FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Tracey,Smith,PG,D-Grizzlies,D-RBSL,31,79,228,D ,D+,B+,F-,C ,F ,C-,C-,C-,D+,D-,F+,B-,C+,D-,A+,A ,D ,D ,B ,F ,C ,F ,D ,D ,D ,D ,F ,F 
Nickolas,Brown,PG,D-Jazz,D-RBSL,27,84,286,D+,D-,C+,F-,D+,D-,C ,D+,F+,F+,C ,C ,D-,C ,B-,A ,A ,D ,F ,C ,F ,D ,D ,C ,D ,F ,F ,C ,C 
Walter,White,PF,FA,,30,80,261,F ,C ,C ,F-,C-,F+,F+,D-,C ,F+,D-,C-,A+,F-,F+,A-,B ,F ,C ,C ,F ,C ,F ,F ,D ,C ,F ,D ,D 
Garland,Rosado,SF,D-Bucks,D-RBSL,24,77,210,D ,D ,C+,C ,C-,D-,F+,D-,F ,D ,D+,F ,B ,B ,C ,B-,A+,D ,D ,C ,C ,C ,D ,F ,D ,F ,D ,D ,F 
Jamal,Williams,PF,D-Jazz,D-RBSL,29,81,259,D ,D+,C+,F-,C ,D+,C ,C ,C ,F+,D-,C ,A ,C ,D+,A-,A ,D ,D ,B ,F ,C ,D ,C ,C ,C ,F ,F ,C 
Kieth,Clyburn,C,D-Warriors,D-RBSL,28,84,293,F+,C-,B ,F-,D ,D ,C-,C ,C-,F ,F ,B ,C+,F ,C-,A ,C ,F ,C ,B ,F ,D ,D ,D ,C ,D ,D ,D ,B 
Lloyd,Houston,SF,FA,,19,81,230,D+,F+,B-,F-,F+,D ,F+,F ,F ,F ,D-,F ,C+,C ,F+,C+,B-,C ,D ,B ,F ,D ,D ,D ,D ,F ,F ,D ,F 
Wayne,Phillips,PF,D-Nets,D-RBSL,29,80,248,C-,C ,B-,C-,C-,C-,C ,C+,B-,D-,C ,C ,C+,C ,C-,A ,A-,D ,C ,B ,D ,D ,D ,C ,C ,B ,D ,C ,C 
Chikae,Ofonagora,C,Timberwolves,RBSL,28,84,277,C ,C+,B ,D ,D+,F-,A-,C+,C ,F ,D ,B-,C-,C ,A-,A ,C-,C ,C ,B ,D ,D ,F ,B ,C ,C ,F ,D ,B 
Zane,Nixon,C,D-Celtics,D-RBSL,29,84,293,C ,C ,C-,C+,C-,D+,B+,C-,C-,F-,D ,C ,C ,D ,D ,A ,C+,C ,C ,D ,C ,D ,D ,B ,D ,D ,F ,D ,D 
Harry,Hoover,C,Grizzlies,RBSL,27,89,298,D+,C ,C+,F-,C+,D-,C+,A-,B ,D+,C-,B ,A-,C ,C ,A ,C ,D ,C ,C ,F ,C ,D ,C ,A ,B ,D ,D ,B 
Anfernee,Simons,SG,D-Thunder,D-RBSL,26,76,212,F-,B+,B ,A-,C-,D+,F+,D-,D-,C ,C ,D-,C+,A-,C ,C-,B+,F ,B ,B ,A ,C ,C ,D ,D ,D ,C ,C ,F 
OG,Anunoby,SF,FA,,32,80,244,D-,C-,C+,C ,D ,D ,D+,D ,C ,C ,C+,D ,C+,C+,B+,A-,B ,D ,D ,C ,C ,D ,D ,D ,D ,C ,C ,C ,D 
Linwood,Newman,C,FA,,21,80,243,F-,D ,C-,F-,F+,F-,C-,D+,C-,D-,D ,F-,B ,F+,C ,B-,D ,F ,C ,D ,F ,D ,F ,C ,D ,C ,D ,C ,F 
Blake,Landry,SG,D-Nuggets,D-RBSL,24,76,189,C-,A-,A ,C ,C ,D ,D-,D-,F+,C ,C ,D+,F+,A ,B ,B-,C+,C ,A ,A ,C ,C ,D ,D ,D ,D ,C ,C ,C 
Moritz,Wagner,C,D-Heat,D-RBSL,28,83,277,D ,C ,C+,B-,C-,F ,C-,C ,D+,D ,C-,D ,D ,C-,D ,B-,B ,D ,C ,B ,B ,D ,F ,D ,D ,D ,D ,D ,D 
Robert,O'Neill,C,FA,,19,83,253,F ,F ,C ,F-,F ,F ,F+,D-,F+,F-,F+,D-,A-,F-,D-,A-,C-,D ,F ,C ,F ,D ,D ,D ,C ,D ,D ,D ,C 
Hugh,Wagner,C,FA,,22,82,255,F ,C ,B-,F-,C-,F ,C ,C ,C ,D-,D+,C ,C ,D ,C ,B-,C ,F ,D ,B ,F ,D ,F ,C ,C ,C ,F ,D ,C 
David,Williams,PF,FA,,25,83,271,F ,F+,C ,F-,D+,F-,C-,D ,C ,F ,F ,C-,C ,F ,C ,B-,C-,F ,F ,C ,F ,D ,F ,D ,D ,C ,F ,F ,D 
Ronald,Roach,SG,D-Celtics,D-RBSL,25,77,197,D-,C ,C ,D-,C ,F ,D ,D ,F-,C-,C+,C ,B-,B ,C+,C ,B+,D ,B ,C ,D ,C ,D ,D ,D ,F ,B ,B ,C 
Tony,Davis,C,D-Magic,D-RBSL,30,83,279,D ,C ,C+,F-,D ,F ,D ,C ,C ,F-,C+,D ,C ,F-,D ,C+,B-,D ,D ,B ,F ,D ,F ,D ,C ,C ,F ,C ,D 
Daniel,Carroll,SF,D-Pistons,D-RBSL,31,81,253,D ,D+,C ,F-,D+,F ,B ,B-,F+,F-,C-,C-,D+,D ,D+,A ,A-,D ,D ,C ,F ,D ,F ,B ,B ,F ,F ,D ,D 
Ray,Smith,C,Trail Blazers,RBSL,19,86,233,D-,C-,B-,F+,C-,F+,C+,C ,D ,F-,D+,D+,C-,D+,B ,B ,B ,D ,B ,B ,D ,C ,D ,A ,A ,C ,F ,C ,C 
Stephen,Rice,PF,FA,,29,84,291,C ,C+,C ,D-,C-,D-,B ,C ,C+,D-,D-,A-,B-,D ,C ,B-,A-,C ,C ,B ,D ,D ,D ,B ,C ,B ,D ,F ,A 
Allen,Treat,SG,Warriors,RBSL,25,76,213,C ,A-,A-,D ,C-,D-,C ,C ,C ,A ,C ,C-,B ,A ,A ,C+,A-,C ,A ,A ,D ,D ,D ,C ,C ,C ,A ,C ,D 
Bobby,Williams,SF,D-Pacers,D-RBSL,22,79,226,D ,C ,B+,C ,D ,F+,F ,C-,F+,D+,C ,D-,F+,A-,B ,C ,A ,D ,C ,A ,C ,D ,D ,F ,D ,D ,D ,C ,D 
Anzejs,Pasecniks,C,FA,,33,86,302,D+,D ,C+,C ,D+,F ,C-,D+,D ,F+,D-,C-,F-,C ,B ,A+,C+,D ,D ,C ,C ,D ,F ,D ,D ,D ,F ,F ,D 
Caleb,Swanigan,PF,D-Pelicans,D-RBSL,33,81,262,C ,C-,B ,C+,D-,C-,C ,B-,D+,F+,F+,D+,A-,D-,F-,A-,C+,C ,D ,B ,C ,D ,D ,C ,B ,D ,F ,F ,D 
Norbert,Kirk,PF,D-Hornets,D-RBSL,29,83,280,C ,C+,B+,F-,C-,F+,D-,C+,C ,D-,C-,D-,B-,D+,D+,C ,B+,C ,B ,B ,F ,D ,D ,F ,B ,C ,D ,D ,F 
Heinz,Heiß,SG,D-Timberwolves,D-RBSL,23,78,215,F-,C ,A ,C ,C-,D-,F ,F+,F ,C ,C+,F+,B+,B+,C+,B+,A ,F ,C ,A ,C ,C ,D ,F ,F ,D ,C ,B ,F 
Norman,Shortridge,C,FA,,30,83,270,F+,C-,B ,F-,C-,D ,C ,D-,C ,F+,C ,D ,F+,F-,D ,B-,B+,F ,D ,B ,F ,D ,D ,C ,D ,C ,F ,C ,D 
Philip,Doney,PF,FA,,32,80,249,D ,C-,C+,F-,C-,D ,F ,D-,C-,F ,D-,D ,F-,F ,C ,A-,B ,D ,D ,C ,F ,D ,D ,F ,D ,C ,F ,F ,D 
Timothy,Phillips,SG,FA,,32,81,244,C-,C+,A-,C+,F-,F ,F+,F-,D-,D ,F-,D ,A+,D ,F ,A ,B+,D ,C ,A ,B ,F ,F ,F ,F ,F ,D ,F ,D 
Yanick,Decourchelle,C,Pacers,RBSL,31,81,259,C-,C-,C ,C ,C ,C ,C+,B-,B-,B ,C ,B ,C-,B+,B+,A+,A ,D ,D ,C ,C ,C ,C ,C ,B ,B ,B ,C ,B 
Alphonse,Anderson,SG,FA,,31,77,228,F+,C ,A-,C+,D-,D-,D-,D-,F+,C ,D+,F+,C+,B-,F-,C-,A ,F ,D ,A ,C ,F ,D ,F ,F ,F ,C ,D ,F 
Kyle,Kuzma,SF,D-Grizzlies,D-RBSL,34,81,255,C-,C ,C+,C ,C-,D+,C-,C-,D+,D ,F+,F+,B ,C ,C ,B ,B ,D ,D ,B ,C ,D ,D ,D ,D ,D ,D ,F ,F 
Renato,Jones,PF,D-Nuggets,D-RBSL,33,82,264,D+,C ,B ,C+,C ,D ,D ,D-,C+,C-,D+,D+,A-,C ,C-,B+,C+,D ,C ,B ,B ,C ,D ,D ,D ,C ,D ,D ,D 
Preki,Balasevic,PF,FA,,34,81,257,D+,C+,B+,A-,C ,D+,C+,C-,C ,C-,A-,F+,F+,F ,C-,B-,A-,D ,C ,B ,A ,C ,D ,B ,D ,C ,D ,A ,F 
Andy,Wilson,PF,D-Suns,D-RBSL,29,83,273,F-,C-,C-,F-,D-,D ,C+,C-,C+,F+,F+,C-,F-,D-,C ,B-,B ,F ,C ,C ,F ,D ,D ,C ,D ,B ,D ,D ,D 
Brian,Sears,PF,D-Bucks,D-RBSL,21,79,208,F ,D+,C ,D+,C-,D-,D-,D-,F+,D ,F+,F ,D-,B ,B-,C+,A-,F ,D ,C ,D ,D ,D ,F ,D ,F ,D ,F ,F 
Landry,Shamet,SF,FA,,28,76,204,D-,C ,A-,A-,B-,C+,F+,D ,D+,B-,C ,F+,B ,A-,C ,D+,B-,D ,C ,A ,B ,B ,C ,F ,D ,D ,B ,C ,F 
Chris,Matthews,SG,FA,,22,78,225,D ,C+,B+,F ,D-,F-,D+,F+,F+,C+,C ,F-,B+,A ,A ,C ,B+,D ,B ,A ,F ,D ,F ,D ,D ,D ,B ,C ,F 
Valentin,Molina,SG,Pelicans,RBSL,21,76,206,C ,D+,B-,C ,F ,F+,D-,D-,F-,C-,C ,F ,C-,A-,C ,C+,A+,B ,C ,B ,B ,F ,D ,D ,D ,F ,C ,B ,F 
Ermolai,Batkin,C,Lakers,RBSL,31,81,257,D-,C ,C+,F-,C ,F ,B-,C ,B-,F-,D+,A ,F-,C ,C ,C+,C+,D ,C ,C ,F ,C ,F ,B ,C ,B ,F ,D ,A 
Daniel,Hodges,PF,FA,,28,82,272,C-,C ,C+,C ,C-,D-,C ,C ,C+,F+,F+,B ,A+,C ,C-,A-,B+,C ,C ,C ,C ,D ,D ,C ,C ,C ,F ,F ,B 
Matthew,Weaver,SG,D-Suns,D-RBSL,30,81,260,C-,C ,B ,B ,C-,F ,F+,C-,D+,D+,F+,F+,F+,C+,D ,C+,A ,D ,C ,B ,B ,D ,F ,F ,D ,D ,D ,F ,F 
Jonathan,Clark,SG,D-Mavericks,D-RBSL,23,77,205,C+,A-,B ,D ,B-,D ,F+,D+,F+,D ,C+,F+,C-,B ,C+,C ,B-,C ,B ,B ,D ,B ,D ,F ,D ,D ,D ,C ,F 
Darnell,Carpenter,PF,Kings,RBSL,29,80,252,C+,B-,B-,D-,C+,C ,B+,B ,A ,C-,C-,A+,C+,C-,C ,A-,B-,C ,B ,B ,D ,C ,C ,B ,B ,A ,C ,D ,A 
Carl,Robinson,SG,FA,,24,75,210,F+,C ,B ,F+,C ,D ,D-,D-,F+,D+,F ,F+,C-,B+,D+,D+,B ,F ,C ,B ,D ,C ,D ,D ,D ,D ,C ,F ,F 
Al,Williams,SG,FA,,29,78,222,D-,C+,B ,C ,C-,D ,D ,C+,C ,C+,C ,C ,C-,A-,C ,B ,A ,D ,B ,A ,C ,D ,D ,D ,C ,C ,C ,C ,C 
Jarvis,McCarthy,SF,FA,,26,77,231,C-,A-,B+,C ,C-,D+,D ,D+,D-,D-,C-,D+,D ,A-,B+,C-,A-,C ,A ,A ,B ,B ,C ,D ,D ,D ,D ,C ,D 
Kory,Molina,PF,FA,,32,81,253,D+,C ,B-,B ,D+,C-,C+,C-,D ,B-,C-,D ,C ,C ,D ,A-,A ,D ,C ,B ,B ,D ,C ,C ,D ,D ,B ,D ,D 
Douglas,Parker,PF,FA,,27,80,245,F-,C-,B-,F ,C-,D-,F+,D+,C-,C-,D ,C-,C ,C ,B ,A-,A ,F ,D ,B ,F ,D ,F ,F ,D ,D ,D ,D ,D 
Bert,Allen,C,D-Nuggets,D-RBSL,30,81,256,D+,B-,C ,C+,D ,F+,F ,D+,C-,F ,D+,C-,C-,D-,D-,B-,B+,D ,B ,C ,B ,D ,F ,F ,D ,D ,F ,D ,D 
Hector,Reed,PF,FA,,33,80,241,D ,C ,B+,B-,A-,C ,C ,C+,C ,D ,C-,D-,C-,C-,D-,B ,B+,D ,C ,A ,B ,A ,C ,C ,B ,C ,D ,D ,D 
Alfonso,White,C,FA,,27,84,286,D ,D ,C ,F-,C ,F ,B+,B ,B ,D-,C-,B ,B-,D-,C+,A ,C-,D ,C ,C ,F ,C ,D ,B ,A ,B ,D ,D ,B 
Charles,Anderson,PF,D-Magic,D-RBSL,32,81,252,C ,C ,D+,F-,D+,F-,C ,B ,F+,F+,C ,D+,A ,D+,D-,A-,B ,C ,C ,D ,F ,D ,F ,C ,B ,F ,F ,C ,D 
Eugene,Johnson,SG,Clippers,RBSL,20,77,193,D+,C ,B ,C-,C-,D-,D-,D ,D-,D ,C ,F ,F-,A-,C+,C ,C+,C ,B ,B ,C ,B ,C ,D ,D ,D ,C ,B ,F 
Robert,Davis,SF,FA,,32,80,234,C ,F ,C-,F ,C ,D-,C-,C ,F ,D-,D ,F ,C+,C ,D+,A-,B+,D ,F ,C ,F ,C ,F ,D ,C ,F ,F ,D ,F 
Cassius,Hammer,SF,FA,,32,80,249,B-,C ,C ,D+,C ,C ,C ,C-,C ,C-,C ,C ,D ,B+,C+,B+,A ,B ,C ,B ,D ,C ,C ,D ,D ,C ,D ,C ,C 
Nicky,Amey,SG,FA,,25,79,202,F+,C ,A-,F+,C-,D+,F+,D-,F-,C-,D+,F+,C ,B-,C ,C+,C ,D ,C ,B ,F ,C ,D ,F ,D ,F ,C ,D ,F 
Zane,Banner,SF,FA,,32,81,240,D ,D ,C ,D-,C ,F ,F ,D ,D-,D-,F+,F ,C-,D ,D ,A+,B+,D ,D ,C ,D ,C ,F ,F ,D ,F ,D ,F ,F 
Antwann,Smith,C,FA,,21,83,250,F ,D ,C-,F-,C-,F+,C+,D+,C ,D-,D-,D-,F ,D-,C+,C+,B-,F ,D ,D ,F ,D ,F ,B ,D ,C ,F ,D ,D 
Tony,Bradley,C,Nets,RBSL,32,83,289,C+,B ,C+,F-,C-,C ,A+,A ,A-,D ,C-,A-,C-,D-,F ,A-,C ,C ,B ,C ,F ,C ,C ,A ,A ,A ,D ,D ,A 
Brian,Green,SF,D-Lakers,D-RBSL,29,78,232,C-,C ,B ,B-,D+,F-,C+,C-,C ,D-,D-,B-,F ,C+,B ,A-,B-,D ,C ,A ,B ,D ,F ,B ,D ,C ,F ,F ,B 
Robert,Williams,C,Warriors,RBSL,27,82,260,D ,C ,C ,F-,C ,D+,B+,A-,C ,D ,C-,A ,A ,C ,A-,A-,A-,D ,C ,D ,F ,C ,D ,A ,A ,B ,C ,C ,A 
Wilfredo,Hall,C,D-Mavericks,D-RBSL,30,83,276,F+,C ,C ,F ,F+,F ,D ,C+,C ,D+,D+,C ,C-,F+,C ,B+,C ,F ,C ,C ,F ,F ,F ,D ,B ,C ,D ,D ,C 
Federico,Jura,SF,D-Celtics,D-RBSL,33,79,226,D ,C-,B-,F ,C ,F+,F ,C-,C-,C-,B+,D ,B ,C+,F ,B-,B ,D ,D ,B ,F ,C ,F ,F ,D ,D ,D ,B ,D 
Jacob,Evans,SG,Grizzlies,RBSL,28,78,221,F ,C ,B+,A-,C ,C ,D+,D+,C-,C+,B-,C ,C+,B-,B-,B-,A ,F ,C ,B ,B ,D ,C ,D ,D ,D ,C ,B ,C 
Chris,Williams,PF,D-Jazz,D-RBSL,28,83,271,C-,C-,C ,F-,D ,F+,C ,C ,C ,F ,F+,C ,B+,C-,C+,B+,B ,D ,D ,C ,F ,D ,F ,C ,C ,C ,F ,F ,C 
Tony,Diamond,SF,Timberwolves,RBSL,22,82,198,C-,D+,C+,C ,D ,F ,F+,D-,D ,D-,D-,F+,D-,C+,A-,C ,C+,C ,C ,C ,C ,D ,F ,D ,D ,D ,D ,D ,F 
Charles,Anderson,SG,D-Suns,D-RBSL,22,77,225,D-,A-,A-,C ,C-,C-,F+,D+,F ,C-,D ,F ,A+,C+,B-,C ,A-,D ,A ,A ,C ,C ,D ,F ,D ,F ,D ,D ,F 
Kermit,Musso,PF,D-Nuggets,D-RBSL,28,82,270,F+,F+,C ,F-,D+,F+,F+,C+,A-,F-,F ,D ,A+,D-,C ,A ,C+,D ,F ,D ,F ,C ,F ,F ,B ,B ,D ,F ,D 
Chris,Taylor,SG,D-76ers,D-RBSL,32,77,219,C ,C+,B ,D-,C-,D-,F ,D-,F+,C-,F ,F ,A ,B+,C ,A-,B-,C ,C ,B ,D ,D ,D ,F ,F ,F ,D ,F ,F 
Zane,Tuck,SG,Warriors,RBSL,24,77,215,D-,C+,A ,C-,F-,F+,D ,D-,F ,D ,F+,F+,C ,B+,C ,B+,B ,F ,C ,A ,D ,F ,D ,D ,D ,F ,D ,F ,F 
Ned,Weathers,PF,FA,,27,79,240,F ,C-,C+,D-,D+,F ,D+,D+,C-,F ,D+,C-,C ,D-,C ,A-,B ,F ,C ,A ,D ,D ,F ,D ,D ,D ,F ,D ,D 
Manuel,Blevins,SF,FA,,19,78,215,F ,D ,B-,F ,C-,D-,F ,D ,F ,F ,D-,F-,C-,C ,C-,B-,C+,F ,C ,B ,F ,C ,D ,F ,D ,F ,F ,D ,F 
John,Mitchell,PF,FA,,27,79,240,D+,C-,B ,F-,D ,D-,F+,D ,C ,D-,C ,D ,C+,D ,C-,A ,B+,D ,D ,B ,F ,D ,D ,F ,D ,C ,D ,C ,D 
Maximiano,Iguaran,PF,D-Trail Blazers,D-RBSL,28,80,245,F+,C-,B-,F-,C-,D-,B+,C ,C ,F ,F+,D+,B-,D-,C-,A-,A-,F ,D ,B ,F ,D ,D ,B ,C ,C ,F ,D ,D 
Dzanan,Musa,SF,D-Mavericks,D-RBSL,26,81,229,F+,C ,B+,C+,C ,C ,F+,F+,F ,D+,C ,D-,B-,C+,C ,C-,B+,F ,C ,A ,C ,C ,C ,F ,F ,F ,D ,C ,D 
Floyd,Davis,SF,D-Thunder,D-RBSL,24,76,213,F+,C ,B-,B-,C ,F+,F+,F-,F ,C-,D+,F+,B+,A ,C+,C+,A ,D ,C ,B ,B ,C ,D ,F ,F ,F ,D ,D ,F 
Zivota,Kraljevic,PF,Lakers,RBSL,27,83,276,B-,D-,C ,F-,C ,F-,C-,D+,A-,C ,C-,B ,B ,D+,C+,B+,A-,B ,D ,C ,F ,D ,F ,D ,D ,A ,C ,D ,B 
Paul,Cram,SF,D-Bulls,D-RBSL,23,76,212,C ,C ,C ,F+,D+,F ,D-,F ,F+,C+,D+,D-,C ,B ,C ,B-,C+,C ,C ,C ,F ,D ,F ,D ,F ,F ,C ,D ,F 
Justin,Moore,SG,FA,,33,77,244,D ,B-,C ,D-,C+,D ,D-,C-,F+,C+,C ,F ,B ,C ,F ,B ,B ,D ,B ,C ,D ,C ,D ,F ,D ,F ,C ,C ,F 
Omari,Spellman,PF,D-Hornets,D-RBSL,28,81,253,F+,C ,B-,C-,D+,F ,C-,C ,D ,D-,D-,C ,A-,C ,D-,B+,A ,F ,C ,B ,D ,D ,F ,D ,C ,D ,F ,F ,C 
Brian,Clack,SG,D-Pistons,D-RBSL,25,77,208,F+,C ,C+,D ,C ,D+,F ,D-,F-,A-,F+,F ,F-,B+,D+,A-,A ,F ,C ,C ,D ,C ,D ,F ,D ,F ,A ,F ,F 
Rodrick,Taylor,PF,FA,,30,81,254,D-,D-,C+,D-,C-,F-,F ,D ,D+,F+,F+,F+,F+,D-,C ,A ,B+,D ,F ,B ,F ,D ,F ,F ,D ,D ,F ,F ,F 
Armand,Welch,PF,FA,,28,82,266,D ,D+,C ,F-,C-,F+,C+,D ,C-,C-,C-,D+,C ,F+,C ,A ,C ,D ,D ,C ,F ,D ,F ,C ,D ,D ,D ,D ,D 
Chester,Kirwan,SF,FA,,30,80,238,D-,C-,C+,D+,C ,D-,C-,D+,D ,D+,D-,C-,C ,C-,D+,A ,C+,D ,D ,C ,D ,D ,D ,D ,D ,D ,D ,F ,C 
Joseph,Mendez,SF,FA,,36,80,256,C ,C+,C ,F-,C ,C ,C ,B-,C+,C ,D+,C ,C-,D+,C+,C+,B-,C ,C ,C ,F ,C ,C ,C ,B ,C ,C ,D ,C 
Chris,Armijo,PF,D-Pistons,D-RBSL,31,81,258,C ,C+,B+,C-,C-,D+,C ,C ,C+,F+,D+,B-,A+,D+,C ,A ,B ,C ,C ,A ,C ,D ,D ,C ,C ,C ,D ,D ,B 
Daniel,Henry,PG,FA,,21,72,216,F-,C ,B+,C ,C ,D+,F+,C-,F-,C ,F+,F ,C+,A-,C-,F-,B ,F ,C ,B ,B ,C ,D ,F ,C ,F ,B ,D ,F 
Harris,Land,SG,D-Pistons,D-RBSL,24,77,207,F+,C-,A-,C-,C ,F+,D+,D+,D-,C-,D ,F ,A ,A ,C+,C+,B+,F ,D ,A ,D ,C ,F ,D ,D ,D ,D ,D ,F 
Don,Delacruz,C,FA,,27,87,278,F-,F+,C ,F-,D ,D-,C-,D-,C ,D-,F ,F-,A ,D-,D+,A ,B-,F ,F ,C ,F ,D ,D ,D ,F ,C ,F ,F ,F 
Elie,Okobo,PF,Spurs,RBSL,27,75,202,F+,A-,A-,A ,C ,C-,F+,D ,F+,D ,C ,F ,C-,A-,C+,C-,A ,D ,A ,B ,A ,C ,C ,F ,D ,F ,D ,C ,F 
D'brickashaw,White,SG,FA,,32,77,234,C ,B ,B+,C ,D+,D+,D ,D ,D-,C ,D ,D-,B+,A-,C+,C ,B+,C ,B ,B ,C ,D ,D ,D ,D ,D ,C ,D ,F 
Jevon,Carter,PG,Pacers,RBSL,29,74,211,D ,C ,B-,B+,C-,C ,D ,C ,C-,A-,A ,F+,C-,A-,C ,C-,A ,D ,C ,B ,B ,D ,C ,D ,C ,D ,B ,A ,F 
Ivan,Nedic,SF,Pacers,RBSL,32,81,242,D ,D ,C+,B ,C ,C ,D+,C ,C ,B-,B-,C-,C ,B+,A-,C+,A+,D ,D ,C ,B ,C ,C ,D ,C ,C ,B ,B ,C 
Graig,King,C,D-Thunder,D-RBSL,23,83,259,D ,B-,B ,F-,D ,F ,B-,D+,D-,F ,C-,D+,A ,C+,C ,C ,A+,D ,B ,B ,F ,D ,F ,B ,D ,D ,F ,D ,D 
Rich,Colella,C,D-Grizzlies,D-RBSL,26,82,273,C ,D+,B-,F-,C-,F ,D+,B+,C-,F-,D+,C-,F ,F+,C ,A-,B ,C ,D ,B ,F ,D ,F ,D ,B ,D ,F ,D ,D 
Jonas,Blane,PG,Celtics,RBSL,23,78,202,C ,D ,C ,C ,C ,C-,D+,D+,F ,C-,C ,D ,C+,A ,A-,C ,A-,C ,C ,C ,B ,B ,C ,D ,D ,F ,C ,C ,D 
Chance,Kidder,PF,D-Grizzlies,D-RBSL,32,79,241,C ,C ,A-,C ,D+,D+,D-,D+,C-,C-,D+,D+,F ,C ,C ,B+,A+,C ,D ,B ,C ,D ,D ,D ,D ,D ,D ,D ,D 
Tony,Johnson,SG,FA,,22,79,204,D-,C-,B ,D-,C-,F+,F+,F-,F+,F+,D-,F+,C+,C+,C ,D-,B+,F ,D ,B ,F ,D ,F ,F ,F ,F ,F ,D ,F 
John,Taylor,PF,FA,,33,80,245,D ,C+,B+,C ,D ,F ,F+,F ,C-,F+,C-,C ,B-,C ,D+,B ,A-,D ,C ,B ,C ,D ,F ,F ,F ,D ,F ,D ,D 
Wilfred,Tello,C,Celtics,RBSL,29,82,278,A ,A+,B+,C ,D ,C-,A ,C ,A-,F+,D ,A ,A+,D-,F-,A+,A+,A ,A ,B ,C ,D ,C ,A ,C ,A ,D ,D ,A 
Karl,Franz,SG,Mavericks,RBSL,26,77,225,C+,A-,A-,C ,C+,C ,D ,D+,D ,B ,D ,D ,B+,A ,B-,C-,A ,B ,A ,A ,C ,B ,B ,D ,D ,D ,B ,D ,D 
Aldo,Fogle,PG,FA,,26,76,230,D ,C-,B+,C-,D+,D+,F ,C-,D-,D ,C-,F+,F+,B+,C ,C-,A-,D ,D ,B ,D ,D ,D ,F ,D ,F ,D ,D ,F 
Ike,Anigbogu,PF,Celtics,RBSL,31,82,275,F+,C-,C-,F-,F+,F ,A-,C+,A-,C-,D ,A ,F ,C-,B-,A ,D+,D ,D ,D ,F ,D ,F ,B ,C ,B ,D ,D ,A 
Arden,Kidd,PF,FA,,31,83,288,A ,C ,B ,F-,D+,D+,C-,D-,C-,F+,F+,C-,D-,F+,F-,A ,C+,A ,C ,B ,F ,D ,D ,D ,D ,D ,D ,F ,D 
William,Salzman,SF,D-Heat,D-RBSL,22,77,201,D ,D+,A-,C ,D+,F+,F ,D ,F ,C-,D+,D+,D ,A-,A-,C+,A ,D ,D ,A ,C ,D ,F ,F ,D ,F ,C ,D ,D 
Oren,White,SF,FA,,32,78,236,D ,D+,C+,C ,D+,F ,D ,D+,F+,C-,D+,F+,F+,C ,D-,A-,A-,D ,D ,B ,C ,D ,F ,D ,D ,F ,D ,D ,F 
Harris,Anderson,SF,FA,,19,79,228,C ,C ,C+,F ,D-,F+,D ,D ,F+,F ,D+,F+,C+,C ,D+,C+,C ,B ,C ,C ,F ,D ,F ,D ,D ,D ,F ,D ,D 
Jordan,Bell,C,FA,,35,81,261,F+,D ,C+,F-,C ,D-,C+,C ,B-,C-,C ,B-,B+,C-,A-,B+,C ,F ,D ,B ,F ,C ,D ,C ,C ,B ,D ,C ,B 
Darrick,Bos,C,FA,,37,85,308,C-,D+,C+,D-,D+,F ,C ,A-,A ,D+,C-,B ,C ,F ,B+,A-,A ,D ,D ,C ,D ,D ,F ,D ,A ,A ,D ,D ,B 
Gary,Beer,SF,D-Jazz,D-RBSL,30,79,231,D-,C ,B-,B+,C ,D-,F ,C ,D ,B-,C-,C+,A+,C ,C-,C+,B+,D ,C ,B ,B ,C ,D ,F ,C ,D ,B ,D ,C 
James,Martin,PF,D-Mavericks,D-RBSL,30,83,272,D-,D-,D+,F-,D+,F+,C ,C+,D+,D-,C-,C ,A ,D+,B-,C ,A-,F ,F ,D ,F ,D ,F ,C ,C ,D ,F ,D ,C 
Miguel,Barrichello,SG,D-Nuggets,D-RBSL,25,77,216,C-,A-,A ,C ,C ,F+,F ,D+,F+,C ,C-,D-,C ,B+,C ,B ,B-,D ,B ,A ,C ,C ,F ,F ,D ,F ,C ,D ,D 
Brian,Harris,PF,FA,,30,82,263,C-,C ,C+,F-,C ,F-,D+,C-,D-,F ,F+,C ,A+,D-,D+,A ,C+,D ,C ,B ,F ,C ,F ,D ,D ,F ,F ,F ,C 
Lonnie,White,C,D-Jazz,D-RBSL,27,83,282,C ,C-,B ,F-,C-,F-,C ,C ,B+,D ,D ,D+,C+,D+,C-,C+,C ,C ,D ,B ,F ,D ,F ,C ,C ,B ,D ,D ,D 
John,Martinez,SF,FA,,24,80,211,F+,C-,C+,D-,C ,D+,D ,D+,D ,D+,C-,F+,C ,C ,C ,B ,A-,D ,D ,C ,D ,C ,D ,D ,D ,D ,C ,D ,F 
