FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Jude,Murphey,C,Cavaliers,RBSL,22,85,259,F ,D-,B-,F-,F-,D-,C-,F+,C ,F-,F ,D ,C-,D-,D-,C+,D ,F ,D ,B ,F ,F ,D ,C ,D ,B ,F ,F ,C 
Tracey,Smith,PG,D-Grizzlies,D-RBSL,32,79,228,D ,D ,B+,F-,C ,F ,D+,C-,C-,D ,D-,F+,B+,C+,F+,A-,A ,D ,D ,B ,F ,C ,F ,D ,D ,D ,D ,F ,F 
Nickolas,Brown,C,D-Jazz,D-RBSL,28,84,287,D+,D-,C+,F-,C-,D-,C ,C-,D-,F+,C ,C ,D ,C ,B+,A ,A ,D ,F ,C ,F ,D ,D ,C ,D ,F ,F ,C ,C 
Walter,White,PF,FA,,31,80,262,F ,C ,C ,F-,C ,F+,F+,D-,C ,F+,D-,C-,A ,F-,F+,A-,B+,F ,C ,C ,F ,C ,F ,F ,F ,C ,F ,D ,D 
Garland,Rosado,SG,D-Bucks,D-RBSL,25,77,212,D ,D+,C+,C ,C-,D ,F+,D-,F ,D ,C-,F ,B ,B ,C ,B+,A ,D ,D ,B ,C ,D ,D ,F ,D ,F ,D ,D ,F 
Jamal,Williams,PF,D-Jazz,D-RBSL,30,81,260,D+,D+,C+,F-,C ,D ,C ,C ,C ,F+,D-,C ,A+,C ,C-,B+,A+,D ,D ,C ,F ,C ,D ,C ,C ,C ,F ,F ,C 
Kieth,Clyburn,C,D-Warriors,D-RBSL,29,84,294,F+,C ,A-,F-,D+,D ,C-,C ,C-,F ,F ,B ,C+,F ,D+,A ,C ,D ,C ,A ,F ,D ,D ,D ,C ,D ,D ,D ,B 
Lloyd,Houston,SF,FA,,20,81,231,C-,F+,C+,F-,D-,D-,F+,F+,F ,F ,D-,F ,B+,C ,F+,C+,C+,C ,D ,B ,F ,D ,D ,D ,D ,F ,F ,D ,F 
Wayne,Phillips,PF,D-Nets,D-RBSL,30,80,249,C-,C ,C+,C-,C-,C-,C ,C+,C+,D ,C ,C ,B-,C-,D+,A-,A-,D ,C ,B ,D ,D ,D ,C ,C ,B ,D ,C ,C 
Chikae,Ofonagora,PF,Timberwolves,RBSL,29,84,277,C+,C+,B+,D ,D+,F-,A-,C+,C ,F ,D ,B ,C-,C ,B ,A+,C-,C ,C ,B ,D ,D ,F ,A ,C ,C ,F ,D ,B 
Zane,Nixon,C,D-Celtics,D-RBSL,30,84,293,C ,C ,D+,C+,D+,C-,B ,C-,C-,F-,D-,C-,C-,D-,D ,A ,C+,C ,C ,D ,C ,D ,D ,B ,D ,D ,F ,D ,D 
Harry,Hoover,C,FA,,28,89,298,D ,C ,B-,F-,C+,D ,C ,A-,C+,C-,C-,B ,A ,C ,C ,A ,C+,D ,C ,B ,F ,C ,D ,C ,A ,B ,D ,D ,B 
Anfernee,Simons,SG,D-Thunder,D-RBSL,27,76,214,F-,B ,B+,A-,C ,C-,F+,D-,D-,C ,C ,D-,C+,B+,C ,C-,A-,F ,B ,B ,B ,C ,C ,D ,D ,D ,D ,C ,F 
OG,Anunoby,SF,D-Pacers,D-RBSL,33,80,245,D ,D+,C+,C ,D ,D ,D ,D ,C-,C ,C ,D ,C ,C+,B-,B+,B-,D ,D ,B ,C ,D ,D ,D ,D ,C ,C ,C ,D 
Linwood,Newman,C,FA,,22,80,250,F-,D+,D+,F-,D-,F-,C ,C-,C-,D-,D ,F ,B+,F+,C ,B ,D+,F ,C ,D ,F ,F ,F ,C ,D ,D ,F ,D ,F 
Blake,Landry,SG,FA,,25,76,198,C ,A-,A ,C ,C ,D+,D-,D-,F+,C ,C ,D+,F ,A ,C+,B ,B-,C ,A ,A ,C ,C ,D ,F ,D ,D ,B ,C ,D 
Moritz,Wagner,C,D-Heat,D-RBSL,29,83,278,D ,C ,B-,C+,C-,F ,C-,C-,D+,D ,D+,D ,D-,C-,D ,B ,B+,D ,C ,B ,C ,D ,F ,D ,D ,D ,D ,D ,D 
Robert,O'Neill,C,FA,,20,83,254,F+,F ,C-,F-,F ,F ,D-,D ,D ,F-,F+,D-,A-,F-,F+,B ,C-,D ,D ,C ,F ,D ,D ,D ,C ,C ,D ,D ,C 
Hugh,Wagner,C,FA,,23,82,259,F ,C ,B-,F-,D+,F ,C ,C ,C-,D-,D+,C ,C+,D ,C ,B+,C+,F ,C ,B ,F ,D ,F ,C ,C ,C ,D ,D ,C 
David,Williams,PF,FA,,26,83,272,F ,F+,C ,F-,D+,F-,C-,D+,C ,F ,F ,D+,C ,F ,C ,B+,C-,F ,F ,C ,F ,D ,F ,C ,D ,C ,F ,F ,D 
Ronald,Roach,SF,D-Rockets,D-RBSL,26,77,198,D-,C ,C+,D ,C+,F+,D ,D+,F-,C ,B ,C ,C+,B-,C ,C ,A-,D ,B ,C ,D ,B ,D ,C ,D ,D ,B ,A ,B 
Richard,Diaz,SG,FA,,21,76,217,D ,F+,C+,C-,C-,D ,F ,F-,F-,F+,D ,D-,F ,C+,D+,C+,B ,D ,D ,B ,B ,C ,D ,F ,F ,F ,D ,D ,D 
Tony,Davis,C,D-Cavs,D-RBSL,31,83,281,D ,C ,C+,F-,D ,F ,D-,C ,C+,F-,C+,D ,C ,F-,D ,C+,B-,D ,C ,B ,F ,D ,F ,D ,C ,C ,F ,C ,D 
Daniel,Carroll,SF,D-Pistons,D-RBSL,32,81,255,D-,D+,C ,F-,D+,F ,C+,C+,F+,F-,C-,C-,C-,D-,D+,A ,B+,D ,D ,C ,F ,D ,F ,C ,B ,F ,F ,D ,D 
Ray,Smith,C,Trail Blazers,RBSL,20,86,247,D-,C ,C+,F+,C-,D-,C ,C ,D+,F-,D+,D+,C-,C-,B+,B-,B ,D ,B ,B ,D ,B ,D ,A ,B ,C ,F ,C ,B 
Stephen,Rice,C,FA,,30,84,292,C ,C ,C ,D ,C-,D ,B+,C ,C+,D ,D-,A-,B-,D-,C ,C+,B ,C ,C ,B ,D ,D ,D ,B ,C ,B ,D ,F ,A 
Ned,Barber,PG,Wizards,RBSL,20,73,174,D-,C ,A-,C ,D+,C-,D+,F+,D+,B+,B ,D ,C ,A ,A ,C ,A-,D ,A ,B ,C ,C ,C ,D ,D ,C ,A ,A ,D 
Allen,Treat,SG,Warriors,RBSL,26,76,213,C ,B+,A-,D ,D+,D-,C-,C-,C ,B ,C ,C-,B ,A ,A ,C+,A ,C ,B ,A ,D ,D ,F ,D ,D ,C ,B ,D ,D 
Bobby,Williams,SF,FA,,23,79,228,D ,C ,A-,C ,D+,F+,F ,C-,F+,C-,C ,D-,F+,A-,B-,C+,A ,D ,C ,B ,C ,D ,F ,F ,D ,D ,D ,C ,F 
Norbert,Kirk,PF,D-Hornets,D-RBSL,30,83,282,C-,C+,B+,F-,D+,D-,D-,C+,C+,D-,C-,D-,C+,D+,C-,C ,B+,C ,C ,B ,F ,D ,D ,F ,C ,C ,D ,D ,F 
Heinz,Heiß,SF,D-Timberwolves,D-RBSL,24,78,216,F-,C ,A-,C ,C-,F+,F ,F+,F+,C ,B-,F+,A-,B+,C+,A-,A+,F ,C ,A ,C ,C ,D ,F ,F ,D ,C ,B ,F 
Norman,Shortridge,C,FA,,31,83,273,F ,C-,B-,F-,D+,D-,C-,D-,C ,D-,C-,D ,F+,F-,D+,B-,A-,F ,D ,B ,F ,D ,D ,C ,D ,C ,F ,C ,D 
Philip,Doney,PF,FA,,33,80,250,D ,C-,B-,F-,C-,D-,F ,D ,C-,F ,F+,D-,F-,F-,C-,B+,C+,D ,D ,B ,F ,D ,D ,F ,D ,D ,F ,F ,D 
Timothy,Phillips,SG,FA,,33,81,245,C-,C+,A-,C+,F-,F ,F+,F-,D-,D ,F-,D ,A+,D-,F ,A ,C+,D ,C ,A ,C ,F ,F ,F ,F ,F ,D ,F ,D 
Yanick,Decourchelle,SF,FA,,32,81,260,C-,C-,C ,C ,C-,C ,C+,C+,C+,B ,C ,C ,C-,B-,B-,A ,A+,D ,D ,C ,C ,D ,C ,C ,C ,B ,B ,C ,C 
Alphonse,Anderson,SG,FA,,32,77,229,F+,C-,A-,C+,D-,D-,F+,D-,F+,C ,D+,F ,C+,C+,F-,C-,A ,F ,D ,A ,C ,F ,D ,F ,F ,F ,C ,D ,F 
Renato,Jones,PF,D-Nuggets,D-RBSL,34,82,265,D+,C ,B ,C+,C ,D ,D-,D-,C ,C-,D ,D+,B+,C ,C-,B ,C ,D ,C ,B ,C ,C ,D ,D ,D ,C ,D ,D ,D 
Tony,Reid,SG,FA,,22,77,220,F-,C-,C ,C-,C-,F-,F ,C-,F+,D-,F ,F+,A ,B ,C ,D+,B-,F ,C ,C ,C ,D ,F ,F ,C ,F ,D ,F ,F 
Andy,Wilson,PF,D-Suns,D-RBSL,30,83,275,F ,C ,C-,F-,D-,D ,C ,C-,C+,F+,F+,C-,F-,D-,C ,C+,B ,F ,C ,C ,F ,D ,D ,C ,D ,B ,D ,F ,D 
Brian,Sears,PF,D-Bucks,D-RBSL,22,79,221,F ,C-,C ,C-,C ,D-,D-,D-,F+,D ,F+,F ,D-,C+,C+,C ,A-,F ,D ,C ,D ,D ,D ,D ,D ,F ,D ,F ,F 
Landry,Shamet,PG,FA,,29,76,209,D-,C+,B+,B+,B ,C+,F+,D+,D ,C+,C ,F+,B ,A ,C ,D+,B-,F ,C ,B ,A ,B ,C ,F ,D ,D ,B ,C ,F 
Chris,Matthews,SG,D-Lakers,D-RBSL,23,78,225,D ,C+,A-,F ,D-,F-,D+,F+,F+,C+,C ,F-,B-,A ,A ,C ,B+,D ,C ,B ,F ,D ,F ,D ,F ,D ,C ,C ,F 
Manolo,Passarella,SG,Hornets,RBSL,21,73,190,C ,D ,B-,C-,D ,F ,F+,F ,F ,D-,F-,F ,B-,B+,C+,B-,C+,A ,C ,B ,B ,C ,F ,F ,F ,F ,D ,F ,F 
Valentin,Molina,SG,FA,,22,76,208,C ,D+,C+,C ,F ,F+,D ,D-,F-,C ,C+,F ,C-,A-,C+,C+,A+,B ,C ,C ,B ,F ,D ,D ,D ,F ,C ,B ,F 
Ermolai,Batkin,C,Lakers,RBSL,32,81,260,D-,C ,B-,F-,C ,F ,B-,C ,B ,F-,D+,A ,F-,C-,C ,C ,C ,D ,C ,B ,F ,C ,F ,B ,C ,B ,F ,D ,A 
Daniel,Hodges,PF,FA,,29,82,273,C-,C+,C+,C ,C-,D-,C ,C ,C+,F+,F+,B ,A+,C ,F+,A-,A-,C ,C ,B ,C ,D ,F ,C ,C ,C ,D ,F ,B 
Dusty,Frederick,SG,Pistons,RBSL,18,75,177,C-,C+,B ,B-,C ,D ,D ,F+,D+,C ,C ,C ,A ,A ,C ,F+,A-,C ,A ,A ,A ,A ,D ,D ,F ,D ,B ,A ,C 
Matthew,Weaver,SF,D-Suns,D-RBSL,31,81,262,C-,C ,B-,B ,C ,F ,F+,D+,D+,D ,F+,F+,D-,C ,F-,C+,A ,D ,C ,B ,B ,C ,F ,F ,D ,D ,D ,F ,F 
Jonathan,Clark,SG,D-Mavericks,D-RBSL,24,77,207,C ,A-,B+,D ,C+,D ,F+,D ,F+,D+,C ,F+,C-,B ,C+,C ,B ,C ,B ,B ,D ,B ,D ,F ,D ,D ,D ,C ,F 
Darnell,Carpenter,PF,Kings,RBSL,30,80,254,C+,B-,C+,D ,C+,C ,B+,B ,A+,C ,C-,A+,C+,C-,C ,A-,B-,C ,B ,C ,D ,C ,D ,B ,B ,A ,D ,D ,A 
Carl,Robinson,SG,FA,,25,75,211,F+,C ,B ,D-,C ,D ,D ,D ,F+,C-,F ,D-,C-,B ,C-,C-,B+,D ,C ,B ,D ,C ,D ,D ,D ,D ,C ,F ,F 
Al,Williams,SG,FA,,30,78,223,D ,B-,B ,C ,C-,D ,D+,C+,C ,C+,C ,C ,C-,B+,D+,B ,A-,D ,B ,B ,C ,D ,D ,D ,C ,C ,B ,C ,C 
Jarvis,McCarthy,SG,Magic,RBSL,27,77,233,C-,A ,B ,C+,C-,D+,D ,D ,D-,D ,C ,D ,D ,A ,B ,C-,B+,C ,A ,B ,B ,B ,C ,D ,D ,D ,D ,C ,D 
Kory,Molina,PF,D-76ers,D-RBSL,33,81,255,D ,C ,B-,C+,D+,C-,C ,D+,D ,C+,C-,D ,C ,C-,D+,B ,A-,D ,C ,B ,B ,D ,D ,C ,D ,D ,C ,D ,D 
Douglas,Parker,PF,FA,,28,80,246,F-,C-,B ,F ,C-,D ,F+,D ,C ,C-,D+,C-,C ,C ,C+,A ,A-,F ,D ,B ,F ,D ,D ,F ,D ,C ,D ,D ,D 
Bert,Allen,C,FA,,31,81,257,D+,B-,C ,B-,D ,F+,F ,D ,C-,F ,D ,C-,C-,D-,D-,C+,B+,D ,B ,C ,B ,D ,F ,F ,D ,D ,F ,D ,D 
Alfonso,White,C,FA,,28,84,288,D ,D ,C ,F-,C ,F ,B+,A-,B-,D-,C-,A-,B-,D-,C+,A ,C-,D ,D ,C ,F ,C ,D ,B ,A ,B ,D ,D ,B 
Charles,Anderson,PF,D-Magic,D-RBSL,33,81,253,C ,C ,C-,F-,D+,F-,C-,B-,F ,F ,C ,D ,A-,D+,D-,A ,B+,C ,C ,D ,F ,D ,F ,D ,B ,F ,F ,C ,D 
Eugene,Johnson,SG,Spurs,RBSL,21,77,194,C-,C ,B+,C-,C ,D-,D ,D ,D ,D+,C ,F ,F-,A-,B-,C ,B-,C ,B ,B ,C ,B ,D ,D ,C ,D ,D ,B ,F 
Robert,Davis,SF,FA,,33,80,234,C-,F ,C-,F ,C ,D-,D+,C ,F ,D-,D ,F ,B-,C ,D ,A-,B+,C ,F ,D ,F ,C ,F ,D ,C ,F ,F ,D ,F 
Cassius,Hammer,PF,FA,,33,80,249,C+,C-,C+,C-,C ,C ,C ,C-,C ,C-,C ,C-,D ,C+,C ,C+,A ,C ,C ,B ,D ,C ,C ,D ,D ,C ,D ,C ,D 
Nicky,Amey,SG,FA,,26,79,204,D-,C ,B ,F+,D+,D ,F+,D-,F-,C ,C-,F+,C+,B-,C ,C+,C ,F ,C ,B ,F ,D ,D ,F ,F ,F ,C ,D ,F 
Zane,Banner,SF,FA,,33,81,240,D ,D ,C+,D-,C-,F ,F ,D ,D-,D-,F+,F ,C-,D-,D ,A-,B+,D ,D ,C ,F ,C ,F ,F ,D ,F ,D ,F ,F 
Antwann,Smith,C,FA,,22,83,254,F ,D ,C-,F-,C-,F ,C+,D+,C+,D-,D ,D-,F+,D-,C+,B-,C+,F ,D ,D ,F ,D ,F ,C ,D ,C ,D ,D ,D 
Tony,Bradley,C,Nets,RBSL,33,83,290,C+,B+,C ,F-,C ,C ,A+,A ,B+,D ,C-,A-,C-,D-,F+,B-,C-,C ,B ,C ,F ,D ,C ,A ,A ,A ,D ,D ,A 
Ralph,Vierra,SG,Celtics,RBSL,21,77,225,D-,B-,B-,C ,D-,F+,F ,C-,F ,D ,B+,C ,C+,A-,C-,B-,A-,D ,A ,B ,B ,D ,F ,F ,C ,F ,D ,B ,C 
Brian,Green,PF,D-Lakers,D-RBSL,30,78,232,C-,C ,B-,B-,C-,F-,C+,C-,C ,D-,D-,C+,F ,C ,B ,A-,A-,D ,C ,A ,B ,D ,F ,C ,D ,C ,F ,F ,B 
Elias,White,SG,FA,,20,78,205,F ,C-,A-,D+,C-,D-,F ,D+,F-,D ,D-,F-,F ,C+,C-,C+,C ,D ,C ,B ,C ,B ,D ,F ,D ,F ,C ,D ,F 
Robert,Williams,C,FA,,28,82,265,D+,C+,C-,F-,C-,D+,B+,A-,C+,D ,C-,A-,A+,C ,A-,A-,A-,D ,C ,D ,F ,C ,D ,A ,A ,B ,D ,C ,A 
Wilfredo,Hall,C,D-Mavericks,D-RBSL,31,83,278,F+,C ,C ,F ,D-,F ,D-,B-,C ,D+,D+,C ,C-,F+,C ,B-,C-,F ,C ,C ,F ,F ,F ,D ,B ,C ,D ,C ,C 
Jospeh,Lo,SG,76ers,RBSL,21,80,187,D+,D ,B-,D+,C-,F-,F-,F+,F-,D ,D-,F-,A-,A ,A ,A ,A ,D ,C ,B ,C ,C ,F ,F ,F ,F ,C ,D ,F 
Jacob,Evans,SF,FA,,29,78,222,F ,C+,B ,A-,C-,C-,D+,D+,C-,C+,C+,C ,C+,C+,B ,B ,A ,F ,C ,B ,B ,D ,D ,D ,D ,D ,B ,B ,C 
Chris,Williams,PF,D-Jazz,D-RBSL,29,83,272,C-,C-,C ,F-,D+,F+,C+,C-,C ,F+,F+,C ,B+,C-,C+,B+,B+,D ,D ,C ,F ,D ,F ,C ,C ,C ,F ,F ,C 
Tony,Diamond,SF,Timberwolves,RBSL,23,82,206,C-,C-,C+,C ,D+,F ,F+,D-,D+,D-,D-,F+,D ,C+,B+,B-,C+,C ,C ,C ,C ,C ,F ,D ,D ,D ,D ,D ,F 
Charles,Anderson,SF,D-Suns,D-RBSL,23,77,225,D ,A ,A ,C ,C ,C-,F+,D+,F ,C ,D+,F ,A ,C+,C+,C ,A-,D ,A ,A ,C ,C ,D ,F ,C ,F ,C ,D ,F 
Kermit,Musso,C,D-Nuggets,D-RBSL,29,82,271,F+,F ,C ,F-,C-,F ,D-,B-,A-,F-,F ,D ,A+,F+,C-,A ,C+,D ,F ,C ,F ,C ,F ,F ,B ,A ,D ,D ,D 
Chris,Taylor,PG,D-76ers,D-RBSL,33,77,220,C ,C ,B ,D-,C-,D-,F ,F+,F+,C-,F ,F ,A+,C+,C ,A-,C+,C ,C ,B ,F ,D ,D ,F ,F ,F ,D ,F ,F 
Zane,Tuck,PF,D-Rockets,D-RBSL,25,77,216,F+,C ,A ,C ,F-,F+,D ,D-,F ,D ,F+,F+,C ,A-,C ,A ,B ,F ,C ,A ,D ,F ,F ,D ,D ,F ,D ,F ,F 
Ned,Weathers,PF,FA,,28,79,240,F ,C-,B-,D-,D+,F ,C-,C-,C-,F ,C-,C-,C ,D-,C-,B+,B ,F ,C ,A ,D ,D ,F ,D ,D ,D ,F ,D ,D 
Manuel,Blevins,SF,FA,,20,78,219,F ,D+,B-,F ,C-,D-,F+,D ,F ,F ,D-,F-,C ,C ,D+,B ,B-,F ,D ,B ,F ,C ,D ,F ,D ,F ,F ,D ,F 
John,Mitchell,PF,FA,,28,79,241,D+,C-,B ,F-,D+,D-,F+,D ,C ,D-,C ,D+,C+,D ,C ,A ,B ,D ,D ,B ,F ,D ,D ,F ,D ,C ,D ,C ,D 
Clifton,Mahaffey,SG,FA,,20,78,170,F ,D-,C+,F-,D ,F+,F-,F ,F-,D ,F ,F-,C ,B-,D+,C ,B-,D ,D ,B ,F ,C ,D ,F ,F ,F ,B ,D ,F 
Maximiano,Iguaran,PF,D-Trail Blazers,D-RBSL,29,80,246,F+,C-,B-,F-,C ,D ,B ,C ,C-,F ,D-,D+,B-,D ,C-,A-,B ,F ,D ,B ,F ,C ,D ,B ,C ,D ,F ,D ,D 
Dzanan,Musa,SF,D-Mavericks,D-RBSL,27,81,234,F+,C ,B+,C+,C+,C ,D-,D-,F ,D ,C ,D ,B ,B ,C ,C ,A-,F ,C ,A ,C ,C ,C ,F ,F ,F ,D ,C ,D 
Floyd,Davis,SF,D-Thunder,D-RBSL,25,76,215,F+,C ,C+,B-,C ,D-,F+,F-,F ,D+,C-,F+,B+,A-,B-,B-,A+,D ,C ,B ,B ,C ,F ,F ,F ,F ,D ,D ,F 
Zivota,Kraljevic,PF,Lakers,RBSL,28,83,277,B+,D-,C ,F-,C-,F-,C-,D+,A-,C ,C-,B ,B-,C-,C+,B ,A-,B ,D ,C ,F ,D ,F ,D ,D ,A ,C ,D ,B 
Michael,Evans,SG,Grizzlies,RBSL,16,79,213,F+,C ,B-,D-,C-,F+,F ,F ,F ,D+,F ,F+,A-,C ,C ,D+,B ,F ,C ,B ,C ,B ,D ,F ,F ,F ,C ,F ,D 
Paul,Cram,SF,D-Bulls,D-RBSL,24,76,212,C+,C+,C ,F ,D ,F+,D-,F ,F+,C+,D+,D-,C ,C+,C ,B+,C+,C ,C ,C ,F ,D ,F ,D ,F ,F ,C ,D ,F 
Omari,Spellman,PF,D-Hornets,D-RBSL,29,81,254,F+,C ,B-,C ,D+,F ,C-,C ,D ,D-,D-,C ,A-,C ,D ,B+,A-,F ,C ,B ,C ,D ,F ,D ,C ,D ,F ,F ,C 
Brian,Clack,SG,D-Pistons,D-RBSL,26,77,210,F+,C ,C+,D ,C ,D+,F ,D-,F-,A-,F+,F ,F-,A-,C-,A-,A ,F ,C ,C ,D ,C ,D ,F ,D ,F ,A ,D ,F 
Rodrick,Taylor,PF,FA,,31,81,255,D-,D-,C+,F+,D+,F-,F ,D ,D+,F+,F+,F+,D-,F+,C ,A ,B-,D ,F ,B ,F ,D ,F ,F ,D ,D ,F ,F ,F 
Armand,Welch,PF,FA,,29,82,268,D ,D+,C+,F-,C-,F+,C+,D ,C ,C-,C-,D+,C ,D-,C-,A+,C ,D ,D ,C ,F ,D ,F ,B ,D ,C ,D ,D ,D 
Chester,Kirwan,SF,FA,,31,80,239,D-,C-,C ,D+,C-,D-,C-,D+,D+,D+,D-,C ,C ,C-,D ,A+,C+,F ,D ,C ,D ,D ,D ,D ,D ,D ,D ,D ,C 
Joseph,Mendez,SF,FA,,37,80,257,C+,C ,C ,F-,C ,C ,C+,C+,C ,C ,D ,C ,C-,D-,C ,B-,B-,C ,C ,C ,F ,C ,C ,C ,C ,C ,C ,D ,C 
Chris,Armijo,PF,D-Pistons,D-RBSL,32,81,258,C ,C+,B+,C-,C-,D ,C ,C ,C+,F+,D+,C ,A+,D-,C ,A-,B+,C ,C ,A ,D ,C ,D ,C ,C ,C ,F ,D ,C 
Daniel,Henry,PG,D-Warriors,D-RBSL,22,72,217,F-,C ,B+,C ,C ,D+,F+,C-,F-,C ,D-,F ,C ,B+,C-,F ,B ,F ,C ,B ,C ,C ,D ,F ,D ,F ,C ,D ,F 
Jere,Chew,SG,Bulls,RBSL,22,78,182,C ,D ,C+,C-,C-,D ,F-,F-,D+,C+,D+,D+,C ,A-,A-,D ,A ,B ,D ,B ,C ,C ,D ,F ,F ,C ,A ,C ,D 
Harris,Land,SF,D-Pistons,D-RBSL,25,77,209,F+,D+,A-,D+,C-,F+,D+,D+,D-,C-,D-,F ,A+,A-,C ,B-,A-,F ,D ,A ,D ,D ,F ,D ,D ,F ,D ,D ,F 
Don,Delacruz,C,FA,,28,87,280,F-,F+,C ,F-,D ,D-,C-,D-,C+,D-,F+,F-,A ,F+,D+,A ,C+,F ,F ,C ,F ,D ,F ,D ,F ,C ,F ,F ,F 
Elie,Okobo,SG,Spurs,RBSL,28,75,209,F+,A-,B+,A ,C+,C ,F+,D ,F+,D ,C ,F ,C ,A-,C+,C-,A ,D ,A ,A ,A ,B ,C ,F ,D ,F ,C ,C ,F 
D'brickashaw,White,SG,FA,,33,77,234,C ,B-,B+,C-,C-,D ,D ,D ,D-,C ,D ,F+,B+,B+,C+,C ,A-,C ,B ,B ,D ,D ,D ,D ,D ,F ,C ,D ,F 
Jevon,Carter,PG,FA,,30,74,213,D ,C ,B+,B-,C-,C ,D ,C-,C-,C+,A-,F+,C ,A-,C-,C-,A ,D ,C ,B ,B ,D ,C ,D ,D ,D ,C ,B ,F 
Ivan,Nedic,SF,FA,,33,81,243,D-,D ,C+,B-,C ,C-,D+,C ,C ,B-,B-,C ,C+,B ,B-,C+,A+,D ,D ,C ,B ,C ,D ,D ,C ,C ,B ,B ,C 
Graig,King,SF,D-Thunder,D-RBSL,24,83,275,D ,C+,B ,F-,D ,F+,B-,D+,D ,F ,C-,C-,A ,C+,C ,C+,A ,D ,B ,A ,F ,D ,F ,B ,D ,D ,F ,D ,D 
Rich,Colella,C,D-Grizzlies,D-RBSL,27,82,274,C ,C-,B-,F-,C-,F ,C-,B ,C-,F-,C-,C-,F ,F+,C ,A ,B ,C ,D ,B ,F ,D ,F ,D ,B ,C ,F ,D ,D 
Jonas,Blane,PG,Celtics,RBSL,24,78,203,C ,D ,C ,C ,C ,C ,C-,D ,F ,C-,C ,D ,C ,A+,A ,C ,A-,B ,D ,C ,B ,B ,C ,D ,D ,F ,C ,C ,D 
Tony,Johnson,SG,FA,,23,79,214,F+,C-,B+,D-,C ,F+,D-,F-,F+,F+,D-,F+,B-,C+,C ,D-,A-,D ,D ,B ,D ,D ,F ,F ,F ,F ,F ,D ,F 
Wilfred,Tello,C,FA,,30,82,279,A ,A ,B-,C ,D ,C-,A ,C ,A-,D-,D+,A ,A+,F ,F-,A ,A ,A ,A ,B ,C ,D ,C ,A ,C ,A ,D ,D ,A 
Karl,Franz,SG,Mavericks,RBSL,27,77,225,C+,A-,B+,C ,C+,C ,D+,D+,D ,B-,D+,D ,B-,A+,B ,C-,A+,C ,A ,A ,C ,C ,C ,D ,D ,D ,B ,D ,D 
Marco,Prentice,SG,Rockets,RBSL,21,77,185,F ,F+,B ,D ,D-,F-,F ,F ,F-,F+,D-,F ,C ,B ,C+,C-,B ,F ,D ,B ,C ,C ,F ,F ,D ,F ,D ,C ,D 
Aldo,Fogle,PG,FA,,27,76,230,D ,C-,A-,C-,D ,D+,F ,C-,D-,D-,D+,F+,F+,B+,C ,C ,A ,D ,D ,B ,D ,D ,D ,F ,D ,F ,F ,D ,F 
Ike,Anigbogu,C,Grizzlies,RBSL,32,82,275,F ,C ,C-,F-,F+,F ,B ,C ,B+,C-,D ,A ,F ,C-,C+,A ,D+,D ,D ,D ,F ,D ,F ,B ,C ,B ,D ,D ,A 
Arden,Kidd,PF,FA,,32,83,289,A ,C-,B+,F-,D ,D+,D+,D-,C-,F+,F+,D+,D-,F-,F-,A-,C ,A ,D ,B ,F ,D ,D ,D ,D ,D ,F ,F ,D 
William,Salzman,SF,D-Heat,D-RBSL,23,77,205,D ,C-,A-,C ,D+,D-,F ,D ,F ,C ,C-,D ,D+,A-,B ,C+,A ,D ,C ,A ,C ,D ,D ,F ,C ,F ,C ,C ,D 
Harris,Anderson,SF,FA,,20,79,229,C ,C ,C ,F ,D-,F+,D ,D ,F+,F ,D+,D-,C+,C ,D+,B-,C ,B ,C ,C ,F ,D ,F ,D ,D ,D ,F ,D ,D 
Darrick,Bos,C,FA,,38,85,309,C-,C-,C ,D-,D+,F ,C-,B+,A-,D+,C-,B ,C-,F-,C ,A-,B+,D ,D ,C ,D ,D ,D ,C ,A ,A ,D ,D ,B 
Gary,Beer,PG,D-Jazz,D-RBSL,31,79,231,D ,C ,B ,B+,C ,D-,F ,C ,D ,B-,C-,C+,A+,C ,C-,C+,B ,D ,C ,B ,B ,C ,D ,F ,C ,D ,B ,D ,C 
James,Martin,PF,D-Mavericks,D-RBSL,31,83,273,D-,D-,D+,F-,D ,F+,C ,C+,D+,F+,C-,C ,A ,D-,C ,C+,A ,F ,F ,D ,F ,D ,F ,C ,C ,D ,F ,D ,C 
Adrián,Albornos,SG,Pelicans,RBSL,20,78,180,F ,D+,B-,C ,C ,D-,D ,D+,F+,C-,F+,F+,C+,A+,B-,F+,C+,F ,C ,B ,B ,B ,D ,D ,C ,D ,B ,D ,D 
Miguel,Barrichello,SG,FA,,26,77,216,C-,B ,A ,C-,C ,F+,F ,D+,F+,C ,D+,D-,C ,B ,C-,B+,B ,D ,B ,A ,D ,C ,F ,F ,D ,F ,D ,D ,F 
Brian,Harris,PF,FA,,31,82,265,D+,C ,C ,F-,C ,F-,D ,C-,F+,F ,F+,C ,A ,D-,D-,A ,B-,D ,D ,C ,F ,C ,F ,D ,D ,F ,F ,F ,C 
