FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Jamal,Williams,PF,D-Jazz,D-RBSL,31,81,262,D ,D ,C+,F-,C ,D ,C ,C ,C ,F+,D-,C ,A+,C ,D ,A-,A ,D ,D ,B ,F ,C ,D ,C ,C ,C ,F ,F ,C 
Kieth,Clyburn,C,D-Warriors,D-RBSL,30,84,295,F+,C ,B+,F-,D+,D ,C-,C ,C-,F ,F ,B+,B-,F-,D-,A+,C ,F ,C ,B ,F ,D ,D ,D ,C ,D ,D ,D ,B 
Lloyd,Houston,SF,FA,,21,81,235,C-,D-,C+,F-,D-,D ,D-,D-,F ,F ,D-,F ,B-,C ,F+,B ,C+,C ,D ,B ,F ,D ,D ,D ,D ,F ,F ,D ,F 
Wayne,Phillips,PF,FA,,31,80,251,C-,C ,C+,C-,C-,D+,C ,C+,B-,D-,C ,C ,B-,C-,C-,A-,A-,D ,C ,B ,D ,D ,D ,C ,C ,B ,D ,C ,C 
Chikae,Ofonagora,C,FA,,30,84,280,C+,C ,B+,D+,D+,F-,B+,C+,C ,F ,D ,B-,C-,C ,B+,A ,C-,C ,C ,B ,D ,D ,F ,B ,C ,C ,F ,D ,B 
Zane,Nixon,C,D-Celtics,D-RBSL,31,84,293,C+,C ,D+,C+,C-,C-,B+,C-,D+,F-,D ,C ,C-,D ,F+,A ,C+,C ,C ,D ,B ,D ,D ,B ,D ,D ,F ,D ,C 
Harry,Hoover,C,Pacers,RBSL,28,89,301,D ,C ,C+,F-,C ,D ,C ,B+,B-,D+,C-,B-,A ,C ,C ,A ,C ,D ,C ,C ,F ,C ,D ,C ,A ,B ,D ,D ,B 
Anfernee,Simons,SG,FA,,28,76,216,F-,B+,B ,A-,C ,C-,F+,D-,D-,C-,C+,D-,C+,A-,C ,C-,A-,F ,B ,B ,B ,C ,D ,F ,D ,D ,C ,C ,F 
OG,Anunoby,SF,FA,,33,80,246,D ,D+,C+,C ,D ,D ,D ,D ,C-,C ,C ,D ,C+,C+,B-,B+,C+,D ,D ,B ,D ,D ,D ,D ,D ,D ,C ,C ,D 
Linwood,Newman,C,FA,,23,80,250,F-,D ,C-,F-,D-,F-,C ,C-,C-,F+,D+,F ,B-,F+,C ,B ,C-,F ,C ,D ,F ,D ,F ,C ,D ,D ,D ,C ,F 
Blake,Landry,SG,Hawks,RBSL,26,76,199,C ,A ,A-,C ,C ,D+,D-,D-,F+,C+,C+,C-,F ,A ,B ,B ,C+,C ,A ,A ,B ,C ,D ,D ,D ,D ,A ,B ,C 
Moritz,Wagner,C,D-Heat,D-RBSL,30,83,280,D ,C ,B-,C+,C-,F ,C-,C-,D+,D ,C-,D ,D ,D+,D-,B ,B-,D ,C ,B ,C ,D ,F ,D ,D ,D ,D ,D ,D 
Robert,O'Neill,C,FA,,21,83,258,F+,F ,C-,F-,F ,F ,D-,C-,D+,F ,F+,D ,A-,F-,D-,B+,C-,D ,D ,D ,F ,D ,D ,D ,C ,C ,D ,D ,C 
Hugh,Wagner,C,FA,,24,82,265,F-,C ,B-,F-,D+,F ,C-,C ,C-,D-,D+,C-,C+,D ,C ,B ,C+,F ,D ,B ,F ,D ,F ,C ,C ,D ,F ,D ,D 
David,Williams,PF,FA,,27,83,273,F ,F+,C+,F-,C-,F-,C-,D+,C ,F ,F ,D+,C+,F ,C ,B ,C ,F ,F ,C ,F ,D ,F ,D ,D ,C ,F ,F ,D 
Ronald,Roach,SG,D-Rockets,D-RBSL,27,77,204,D-,C+,C+,D ,C+,F+,D+,D+,F ,C+,B+,C ,B-,B ,C+,C ,A-,D ,B ,C ,D ,C ,D ,C ,D ,F ,B ,A ,B 
Richard,Diaz,SG,FA,,22,76,218,D ,D-,C+,C ,C-,D ,F ,F ,F-,D-,D ,D-,F ,C+,D+,B-,B-,D ,D ,B ,B ,C ,D ,D ,F ,F ,D ,D ,D 
Tony,Davis,C,FA,,32,83,282,D ,C ,C+,F-,D ,F ,D ,C ,C ,F-,C+,D ,C ,F-,D ,C+,C+,D ,D ,B ,F ,D ,F ,D ,C ,C ,F ,C ,D 
Daniel,Carroll,SF,FA,,33,81,256,D-,D ,C ,F-,D+,F ,C+,C+,F ,F-,C-,D+,C-,D-,D+,A-,B+,F ,D ,C ,F ,D ,F ,C ,C ,F ,F ,D ,D 
Ray,Smith,C,Wizards,RBSL,21,86,253,D ,C ,C+,F+,C ,D ,B-,B-,C-,F-,C-,C ,C-,C-,B+,B+,B+,D ,B ,B ,D ,B ,D ,A ,A ,C ,F ,C ,C 
Stephen,Rice,C,FA,,31,84,292,C-,C ,C+,D-,C ,D-,B ,C ,B-,D ,F+,B+,B ,D-,C-,B-,C+,D ,C ,B ,D ,D ,D ,B ,C ,B ,D ,F ,B 
Ned,Barber,PG,Wizards,RBSL,21,73,176,D-,C+,B+,C ,C-,C-,C-,D-,D+,A ,B ,D ,C ,A ,A ,C ,A-,D ,A ,A ,C ,C ,C ,D ,F ,D ,A ,B ,D 
Allen,Treat,SG,Pelicans,RBSL,26,76,213,C ,C+,B+,D-,D ,F+,C-,C-,C-,B-,C-,D+,B+,A+,A ,B-,A ,D ,C ,A ,D ,D ,F ,D ,D ,D ,B ,D ,D 
Bobby,Williams,SF,FA,,24,79,229,D+,C+,B ,C ,D ,F+,F ,C-,F+,C-,C ,D-,F+,A-,B ,C+,A ,D ,C ,B ,C ,D ,F ,F ,D ,D ,D ,C ,F 
Matisse,Thybulle,SG,Raptors,RBSL,23,77,200,D+,B-,A-,C+,C ,C-,F+,D-,C-,B+,A-,B-,D+,B-,D+,C-,B-,D ,B ,A ,B ,C ,D ,F ,D ,D ,A ,A ,B 
Brandon,Clarke,PF,Spurs,RBSL,22,80,215,C ,C+,C+,F-,C-,D-,C ,C ,B ,C+,C ,A ,A ,B-,C ,C ,B ,C ,C ,C ,F ,C ,F ,B ,C ,B ,C ,B ,A 
Norbert,Kirk,C,D-Hornets,D-RBSL,31,83,282,C ,C+,A-,F-,C-,D-,D-,C+,C ,D ,C-,D-,B-,D+,D ,C ,A-,D ,B ,B ,F ,D ,D ,F ,C ,C ,D ,D ,F 
Heinz,Heiß,SF,FA,,25,78,219,F-,C ,A-,C ,C-,F+,F ,D-,F ,C ,B-,F+,A-,A-,C+,A ,A ,F ,C ,B ,C ,C ,D ,F ,F ,F ,C ,B ,F 
Norman,Shortridge,C,FA,,32,83,276,F ,C-,B ,F-,D+,D ,C-,D-,C ,F+,C-,D ,F+,F-,D-,C ,B+,F ,D ,B ,F ,D ,D ,D ,D ,D ,F ,D ,D 
Philip,Doney,PF,FA,,33,80,250,D ,D+,C+,F-,C-,D-,F ,D ,C-,F ,F+,D-,F-,F-,C-,B ,B-,D ,D ,C ,F ,D ,D ,F ,D ,D ,F ,F ,D 
Yanick,Decourchelle,SF,Thunder,RBSL,33,81,261,C-,D+,C ,C-,C ,C ,C+,C+,C+,C+,C ,C+,C-,C+,C+,A ,A+,D ,D ,C ,C ,C ,D ,C ,C ,B ,B ,C ,C 
Alphonse,Anderson,SG,FA,,33,77,230,D-,C-,B+,C ,D-,D ,F+,D-,F+,C-,D ,F ,C+,C+,F-,C-,A ,F ,D ,A ,C ,F ,D ,F ,F ,F ,C ,D ,F 
Grant,Williams,SF,Draft,,20,79,236,D+,C ,B+,C ,C-,C-,D+,C-,C ,D+,D+,C+,D ,C-,C ,C+,A ,C ,C ,B ,C ,D ,D ,C ,C ,B ,D ,C ,B 
Tony,Reid,SG,FA,,23,77,221,F ,C-,C ,C ,C-,F-,F+,C-,F+,D-,F ,F+,A ,B-,C ,D+,B+,F ,C ,C ,C ,D ,F ,F ,C ,D ,D ,F ,F 
Darius,Bazley,PF,Draft,,21,80,208,D+,C ,C+,C ,C-,F ,D+,D+,D-,D-,D-,C ,C-,C ,C+,D+,B-,C ,B ,B ,B ,C ,D ,C ,C ,D ,C ,C ,C 
Andy,Wilson,PF,D-Suns,D-RBSL,31,83,275,F ,C ,D+,F-,D-,D+,C+,C-,B-,F+,F+,C-,F-,F ,C-,C+,B ,F ,C ,C ,F ,D ,D ,B ,D ,B ,D ,F ,D 
Brian,Sears,SF,D-Bucks,D-RBSL,23,79,223,F ,C-,C ,C-,C-,D-,D-,D ,F+,D ,F+,F ,F+,B-,C+,C+,A ,F ,D ,C ,D ,C ,D ,D ,D ,F ,D ,F ,F 
Landry,Shamet,PG,FA,,30,76,209,D-,C+,A-,A-,B ,C+,F+,D+,D ,C+,C ,F+,A-,A-,C ,C-,C+,F ,C ,A ,A ,B ,C ,F ,D ,D ,B ,C ,F 
Chris,Matthews,SG,FA,,24,78,227,D+,C ,B+,F ,D ,F-,D+,F+,F+,C+,C ,F-,B-,A ,A ,C ,A-,D ,C ,A ,F ,D ,F ,D ,F ,D ,C ,D ,F 
Manolo,Passarella,SG,Pacers,RBSL,22,73,191,C ,D ,B-,C-,D ,F ,F ,F ,F ,D-,F-,F ,C+,B+,B-,C+,C+,A ,C ,B ,B ,C ,F ,F ,F ,F ,D ,F ,F 
Valentin,Molina,SG,Raptors,RBSL,23,76,210,C+,D+,C+,C+,F ,F+,D+,D ,F-,C ,C+,F ,C-,B+,C ,B-,A ,B ,C ,B ,B ,F ,D ,D ,D ,F ,C ,B ,F 
Ermolai,Batkin,C,FA,,33,81,261,D-,C ,C+,F-,C ,F ,C+,C ,B-,F-,D+,B ,F-,C-,C+,C ,C ,D ,C ,B ,F ,C ,F ,C ,C ,B ,F ,D ,A 
Daniel,Hodges,PF,FA,,30,82,274,C ,C+,C+,C ,C-,D-,C ,C ,C+,F+,F+,A-,A+,C ,F-,A-,B+,C ,C ,B ,C ,D ,F ,C ,C ,C ,D ,F ,B 
Dusty,Frederick,SG,Pistons,RBSL,19,75,187,C-,B-,B-,B+,C+,D+,D ,F+,D+,C ,C+,C ,A ,A ,C ,F+,A ,C ,A ,A ,A ,B ,D ,D ,F ,D ,B ,C ,C 
Matthew,Weaver,SF,FA,,32,81,262,D+,C ,B-,B-,C ,F+,F ,D+,D ,D ,F+,F+,D-,C ,F-,C+,A ,D ,C ,B ,B ,C ,F ,F ,D ,D ,D ,F ,F 
Jonathan,Clark,SG,D-Mavericks,D-RBSL,25,77,208,C+,A-,B ,D-,B-,D+,F+,D ,F+,D+,C ,F+,D+,B-,B-,C ,B+,C ,B ,B ,D ,B ,D ,F ,D ,D ,D ,C ,F 
Darnell,Carpenter,PF,FA,,31,80,254,C ,B ,C+,D-,C+,C ,B+,B ,A+,C ,C-,A+,C+,C-,C ,A-,C+,C ,B ,C ,D ,C ,C ,B ,B ,A ,C ,D ,A 
Carl,Robinson,SG,FA,,26,75,212,D-,C ,B ,D-,C ,D ,D ,D-,F+,D+,F ,F+,C-,B ,C-,C-,A-,F ,C ,B ,F ,C ,D ,D ,D ,F ,D ,F ,F 
Al,Williams,PF,FA,,31,78,224,D ,B-,B ,C ,C-,D ,D ,C+,C ,C ,C ,C ,C ,B ,D+,B+,A ,D ,B ,B ,C ,D ,D ,D ,C ,C ,C ,C ,C 
Jarvis,McCarthy,PF,FA,,28,77,234,C-,A+,B ,C+,C ,D+,D ,D ,D-,D ,C ,D+,D ,A-,B-,C-,A-,C ,A ,B ,B ,B ,C ,D ,D ,D ,D ,C ,C 
Douglas,Parker,PF,FA,,29,80,247,F-,C-,B-,F+,D+,D-,F+,D ,C-,C-,D ,C-,C ,C-,B ,A ,A ,F ,D ,B ,F ,D ,D ,F ,D ,D ,D ,D ,D 
Bert,Allen,C,FA,,32,81,258,D ,C+,C ,C+,D ,F+,F ,D ,C-,F+,D ,D+,C-,D-,D-,C+,B ,D ,C ,C ,B ,D ,F ,F ,D ,D ,F ,D ,D 
Ty,Jerome,SG,Celtics,RBSL,22,77,195,C-,B ,B-,B+,A-,C+,F-,D ,D-,C+,B-,F-,A-,C ,D+,D+,A ,D ,B ,B ,A ,A ,C ,F ,D ,F ,C ,B ,F 
Alfonso,White,C,FA,,29,84,290,D ,D ,C ,F-,C ,F ,A-,A-,B+,D ,C ,A-,B-,F+,C ,A ,C-,D ,D ,C ,F ,C ,D ,B ,A ,B ,D ,D ,A 
Eugene,Johnson,SG,FA,,22,77,197,C-,C+,A-,C-,C ,D ,D ,D+,D ,C-,C ,F ,F-,A-,C+,C+,B-,C ,B ,B ,C ,B ,C ,D ,D ,D ,D ,C ,F 
Cassius,Hammer,SF,D-Raptors,D-RBSL,34,80,249,C ,C ,C+,D+,C ,C ,C-,D+,C ,C-,C ,C-,D ,C ,C ,B-,A ,C ,D ,B ,D ,C ,D ,D ,D ,C ,D ,C ,D 
Nicky,Amey,SG,FA,,27,79,205,F+,C ,B+,F+,C-,D ,D-,D-,F-,C ,C-,F+,C+,B ,C-,C+,B-,F ,C ,B ,F ,D ,D ,F ,D ,F ,C ,D ,F 
Antwann,Smith,C,FA,,23,83,268,F ,D-,C-,F-,D+,F ,C+,D-,C ,D-,D-,F+,F+,D-,C ,B-,B-,F ,D ,D ,F ,D ,F ,C ,D ,C ,F ,F ,F 
Tony,Bradley,C,FA,,34,83,291,C+,B-,C ,F-,C-,C ,A+,A-,B+,D+,D+,B ,C-,F ,F-,B ,D+,C ,B ,C ,F ,D ,C ,A ,A ,B ,D ,D ,B 
Ralph,Vierra,SG,Celtics,RBSL,22,77,226,D-,B+,B ,C+,F+,F+,F ,C-,F ,D ,B ,C-,C ,B+,C-,B ,A ,D ,A ,B ,B ,D ,F ,F ,C ,F ,D ,A ,D 
Brian,Green,PF,D-Lakers,D-RBSL,31,78,233,C-,C ,B ,C+,C-,F-,B-,C-,C ,D-,D-,B-,F ,C ,C+,A ,B ,D ,C ,B ,C ,D ,F ,B ,D ,C ,D ,F ,B 
Elias,White,SG,FA,,21,78,208,F ,C ,A-,C-,C ,D ,F ,D+,F-,D ,D ,F ,F ,C+,C-,C+,C+,F ,C ,A ,C ,C ,D ,F ,C ,F ,C ,D ,F 
Robert,Williams,C,Lakers,RBSL,29,82,269,C-,C ,C ,F-,C ,D+,A-,A ,B ,D+,C ,A-,A+,C ,A-,A-,B+,D ,C ,D ,F ,C ,D ,A ,A ,B ,C ,C ,A 
Wilfredo,Hall,C,D-Mavericks,D-RBSL,32,83,281,F+,C ,C ,F ,F+,F ,D-,C+,C ,C-,D+,C ,D+,F ,C-,B-,D+,F ,C ,C ,F ,F ,F ,D ,C ,C ,D ,C ,C 
Jospeh,Lo,PF,76ers,RBSL,22,80,191,D+,D ,B ,C-,C ,F ,F-,F+,F-,D ,D-,F-,B+,A ,A ,A ,A ,D ,D ,B ,C ,C ,F ,F ,F ,F ,D ,D ,F 
Nassir,Little,SF,Draft,,20,78,220,C-,C+,A-,C-,D+,F ,C-,C ,C ,C ,D ,C ,D+,B-,C ,C-,C+,C ,C ,B ,D ,D ,F ,C ,C ,C ,C ,D ,C 
Jacob,Evans,SF,Nuggets,RBSL,30,78,224,F ,C ,B+,B+,C-,C ,D+,D+,C-,B-,C+,C ,C ,C+,C+,B-,A ,F ,C ,B ,B ,D ,C ,D ,D ,D ,B ,C ,C 
Chris,Williams,C,D-Jazz,D-RBSL,30,83,273,C-,C ,C ,F-,D+,F+,C ,C ,C ,F+,F+,C ,A-,C-,C ,B-,B ,D ,C ,C ,F ,D ,F ,C ,C ,C ,F ,F ,C 
Tony,Diamond,SF,D-Thunder,D-RBSL,24,82,216,C ,C-,C ,C-,D+,F ,F+,D-,D ,D-,D-,F+,D ,C ,A-,C+,B ,C ,C ,C ,C ,D ,F ,F ,D ,D ,F ,D ,F 
Charles,Anderson,SG,D-Suns,D-RBSL,24,77,227,D ,A-,A ,C ,C ,C-,F+,C-,F ,C-,D+,F+,A ,B-,C+,C ,A-,D ,A ,A ,C ,C ,D ,F ,D ,F ,D ,D ,F 
Kermit,Musso,C,D-Nuggets,D-RBSL,30,82,273,F+,F+,C-,F-,C-,F+,F+,B ,B+,F ,F ,D ,A+,F ,D+,A+,C+,F ,F ,D ,F ,C ,F ,F ,B ,B ,D ,D ,D 
Zane,Tuck,PF,D-Rockets,D-RBSL,26,77,218,F+,C+,A ,C ,F-,F+,D ,D ,F ,D ,F+,D-,C ,B+,C ,A ,A-,F ,C ,A ,D ,F ,F ,D ,D ,F ,D ,F ,F 
Ned,Weathers,PF,FA,,29,79,242,F ,C-,C+,D-,D+,F+,C-,D+,C-,F+,C-,C ,C ,D-,C-,A-,B+,F ,C ,A ,D ,D ,F ,D ,D ,D ,F ,D ,D 
Manuel,Blevins,SF,FA,,21,78,221,F ,D+,B-,F+,C ,D-,F+,D+,F ,F ,D-,F ,C-,C ,C-,B ,C+,F ,C ,B ,F ,C ,D ,F ,D ,F ,F ,D ,F 
John,Mitchell,PF,FA,,29,79,241,D+,C-,B-,F-,D ,D-,F+,D ,C ,D ,C ,D+,C+,D+,C ,A ,B ,D ,D ,B ,F ,D ,D ,F ,D ,C ,D ,C ,D 
Clifton,Mahaffey,SG,FA,,21,78,171,F ,D-,C+,F-,D+,F+,F-,F ,F-,D+,F ,F ,C ,C+,C-,C+,B-,F ,D ,B ,F ,C ,D ,F ,F ,F ,C ,D ,F 
Maximiano,Iguaran,PF,FA,,30,80,247,F+,C-,C+,F-,C-,D-,B ,C ,C ,F ,D-,D+,B-,D-,D+,B+,B+,F ,D ,B ,F ,D ,D ,B ,C ,D ,F ,D ,D 
Dzanan,Musa,SF,D-Mavericks,D-RBSL,28,81,237,D-,C ,B+,C+,C ,C ,D-,F+,F ,D+,C ,D-,B-,C+,C ,C ,A ,F ,C ,A ,C ,C ,C ,F ,F ,F ,D ,C ,D 
Floyd,Davis,SG,D-Thunder,D-RBSL,26,76,216,F+,C ,C+,B-,C ,D-,F+,F-,F ,D ,C-,D-,A-,B+,C+,B+,A ,D ,C ,C ,B ,C ,F ,F ,F ,F ,D ,D ,F 
Zivota,Kraljevic,C,Hawks,RBSL,29,83,278,B ,D-,C ,F-,C-,F-,D+,D+,A-,C ,C ,B+,B-,D+,C+,B+,A ,B ,D ,C ,F ,D ,F ,D ,D ,B ,D ,D ,B 
Michael,Evans,SG,FA,,17,79,215,F+,C ,C+,D-,C-,F+,F ,F ,F ,D+,F ,F+,A+,C+,C ,C-,B ,F ,C ,B ,D ,C ,F ,F ,F ,F ,C ,F ,F 
Paul,Cram,SF,D-Bulls,D-RBSL,25,76,213,C ,C ,C ,F ,D ,F ,D-,F-,F ,C ,D ,F+,C ,B-,C ,A-,C+,C ,C ,C ,F ,D ,F ,F ,F ,F ,C ,D ,F 
Dylan,Windler,SF,Draft,,22,80,200,D-,C ,B+,C ,D+,D-,D-,C ,F+,D ,D+,F+,B-,C-,C ,C ,B+,C ,A ,A ,B ,C ,D ,D ,B ,C ,C ,C ,D 
Omari,Spellman,PF,D-Hornets,D-RBSL,29,81,255,F+,C ,C+,C ,D ,F ,C-,C ,D ,D-,D-,C ,A-,C ,F+,A-,A ,F ,D ,B ,D ,D ,F ,D ,C ,D ,F ,F ,D 
Brian,Clack,SG,D-Pistons,D-RBSL,26,77,211,F+,C ,C+,D+,C ,D+,F ,D-,F-,B ,F+,F ,F-,B+,C-,A-,A-,F ,C ,C ,D ,C ,D ,F ,D ,F ,B ,F ,F 
Rodrick,Taylor,PF,FA,,32,81,257,D-,F+,B-,D-,D+,F-,F ,D ,D ,D-,F ,F+,D-,F ,C ,A-,B-,F ,F ,B ,F ,D ,F ,F ,D ,D ,F ,F ,F 
Armand,Welch,PF,FA,,30,82,269,D ,D+,C ,F-,D+,F+,C+,D ,C-,D+,C ,D+,C ,D-,C-,A+,C ,D ,D ,C ,F ,D ,F ,C ,D ,D ,D ,D ,D 
Chester,Kirwan,SF,FA,,32,80,241,D-,D+,C+,D+,C-,D-,D+,D ,D ,C-,D-,C ,C ,C-,D ,A ,C ,F ,D ,B ,D ,D ,F ,D ,D ,D ,D ,F ,C 
Chris,Armijo,PF,D-Pistons,D-RBSL,33,81,259,C-,C+,A-,C-,C ,D ,C ,C ,C ,F+,D+,C ,A+,D-,C ,A-,B ,C ,C ,B ,D ,C ,D ,C ,C ,C ,D ,D ,C 
Daniel,Henry,PG,D-Warriors,D-RBSL,23,72,217,F-,C ,B+,C ,C ,D ,F+,C-,F-,C ,D-,F ,C+,B+,C-,F+,B ,F ,C ,B ,C ,C ,D ,F ,D ,F ,C ,D ,F 
Jere,Chew,SF,Bulls,RBSL,23,78,193,C ,D ,B-,C ,C-,D ,F-,F-,D+,B ,C-,D+,C ,A-,A-,D ,A-,C ,D ,B ,C ,C ,D ,F ,F ,C ,A ,C ,C 
Harris,Land,SG,FA,,26,77,213,F+,C-,A-,C-,C-,F+,D+,D ,D-,C-,D ,F ,A ,A-,C+,C+,A-,F ,D ,A ,D ,D ,F ,D ,D ,F ,D ,D ,F 
Don,Delacruz,C,FA,,29,87,292,F-,F+,C ,F-,D ,D ,C ,D-,C+,F+,F+,F-,A-,D-,D+,A ,C+,F ,F ,C ,F ,D ,D ,C ,F ,C ,F ,F ,F 
Elie,Okobo,PG,FA,,29,75,210,D-,A-,A-,A ,B-,C ,F+,D+,F+,D+,C ,F ,C ,A ,C+,C-,A ,D ,A ,B ,A ,B ,C ,F ,D ,F ,C ,C ,F 
D'brickashaw,White,SG,FA,,34,77,234,C ,B-,A-,C-,C-,D ,D ,D-,F+,C ,D-,D-,B+,B-,C+,C-,B+,C ,B ,B ,D ,D ,D ,D ,D ,F ,C ,D ,F 
Jevon,Carter,PG,FA,,31,74,214,D-,C ,B-,C+,C-,C-,D-,C-,C-,C ,B ,F+,C ,B+,C-,C ,A ,D ,D ,B ,C ,D ,D ,D ,D ,D ,B ,B ,F 
Ivan,Nedic,SF,FA,,34,81,245,D ,D ,C ,C+,C ,C-,D+,C ,C ,C+,C+,C-,C+,B+,C+,C+,A ,D ,D ,C ,C ,C ,C ,D ,C ,C ,C ,C ,D 
Graig,King,SF,D-Thunder,D-RBSL,25,83,277,D ,C+,B-,F-,D ,F+,B ,D+,D ,F ,C-,C-,A+,C+,C ,C ,A ,D ,C ,B ,F ,D ,F ,B ,D ,D ,F ,D ,D 
Rich,Colella,C,D-Grizzlies,D-RBSL,28,82,276,C ,C-,C+,F-,C-,F ,C-,B+,C ,F-,D+,C-,F ,F+,C ,A-,A-,C ,D ,B ,F ,D ,F ,D ,B ,C ,F ,D ,D 
Jonas,Blane,SG,D-Celtics,D-RBSL,25,78,204,C+,D ,C ,C ,C+,C ,C-,D+,F+,C ,C ,D+,C+,A ,A-,C+,A ,B ,D ,C ,B ,B ,C ,D ,D ,F ,C ,C ,D 
Mfiondu,Kabengele,PF,Nuggets,RBSL,22,82,250,D+,C ,B ,C ,F+,F-,C ,C-,C+,D-,F+,C+,D ,C ,C ,B-,C+,D ,C ,B ,B ,D ,F ,B ,C ,B ,D ,D ,A 
Tony,Johnson,SG,FA,,24,79,216,D-,C ,B-,D-,C ,F+,D-,F-,F+,F+,D-,F+,C+,C+,C ,D ,A-,D ,D ,B ,F ,C ,F ,F ,F ,F ,F ,F ,F 
Jordan,Poole,SG,Warriors,RBSL,21,77,195,C-,C+,A-,B-,C ,D+,F-,F+,D-,C-,D+,F+,B+,B-,C ,C-,A-,C ,B ,A ,A ,C ,D ,F ,D ,D ,B ,D ,F 
Wilfred,Tello,C,Celtics,RBSL,31,82,279,A+,A-,B+,C ,D ,C ,A ,C ,A-,D-,D+,A ,A+,F ,F-,A+,A ,A ,A ,B ,C ,D ,C ,A ,C ,A ,D ,D ,A 
Karl,Franz,SG,Mavericks,RBSL,28,77,227,C+,A-,B+,C ,C+,C ,D+,D+,D+,B-,D ,D+,B-,A-,B-,C-,A ,C ,A ,A ,C ,B ,C ,D ,D ,D ,B ,D ,D 
Marco,Prentice,SG,FA,,22,77,190,F ,D-,B-,D+,D ,F-,F ,F ,F-,F+,D ,F+,C-,B ,C ,C-,B+,F ,C ,B ,C ,C ,F ,F ,D ,F ,D ,D ,D 
Aldo,Fogle,SG,D-Grizzlies,D-RBSL,28,76,230,D+,C-,A-,C-,D+,D+,F ,C-,D-,D ,C-,F+,F+,B+,C ,C ,A-,D ,D ,B ,D ,D ,D ,F ,D ,F ,D ,D ,F 
Ike,Anigbogu,C,Grizzlies,RBSL,33,82,275,F ,C-,D+,F-,F+,F+,B ,C ,B-,C-,D ,A-,F ,C-,C ,A+,D+,F ,D ,D ,F ,D ,F ,B ,C ,B ,D ,D ,A 
Arden,Kidd,PF,FA,,33,83,291,A-,C-,B ,F-,D ,D ,D+,D ,C-,F ,F+,C-,D ,F-,F-,A-,C+,A ,D ,B ,F ,D ,D ,D ,D ,D ,D ,F ,D 
William,Salzman,SF,Pistons,RBSL,24,77,212,D+,C-,A ,C+,C-,D-,F+,D ,F+,C ,C-,D+,D ,B+,B-,B ,A ,C ,C ,A ,B ,D ,D ,D ,C ,D ,C ,C ,D 
Keldon,Johnson,SG,Draft,,19,78,211,C-,C ,C ,C ,C-,D ,F ,C-,D ,C-,F ,F-,C ,C ,B ,C-,B+,C ,C ,C ,B ,C ,D ,F ,C ,D ,C ,F ,F 
Harris,Anderson,SF,D-Nets,D-RBSL,21,79,230,C+,C ,C+,F ,D-,F+,D ,D ,D-,F+,C-,D-,C+,C+,D+,B ,C ,B ,C ,C ,F ,D ,D ,D ,D ,D ,D ,D ,D 
Kevin,Porter Jr,SG,Draft,,20,78,218,D+,C-,F+,C ,C-,D ,F-,F+,F ,C-,D-,F+,F+,B ,C+,D ,C+,D ,C ,F ,B ,C ,D ,F ,D ,D ,C ,D ,D 
Gary,Beer,PG,D-Jazz,D-RBSL,32,79,232,D-,C ,C+,B+,C ,D ,F ,C ,D ,B-,C-,C+,A+,C-,C-,C+,B-,D ,C ,B ,B ,C ,D ,F ,C ,D ,B ,D ,C 
James,Martin,PF,D-Mavericks,D-RBSL,32,83,273,F+,D-,C-,F-,D ,F ,C ,C ,D ,F+,C-,C ,A ,D-,C ,C+,A ,F ,F ,D ,F ,D ,F ,C ,C ,D ,F ,D ,C 
Adrián,Albornos,PG,Pelicans,RBSL,21,78,186,F ,C-,C+,C ,C ,D ,D ,D+,D-,C-,F+,F+,C+,A+,B-,D-,C+,F ,C ,B ,B ,B ,D ,D ,C ,D ,B ,D ,D 
Miguel,Barrichello,SF,D-Pistons,D-RBSL,27,77,216,C-,B+,A+,C-,C ,F+,F ,D+,F+,C ,D+,D-,C ,B+,C-,A-,B+,D ,B ,A ,D ,C ,F ,F ,D ,F ,D ,D ,F 
Brian,Harris,PF,FA,,32,82,266,D+,C-,C+,F-,C ,F-,D ,D+,F+,F ,F+,C-,A+,D-,F+,A ,C+,D ,D ,B ,F ,C ,F ,D ,D ,F ,F ,F ,D 
Joseph,Wells,SG,FA,,21,77,207,C-,D+,B-,D ,C-,D-,F ,D-,F ,D ,C-,F+,F-,B ,B-,C+,A ,C ,D ,B ,D ,C ,D ,F ,D ,F ,D ,D ,F 
Lonnie,White,C,FA,,29,83,285,C ,C-,B-,F-,C-,F-,C ,C ,B+,D ,D ,D+,C+,D+,D+,C+,C ,C ,D ,B ,F ,D ,F ,C ,C ,B ,D ,D ,D 
John,Martinez,PG,D-Timberwolves,D-RBSL,26,80,218,D-,C-,C+,D ,C ,D+,D+,C-,D ,C-,C-,F+,C ,C ,C ,B ,A-,D ,C ,B ,D ,C ,C ,D ,D ,D ,C ,D ,F 
Blaise,Siakam,PF,76ers,RBSL,22,81,240,D ,D ,C+,F-,D+,D+,B+,C ,C-,D ,F+,B-,A-,B-,B-,B-,A-,D ,D ,B ,F ,D ,D ,B ,C ,C ,C ,D ,B 
