FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Larry,Orndorff,PF,FA,,23,82,250,C-,D+,C+,F-,D+,D-,C ,D+,C ,F+,D-,D ,A ,F+,C-,C+,C ,D ,D ,B ,F ,D ,F ,C ,D ,C ,F ,F ,D 
James,Chu,PG,D-Knicks,D-RBSL,22,74,177,F+,C ,B-,F+,C ,C+,F-,F ,F-,C ,D-,F ,C-,B+,D+,D ,A ,F ,C ,B ,F ,C ,C ,F ,F ,F ,C ,D ,F 
Sheldon,Ginter,C,Thunder,RBSL,20,84,244,D ,D ,C ,F+,D ,F+,D+,D-,C ,D ,D+,C ,B ,C-,C+,A-,C-,D ,D ,C ,F ,D ,D ,D ,D ,B ,D ,C ,B 
Arthur,Perez,SF,FA,,24,79,206,D+,B ,A-,D-,C-,D ,F-,F+,C ,C+,D ,F ,C-,C ,D ,C ,B+,D ,B ,A ,D ,D ,D ,F ,D ,C ,C ,D ,F 
Ignacio,Mardomingo,PF,D-Raptors,D-RBSL,24,80,228,F+,C ,B+,F-,D ,F+,C-,C ,C ,F+,F-,C-,A+,D ,C+,B ,B-,F ,C ,B ,F ,D ,F ,D ,C ,C ,F ,F ,D 
Werner,Bradshaw,SF,Draft,,19,83,197,F ,D-,C+,D ,D ,F-,D+,F+,F+,F ,F ,F+,C-,C-,F+,C ,D+,F ,D ,B ,D ,D ,F ,C ,F ,D ,F ,F ,D 
Felix,Anderson,SF,D-Thunder,D-RBSL,31,79,247,C ,B-,B-,D-,D ,F ,D ,D+,D+,C ,D+,F+,A-,C ,C ,C+,A ,C ,B ,B ,F ,D ,F ,D ,D ,D ,C ,D ,F 
Jack,McAfee,PF,Lakers,RBSL,27,79,238,C+,C-,B-,D ,C ,C-,C ,B+,B-,A-,C+,A-,D ,B-,C+,B+,A ,B ,D ,B ,D ,C ,D ,C ,B ,B ,A ,C ,A 
Victorino,Arbizu,SG,FA,,32,79,231,F ,C ,B+,B+,C-,C-,D ,F+,C-,D ,C-,C ,C ,D+,C-,C ,B-,F ,C ,B ,B ,D ,D ,D ,F ,D ,D ,C ,C 
Junior,Jones,SF,FA,,22,81,238,D-,B-,C+,F-,C ,F+,C ,F-,D+,F+,D-,D-,C+,C ,C-,A-,C ,F ,B ,B ,F ,C ,F ,D ,F ,D ,F ,D ,D 
Pedro,Griffiths,SF,FA,,23,80,243,F-,C-,C ,F-,D+,F ,D+,C ,C ,C ,F+,D ,B-,C-,C ,C+,C+,F ,C ,C ,F ,D ,F ,C ,C ,C ,C ,F ,D 
Thomas,White,PF,Hornets,RBSL,29,81,258,B-,A-,C ,F+,C ,F ,A+,A-,C ,C-,A-,C+,C ,C ,C-,A-,B ,B ,B ,C ,D ,D ,F ,A ,A ,C ,D ,A ,C 
Anton,Hall,PF,FA,,33,79,248,D ,C ,C+,F+,C ,D-,D ,D ,D ,F ,D-,D-,B+,C-,C-,B ,A ,D ,C ,B ,F ,C ,D ,D ,D ,D ,F ,D ,D 
David,Clark,SF,D-Warriors,D-RBSL,25,77,219,C-,C ,B-,C ,C ,D ,D ,C-,F+,F ,C-,C-,F ,C ,C-,B-,B-,D ,B ,B ,B ,D ,D ,D ,C ,D ,F ,D ,C 
Chris,Lammers,PG,FA,,26,80,232,F+,B ,C+,C ,C-,C ,D-,D ,D+,F+,D ,D+,C ,C-,C-,C+,A+,F ,B ,B ,C ,D ,C ,F ,D ,D ,D ,D ,D 
Clay,Ash,PG,Magic,RBSL,35,77,226,B-,C+,B-,C+,C+,D+,F+,F+,F+,D ,C ,F ,C ,C ,F ,D-,A ,B ,C ,A ,B ,B ,D ,F ,F ,F ,D ,C ,F 
Kenneth,Hammett,SF,FA,,34,79,253,D+,C-,B+,F-,C ,F+,D ,F ,D ,D-,F+,F ,C ,C-,D ,B-,C+,D ,D ,B ,F ,C ,F ,D ,F ,D ,D ,F ,F 
Anthony,White,PF,FA,,20,82,254,F+,D-,C+,F-,D ,F-,C-,C ,F+,F-,F+,D ,C ,C-,C+,B-,C-,D ,D ,B ,F ,D ,F ,C ,C ,F ,F ,F ,D 
Seymour,Williams,SF,Draft,,21,77,224,F+,D-,B+,F+,D ,D-,D-,F-,D ,F-,F+,F+,C-,C-,D+,C ,B-,D ,C ,B ,D ,C ,D ,D ,F ,B ,F ,D ,D 
Anibal,Carderas,SG,D-Kings,D-RBSL,30,75,239,C ,C-,B ,C+,C+,C ,F+,D ,F ,B-,F ,F ,A+,B-,C-,B+,A ,C ,D ,B ,C ,C ,D ,F ,D ,F ,B ,F ,F 
Donny,Sipes,SF,FA,,22,79,217,F+,D-,C-,D-,F-,F ,F-,C-,D-,D ,F+,F+,D+,C ,B-,C+,C+,F ,D ,D ,D ,F ,F ,F ,C ,D ,D ,D ,D 
Brendan,Doherty,SG,D-Hornets,D-RBSL,32,76,230,D ,C+,B-,D ,C+,D+,D-,C ,F+,C ,D+,D ,D+,B ,D-,C ,A ,D ,C ,A ,D ,C ,D ,D ,C ,F ,C ,D ,D 
Arnoldas,Kubolka,C,D-Bucks,D-RBSL,27,81,239,F+,C ,A ,A ,C ,C+,F ,D-,D-,F+,F+,D-,C+,B ,F+,C ,D-,D ,C ,A ,A ,D ,C ,F ,F ,D ,D ,F ,F 
Odumeguru,Babangida,PF,FA,,29,80,245,F+,C-,C-,F ,D+,D ,D ,C ,D ,D+,D+,C-,C-,D ,C+,B-,B-,F ,C ,D ,F ,D ,D ,D ,C ,D ,D ,D ,D 
David,Odom,PG,D-Kings,D-RBSL,25,70,187,C+,C ,B+,F ,C+,F+,F-,D ,F+,A-,B-,F ,F ,A-,C-,C ,A-,B ,C ,B ,F ,C ,F ,F ,D ,F ,B ,B ,F 
Hubert,Martinez,SF,FA,,24,82,241,D ,C ,C+,D ,C-,F+,C+,D-,F+,D ,D+,D ,F ,C ,C-,B-,C ,D ,C ,C ,D ,D ,D ,C ,D ,D ,D ,C ,D 
Steven,Schwartz,PF,FA,,21,79,227,C ,D+,B-,F-,D ,F-,D-,F+,C-,F-,F ,F ,C ,D ,D+,A-,C-,A ,B ,B ,F ,D ,F ,D ,D ,B ,F ,D ,D 
Erikas,Peciuras,PG,FA,,23,71,220,C ,C ,B-,C-,C ,F+,F-,F-,F ,D-,F+,F ,A ,B ,C ,F-,C ,C ,C ,A ,C ,C ,D ,F ,F ,F ,D ,D ,F 
Napoleon,Lynn,PG,FA,,21,73,204,D-,C ,A-,D ,C-,F+,F ,F-,F-,C+,D ,F-,C-,B+,C-,F ,C ,D ,B ,A ,D ,C ,D ,F ,F ,F ,B ,D ,F 
Lyman,Emerson,SF,Spurs,RBSL,23,79,232,C ,C+,A ,F-,B-,D-,C ,C ,C-,D-,F+,C-,C ,B-,C ,B-,A-,C ,B ,A ,F ,B ,D ,C ,B ,D ,D ,D ,C 
Alfredo,Adams,PF,FA,,34,83,285,C ,B ,A-,C+,C ,D+,F ,C-,C ,F ,D+,D-,A+,C-,F+,C ,A-,C ,B ,A ,C ,C ,D ,F ,D ,C ,F ,D ,D 
Ali,Carey,SF,FA,,22,79,229,D-,C ,B ,D-,F ,F ,F ,F+,F+,F+,C ,D-,C+,C ,C ,B+,C ,D ,C ,B ,D ,F ,F ,F ,F ,F ,F ,C ,D 
Vlatko,Cancar,PF,D-Thunder,D-RBSL,33,80,245,C ,C ,A-,B-,D-,D-,D ,C-,C ,D+,F+,D ,B-,D+,D-,C+,C+,C ,C ,A ,B ,D ,D ,D ,D ,C ,D ,D ,D 
Jarrod,Brown,PF,Pelicans,RBSL,33,80,254,D ,C-,B+,F-,C ,D ,A-,A ,C ,C-,D+,C-,B ,D-,C ,B ,C+,D ,D ,B ,F ,C ,D ,B ,A ,C ,D ,D ,D 
Dominick,Walker,PF,FA,,21,81,237,F ,D+,C-,F-,D-,D+,F+,D ,C ,F+,D-,D+,B-,D+,C ,C-,B-,F ,D ,D ,F ,F ,D ,F ,D ,C ,F ,D ,D 
George,Cote,SG,FA,,32,76,213,D-,C ,C-,F ,D-,D ,D-,F ,F+,C+,F ,F+,F+,C+,F-,C ,B+,F ,C ,D ,F ,F ,D ,F ,F ,F ,C ,F ,F 
Gabriel,Rovapera,SF,FA,,34,78,226,C ,C-,B+,F ,D ,D-,F-,D-,F ,D ,D-,F ,C ,C ,F ,B-,A ,C ,C ,A ,F ,D ,F ,F ,F ,F ,D ,D ,F 
Ellsworth,Collins,PG,Celtics,RBSL,24,79,224,F+,C ,C ,C ,C ,D ,D+,C-,C ,C-,C+,D+,A-,A-,A-,B-,B+,F ,C ,C ,C ,C ,D ,D ,C ,C ,C ,B ,D 
Heriberto,Xalmiento,C,Hawks,RBSL,24,82,255,C+,D ,C ,F-,D+,D ,C ,D+,B ,C ,C ,C ,B+,C ,C+,B ,B-,A ,C ,B ,F ,C ,C ,C ,C ,A ,B ,B ,C 
Henry,Moore,PG,Mavericks,RBSL,20,74,173,C ,C ,C ,C ,C ,C ,D ,D ,D+,B ,B ,F+,A ,A ,C ,D-,C+,C ,C ,C ,C ,C ,D ,D ,D ,D ,B ,B ,F 
James,Scott,SF,Warriors,RBSL,20,81,218,C+,C-,C ,F ,C-,F ,B+,C ,A-,C-,D+,C ,B ,A-,C+,C ,B-,B ,B ,C ,F ,C ,D ,A ,B ,A ,C ,C ,A 
Newton,Brower,PF,Thunder,RBSL,30,78,238,B ,C ,B ,C ,C ,C-,C-,B+,C+,C ,B ,C-,C-,C ,C-,A-,C+,B ,C ,A ,C ,C ,C ,D ,B ,C ,C ,B ,D 
Aldo,Fairfield,SG,FA,,32,77,237,D+,C ,B ,A ,C+,D+,F-,D ,D ,C+,C ,D-,A-,C ,F-,B+,B-,D ,C ,B ,A ,C ,D ,F ,D ,D ,C ,D ,F 
Oliver,Adams,PF,Draft,,22,79,227,F+,C-,B+,F-,D+,F-,D ,C-,C ,F-,F+,D-,F+,D ,D ,C+,B-,F ,C ,A ,F ,D ,F ,D ,C ,C ,F ,F ,D 
Ray,Spalding,C,D-Lakers,D-RBSL,29,82,154,D ,C-,C ,F-,C-,D+,B-,C+,C ,C-,C ,C+,D ,C ,C+,B-,B-,D ,D ,D ,F ,D ,D ,B ,C ,C ,C ,C ,B 
Alvin,Boutin,PF,Spurs,RBSL,26,82,259,C ,B-,D+,F-,D ,D ,B-,A ,C ,D-,C ,D+,C-,C-,C-,B+,B+,C ,B ,D ,F ,D ,D ,B ,A ,C ,D ,C ,D 
Thomas,Woods,PF,FA,,33,81,264,F+,D+,B-,F-,D-,F ,D ,C ,D-,D-,D-,F ,A+,D ,F-,A ,A-,F ,D ,B ,F ,D ,F ,D ,C ,D ,F ,F ,F 
Chris,Trail,PG,D-76ers,D-RBSL,25,74,161,D-,C+,A-,D+,C+,F+,F+,D-,F+,C ,C ,F-,C ,A ,C ,C+,A-,D ,B ,A ,D ,B ,F ,F ,F ,D ,C ,C ,F 
Terry,Holloway,PF,Draft,,21,80,232,F+,D-,C+,F-,D-,F ,F-,D+,D+,F+,F+,D+,A-,D-,B-,C ,C+,F ,D ,B ,F ,D ,F ,F ,C ,C ,D ,D ,C 
Garland,Strobel,C,FA,,24,82,241,D+,D-,C ,F-,F+,F ,B-,C-,D+,F-,D+,C ,C ,F+,C-,C ,B-,D ,D ,B ,F ,F ,F ,B ,C ,D ,F ,D ,C 
Benny,Potter,SG,Pelicans,RBSL,33,81,249,C+,C-,A-,B ,D+,F ,C-,C+,D ,C ,A-,F+,A-,C ,D ,A+,B ,C ,D ,A ,B ,D ,D ,D ,B ,D ,C ,A ,F 
Kevin,Hervey,PF,D-Nuggets,D-RBSL,29,81,254,D+,D+,A-,C-,C-,D+,D+,C ,D-,F+,C-,D ,A ,C ,D+,A-,A-,D ,D ,B ,D ,D ,D ,D ,C ,F ,F ,D ,D 
Thomas,Welsh,C,D-Lakers,D-RBSL,30,84,291,D-,C ,B ,C ,C ,D ,B-,C+,C ,F+,F+,C ,B-,F+,F-,A-,B ,F ,C ,B ,C ,C ,D ,B ,C ,C ,F ,D ,C 
George,King,PF,D-Warriors,D-RBSL,31,78,232,F+,C ,B ,A ,C ,D-,C ,B-,C-,C-,D+,C-,C ,C ,D-,C+,B ,D ,C ,B ,A ,C ,D ,C ,B ,D ,D ,D ,D 
Cody,Wilson,C,D-Spurs,D-RBSL,27,83,254,C-,B ,B+,F-,D+,F ,B ,C ,C ,D+,F+,C ,C ,D+,C-,C-,A ,C ,B ,B ,F ,D ,F ,B ,C ,C ,C ,F ,C 
Dennis,Bartz,SG,Suns,RBSL,33,79,244,C ,C+,C+,C ,C ,F+,F ,F+,C ,C ,D ,D ,C+,A-,B ,B-,A ,C ,C ,B ,C ,D ,F ,F ,F ,C ,C ,D ,D 
Omar,Timberlake,SF,D-Bulls,D-RBSL,28,78,222,C-,C+,C ,D-,C-,D ,F+,F-,D-,C ,D+,F+,C+,C+,D ,A-,A-,D ,C ,C ,F ,D ,D ,F ,F ,F ,C ,D ,F 
Rene,Morrow,PG,FA,,20,71,160,F-,D ,A-,D+,D-,F+,F-,F-,F-,C-,D ,F ,C ,A-,D ,F+,C+,F ,B ,A ,C ,D ,D ,F ,F ,F ,B ,D ,D 
Jose,Evans,SF,FA,,22,79,233,F-,C-,B-,C-,C-,F+,F+,D-,C-,D-,F+,D-,D-,C+,D ,C ,C+,F ,C ,B ,C ,C ,D ,D ,D ,C ,D ,D ,D 
Donnie,Rodriquez,SF,Nuggets,RBSL,31,77,223,C ,B ,C+,B-,F ,C-,D-,A-,C ,D+,D ,F+,C ,B ,C-,B+,A-,C ,B ,B ,B ,F ,D ,D ,B ,C ,D ,D ,F 
Huang,Xi…,PG,Cavaliers,RBSL,21,75,177,F+,C ,A-,D ,C ,D ,F ,F+,F ,B ,F+,F+,C-,A ,B ,D-,A ,F ,C ,A ,D ,D ,D ,F ,F ,F ,B ,F ,F 
Marvin,Jones,PF,FA,,27,80,245,F+,D ,B ,F ,D ,F+,D-,C ,C ,F ,F+,D+,A-,D ,C-,A ,C ,D ,C ,B ,F ,D ,D ,F ,C ,C ,D ,D ,D 
Thaddeus,Dalrymple,SF,FA,,28,76,213,F ,C ,A-,C+,D ,F ,F ,D ,F ,C ,C-,F-,C ,B ,D+,A-,A-,F ,D ,A ,C ,D ,F ,F ,D ,F ,C ,D ,F 
Kostas,Antetokounmpo,PF,D-Trail Blazers,D-RBSL,26,82,255,F-,F ,C-,F-,F+,F ,C ,C+,F+,F ,F ,B ,B+,C ,B+,A ,C ,F ,F ,D ,F ,F ,F ,C ,B ,F ,F ,F ,B 
Caleb,Harper,SF,D-Raptors,D-RBSL,29,79,237,D+,C-,C ,C-,B-,F+,F+,D+,D-,C-,C-,D-,C+,C ,C ,B+,C+,D ,C ,C ,D ,B ,D ,F ,D ,D ,D ,D ,F 
Dewayne,Shannon,PF,Jazz,RBSL,35,79,243,C-,C ,A-,B+,C ,C-,D ,D ,D ,D ,C-,F-,C ,C ,F-,B+,A-,D ,C ,A ,B ,C ,C ,D ,D ,D ,D ,D ,F 
Darren,Harris,PF,D-Hawks,D-RBSL,30,81,254,D ,C-,C+,F-,C ,F ,C ,C+,D+,F+,D ,F+,C ,C ,B ,C+,A ,D ,D ,B ,F ,D ,F ,C ,C ,D ,F ,D ,F 
John,Davis,PF,FA,,21,80,243,F ,D+,C-,F-,D-,F ,F ,D ,D+,F ,F+,D+,C+,D+,C ,B-,C+,F ,C ,D ,F ,D ,F ,F ,D ,D ,F ,D ,D 
Jan,Barry,PF,Wizards,RBSL,22,84,234,D-,F ,C ,F ,D+,F+,C ,D ,C ,F ,D-,C ,C-,C-,B+,C-,B+,D ,F ,C ,F ,C ,D ,C ,C ,C ,F ,D ,B 
Jonathon,Roesch,PF,FA,,22,80,243,F+,D-,B ,F+,F+,F+,C ,F+,C-,F ,D-,D ,C ,D ,D ,A-,C-,F ,D ,B ,F ,F ,D ,C ,D ,C ,D ,D ,D 
Barry,Roberts,PF,FA,,29,79,247,F-,D-,C+,F-,C-,F ,C ,D ,C-,F-,D ,D+,A ,D-,D+,B+,B-,F ,F ,C ,F ,D ,F ,C ,D ,D ,F ,D ,D 
Bryant,Anderson,SF,Kings,RBSL,33,79,226,C ,A-,A-,C+,B-,F ,D ,F ,D-,A-,C ,D ,C+,C+,C ,D+,A-,C ,A ,A ,B ,B ,F ,D ,F ,F ,B ,C ,D 
Randal,Mandel,SF,Nets,RBSL,29,79,245,B+,C ,C+,B ,C ,B-,C-,D-,F ,C+,D-,C+,C+,B ,B-,C+,A ,B ,C ,A ,B ,C ,B ,D ,D ,F ,C ,D ,C 
James,Martinez,PG,D-Nuggets,D-RBSL,24,74,201,D-,B+,B+,F+,B-,D+,F ,D+,F+,C ,F-,F ,A-,B+,C ,C ,B ,D ,B ,B ,F ,B ,D ,F ,D ,D ,C ,F ,F 
Joshua,Feeney,SF,Heat,RBSL,28,78,217,B-,C+,B ,A-,B ,D+,C+,B ,D+,C+,C+,F+,F ,A-,B-,B ,A ,B ,C ,B ,A ,B ,D ,C ,B ,D ,B ,B ,F 
Brian,Geis,C,Bucks,RBSL,35,84,297,C ,D+,C ,F-,D ,D-,D ,C ,C ,D+,D+,C ,D-,F-,C+,A-,F ,C ,D ,B ,F ,D ,F ,D ,C ,C ,D ,D ,C 
Greg,Gatling,C,FA,,22,85,272,F-,F ,C-,F-,D-,F-,F ,F ,F+,F-,F-,F ,D+,F-,C ,A-,C-,F ,F ,D ,F ,D ,F ,F ,F ,F ,F ,F ,F 
Jules,Collins,PG,FA,,21,71,185,F+,C-,B-,C-,C-,D+,F-,F ,F ,F+,F ,F ,C ,A-,C-,C ,C-,F ,B ,B ,C ,C ,D ,F ,F ,F ,D ,F ,F 
Adalberto,Campizes,SG,FA,,31,79,234,C-,C ,B-,C+,C-,F+,D ,F+,C-,D+,D+,F+,B-,C-,C-,B-,B-,D ,C ,A ,C ,D ,F ,D ,F ,D ,D ,D ,F 
Brady,Scott,PG,D-Lakers,D-RBSL,27,73,183,D ,B+,A-,C+,C-,C-,D ,D ,F+,C ,C ,D-,A ,A+,C ,F+,A ,D ,B ,A ,C ,D ,D ,D ,D ,F ,C ,C ,D 
Kris,Mitchell,SF,Timberwolves,RBSL,28,79,236,F+,B+,B+,F-,C ,F+,C ,D-,D-,C-,C+,D+,B+,C+,A ,B+,B ,F ,B ,B ,F ,C ,F ,C ,F ,D ,D ,C ,D 
Whitney,Brown,PF,FA,,25,80,247,D-,D ,C ,F+,D ,F ,D+,B+,C ,F ,F+,C-,A+,D ,D ,B+,C+,D ,D ,B ,F ,D ,D ,D ,B ,C ,D ,F ,D 
Emmitt,Anderson,PF,Draft,,21,79,233,F+,D-,C+,F-,D ,F-,C-,C-,F+,F-,D-,C-,C-,D-,D+,C+,D+,D ,D ,C ,F ,D ,F ,B ,C ,D ,F ,D ,C 
Marlon,Terrell,SG,D-Bulls,D-RBSL,34,77,215,D ,C ,C+,C ,C-,D-,D ,F-,F+,C ,C-,F ,D-,C+,F+,C ,B ,D ,C ,B ,C ,D ,D ,D ,F ,F ,C ,D ,F 
Chris,Jones,SG,D-Suns,D-RBSL,30,77,209,D-,B+,A-,C ,C-,D+,F+,F+,F+,B-,D ,D-,B+,B ,C-,B-,B+,D ,B ,A ,C ,D ,D ,F ,F ,F ,B ,D ,F 
Marvin,Carney,C,FA,,34,83,288,D-,C-,C+,F-,F ,F ,D ,D+,F ,F-,F+,D-,F-,F-,D ,D+,A ,F ,D ,B ,F ,F ,F ,D ,D ,F ,F ,F ,F 
David,Britt,PF,Draft,,17,83,236,F ,D-,C-,F-,F+,F-,F ,D-,D-,F-,D-,F ,C ,F+,D ,C+,C ,F ,C ,D ,F ,D ,F ,F ,C ,C ,F ,D ,D 
Casey,Bradley,SF,D-Mavericks,D-RBSL,23,77,187,C-,D ,B+,D ,D+,F ,F ,F ,F ,D+,F ,D-,A ,B+,B ,D+,C ,C ,C ,A ,C ,C ,F ,F ,F ,F ,C ,F ,D 
Fester,Jeberl,PF,Draft,,17,80,230,D-,D+,B+,C-,D+,D ,D-,C-,D ,F+,D ,C-,C ,C ,B ,C+,B-,D ,C ,A ,B ,C ,D ,D ,B ,D ,D ,C ,C 
William,Jackson,SG,Grizzlies,RBSL,32,75,222,F+,C+,A-,A-,C-,D+,D+,C-,C-,C+,A-,C+,A+,A-,D-,C ,A ,F ,C ,A ,A ,D ,D ,D ,D ,D ,C ,B ,C 
Jose,Johnson,SF,FA,,31,78,251,D ,F+,C-,D+,C+,F+,C-,D ,D ,C-,F ,D-,C+,C-,F+,B ,B-,D ,F ,D ,D ,C ,F ,D ,D ,D ,C ,F ,D 
Noe,Brown,PG,Hawks,RBSL,25,73,202,C-,A+,B+,C+,B+,B-,D ,B-,D-,C ,C ,D ,D+,A+,C+,C+,B-,C ,A ,A ,B ,B ,B ,D ,B ,D ,C ,C ,D 
Everaldo,Carrelo,SG,FA,,21,78,211,D-,B+,B-,F ,C-,D-,F ,F+,F+,D-,C+,F ,D+,C+,C-,C ,B ,D ,B ,B ,F ,C ,D ,F ,F ,D ,F ,B ,F 
Brad,King,C,FA,,28,84,277,F-,F+,C ,F-,F ,F-,F-,F+,F ,F-,F-,F ,C ,F ,C+,A ,B ,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
AuntEster LaWanda,Page,PF,Raptors,RBSL,24,80,242,C ,B ,C+,F+,C+,C-,C+,B-,C ,F-,F-,C ,C-,C ,A-,B-,A ,C ,A ,B ,D ,B ,C ,B ,B ,B ,F ,F ,B 
Steven,Hughes,C,FA,,28,85,274,F ,F+,C ,F-,F ,F-,F ,F ,F ,F-,F ,F-,D ,F ,C-,A+,B-,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Charles,White,PF,FA,,25,83,273,F ,C ,B+,F-,C ,F+,F+,C-,D ,F-,D+,C ,D+,D ,C-,C ,B+,F ,C ,B ,F ,C ,D ,F ,C ,D ,F ,C ,C 
Gerry,Garrett,SG,FA,,38,79,244,C-,C ,A-,C+,B-,C-,F ,F+,C-,C+,C+,D ,C-,B-,D ,D ,D+,D ,C ,A ,C ,B ,D ,F ,F ,D ,C ,C ,D 
Stanley,Albrecht,PG,Jazz,RBSL,30,73,199,D+,A-,A+,A ,A ,A+,F+,F+,F ,D ,B+,F-,A ,A-,F+,C-,A+,D ,A ,A ,A ,A ,A ,F ,F ,F ,D ,B ,F 
James,Harris,PF,D-Warriors,D-RBSL,28,81,258,C-,C ,B ,B-,C-,F ,C ,C-,C+,F-,F+,B ,C+,D-,C-,A-,B-,D ,C ,B ,B ,D ,F ,D ,D ,C ,F ,F ,B 
Dylan,Harris,C,FA,,26,84,264,F ,D-,C-,F-,F-,F+,F ,F ,F+,F ,F-,F ,C ,F ,D ,A+,B ,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Jan,Thomas,C,FA,,26,83,282,F-,F+,C ,F-,F ,F-,F-,F+,F ,F-,F ,F ,B-,F+,C-,B ,B+,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Cirino,Crusellas,SF,FA,,30,83,244,D ,D ,C ,F+,C ,F ,D-,D ,C-,C-,C-,D-,A-,C ,C ,B-,B+,D ,D ,C ,F ,C ,F ,D ,D ,C ,D ,D ,F 
Gerald,Brown,SG,D-Hornets,D-RBSL,30,77,226,C ,C+,B+,C ,C ,C ,C+,F+,F ,F+,C-,F-,B ,A ,C ,B ,B ,C ,C ,A ,C ,C ,C ,C ,F ,F ,F ,D ,F 
Marlon,Birdsall,PF,D-Bulls,D-RBSL,28,80,248,C-,C ,B ,C ,F-,F-,B-,C-,F+,F-,D+,C ,B ,C-,C ,B+,A-,D ,C ,A ,C ,F ,F ,B ,D ,F ,F ,D ,C 
John,Clark,C,D-Hawks,D-RBSL,29,83,258,C ,D ,C ,F-,C ,F-,C ,B-,C ,D-,C-,C-,B-,D+,A-,C-,B+,C ,D ,C ,F ,C ,F ,C ,B ,C ,D ,D ,C 
Billy,Mobley,SF,FA,,32,76,234,B ,B ,A-,B-,C ,D ,F+,D+,F+,C-,C-,D ,C+,C-,F+,C+,A ,B ,B ,A ,B ,C ,D ,F ,D ,F ,D ,D ,D 
Jared,Spiker,C,FA,,27,83,268,F ,F ,C ,F-,F-,F ,D ,D-,F ,F-,F ,F-,C ,F ,C-,C ,A-,F ,F ,D ,F ,F ,F ,D ,D ,F ,F ,F ,F 
Manuel,Sanders,PF,Trail Blazers,RBSL,23,80,235,D+,D ,B ,F-,C ,F ,C ,A ,C ,F-,F+,C-,F+,C ,B+,A-,C+,C ,C ,B ,F ,B ,F ,C ,A ,C ,F ,D ,C 
Angelo,Perry,SF,FA,,27,79,232,C-,C-,C+,C-,D+,F ,F+,F+,D ,F ,D-,F+,C ,C-,C-,B ,B ,D ,D ,C ,D ,D ,F ,F ,F ,D ,F ,F ,F 
Darren,Kramer,PG,FA,,26,71,179,F+,D+,B-,D-,C ,D+,F ,F ,F ,D-,B-,F ,C ,B ,B-,C+,A-,D ,D ,B ,D ,C ,D ,F ,F ,D ,D ,B ,F 
Garret,Johnston,C,FA,,28,84,267,D ,D-,C ,F-,F+,F ,F ,F-,D ,F-,F-,F+,F+,F ,C-,A ,B-,D ,D ,C ,F ,F ,F ,F ,F ,D ,D ,F ,F 
Frank,Denny,SG,FA,,21,78,204,D ,C ,C+,F+,D-,F+,F+,D-,F ,C ,C-,F ,D ,A ,C+,F+,B-,D ,B ,C ,D ,D ,D ,D ,D ,F ,B ,C ,F 
Andrew,Roach,SF,Heat,RBSL,28,79,250,D+,C-,C+,C+,C-,D ,D-,D ,D ,B+,C-,C ,C ,C+,C+,A-,A ,D ,D ,B ,B ,D ,D ,F ,D ,D ,B ,D ,C 
Moses,Osborn,PF,FA,,20,78,217,D+,D-,C-,F-,D ,D-,C-,D ,D ,F ,F+,D+,C ,C-,A-,A-,C ,C ,C ,C ,F ,D ,D ,B ,C ,C ,D ,D ,B 
Timothy,Jones,C,76ers,RBSL,22,83,235,C-,D-,C+,F-,D+,F+,D-,D+,B ,F ,F+,C-,F ,D+,C ,A-,C ,B ,D ,C ,F ,C ,D ,D ,C ,A ,F ,D ,B 
Douglas,Harris,SF,Jazz,RBSL,29,78,230,F-,D-,C ,D-,F+,D ,F ,C ,C ,C ,B-,F+,C+,C+,C ,B-,A-,F ,F ,C ,F ,F ,D ,F ,C ,C ,C ,B ,F 
Jonathon,Harris,PF,D-Kings,D-RBSL,29,80,242,C-,C ,C ,F+,C ,D+,C ,C-,B ,D+,D+,D+,B-,C ,C ,C+,A+,D ,C ,C ,F ,C ,D ,C ,D ,B ,D ,D ,D 
Pandolfo,Malatesta,PF,Draft,,21,83,212,D ,D ,B+,F ,D ,C-,C+,C-,C-,D ,D ,C-,C ,C ,B-,C+,C ,C ,B ,B ,F ,B ,B ,A ,B ,B ,C ,C ,B 
Colin,Brady,PF,FA,,23,80,235,D-,D+,B ,D+,C ,D ,C ,D+,C ,F ,F-,D-,A-,F+,D+,C+,B ,D ,C ,B ,C ,C ,D ,C ,D ,C ,D ,F ,D 
Graig,Phipps,PG,FA,,33,77,236,F+,C ,B+,C ,C ,D-,F-,F+,F ,D-,D+,F ,C-,C ,D ,C+,A-,F ,C ,A ,C ,C ,F ,F ,F ,F ,F ,D ,F 
