FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Larry,Orndorff,PF,FA,,26,82,259,D ,D ,C+,F-,D ,D-,C-,D+,C ,F+,F+,D-,A ,F+,C-,B ,B-,D ,D ,B ,F ,D ,D ,C ,D ,C ,F ,F ,D 
James,Chu,PG,FA,,24,74,179,F ,C-,B-,F+,C-,C ,F-,F ,F-,C ,D-,F ,C ,B+,D+,C-,A ,F ,D ,B ,F ,D ,C ,F ,F ,F ,D ,F ,F 
Sheldon,Ginter,C,Clippers,RBSL,22,84,264,D+,D+,C ,F+,D+,D-,C ,D ,B+,D ,C-,A-,B ,C-,B-,A+,C ,C ,C ,C ,D ,D ,D ,C ,D ,A ,D ,C ,B 
Arthur,Perez,SF,FA,,26,79,225,C-,B-,A-,D ,C-,D ,F-,D-,C ,C+,D+,F ,C-,C ,D ,C+,A-,D ,B ,A ,D ,D ,D ,F ,D ,C ,C ,D ,F 
Ignacio,Mardomingo,PF,D-Raptors,D-RBSL,26,80,235,D-,C ,B+,F-,D+,F ,C-,C ,C ,F ,F-,C-,A+,D+,C+,A-,B ,F ,C ,B ,F ,D ,F ,C ,C ,C ,F ,F ,D 
Werner,Bradshaw,SF,FA,,22,83,226,F ,D ,B-,D+,D ,F-,C ,D-,F+,F+,F+,D-,C-,C-,F+,C ,C-,F ,D ,B ,D ,D ,F ,C ,F ,D ,F ,F ,D 
Barry,Scott,PF,Draft,,19,79,231,F ,D ,C ,F-,D ,F-,D+,F+,D-,F-,F+,D ,D+,D-,C ,C ,D+,F ,C ,C ,F ,D ,F ,C ,D ,C ,F ,D ,C 
Jack,McAfee,PF,Bucks,RBSL,29,79,242,B ,C-,B-,D ,C ,C ,C ,A-,B-,B ,C+,A ,D ,C+,C ,B+,A ,B ,C ,B ,D ,C ,C ,C ,A ,B ,A ,C ,A 
Lammert,Hartman,PF,Draft,,20,81,265,F ,F ,C-,F-,F ,F ,D ,D+,D ,F-,D-,D+,D-,D+,B-,C ,C-,F ,D ,D ,F ,D ,F ,B ,B ,C ,F ,D ,B 
Junior,Jones,SF,FA,,24,81,240,D-,C+,C ,F-,C ,D-,C ,F-,D+,F+,D ,D ,C ,C ,C-,A+,C+,D ,B ,B ,F ,C ,D ,C ,F ,C ,D ,D ,D 
Pedro,Griffiths,SF,FA,,26,80,244,F ,C ,C ,F-,C-,F+,C-,C ,C+,C+,F+,D ,C+,C-,C ,B-,C+,F ,C ,B ,F ,D ,D ,C ,C ,B ,C ,D ,D 
Thomas,White,C,Grizzlies,RBSL,32,81,261,C+,B+,C ,D-,C ,F+,A ,A-,C+,C-,B+,C ,C-,C-,D+,A-,C ,B ,B ,C ,D ,C ,F ,A ,A ,C ,D ,B ,C 
Claud,Parker,PF,FA,,22,80,236,F ,F+,C ,F-,D-,F+,C-,D ,D ,F-,F+,D ,C+,F+,C ,C+,D-,F ,D ,C ,F ,D ,D ,C ,D ,D ,F ,F ,D 
David,Clark,SG,D-Warriors,D-RBSL,28,77,221,C-,C+,C+,C+,C ,D+,D ,C-,D-,F+,C ,C-,F+,C+,C-,B ,B ,D ,B ,B ,B ,D ,D ,D ,D ,D ,D ,C ,C 
Chris,Lammers,PG,FA,,29,80,234,F+,B-,C ,C ,C-,C ,D-,D ,D ,D-,D+,C-,C ,C ,C-,C+,A ,F ,B ,B ,C ,D ,C ,F ,D ,D ,D ,D ,D 
James,Gantt,PF,FA,,20,84,250,D+,C ,B-,F-,D+,F-,C+,D-,B-,D ,D+,F ,B-,F+,D ,C ,D-,D ,C ,B ,F ,D ,F ,B ,D ,B ,D ,D ,F 
Dewan,Hernandez,PF,FA,,23,83,253,F+,D ,C ,F-,F+,F-,D ,D+,C-,F+,F ,D ,A ,D+,C-,C+,C ,F ,D ,D ,F ,D ,F ,D ,C ,C ,F ,F ,C 
Anthony,White,PF,FA,,22,82,260,D-,D-,C ,F-,D ,F-,C ,C ,F ,F-,F+,D ,C ,C-,C+,A-,C ,D ,D ,B ,F ,D ,F ,C ,D ,F ,F ,F ,D 
Seymour,Williams,SF,FA,,24,77,229,D ,D ,B+,D-,C-,D-,D ,F ,C-,F-,F+,D-,C-,C-,D+,C+,B+,D ,D ,B ,D ,C ,D ,D ,F ,C ,F ,F ,D 
Anibal,Carderas,SG,D-Kings,D-RBSL,33,75,243,C-,C-,B-,C ,C ,C-,F+,D-,F ,C+,F ,F ,A+,C ,F+,B ,A ,D ,D ,B ,C ,C ,D ,F ,D ,F ,C ,F ,F 
Donny,Sipes,SF,FA,,25,79,227,D-,D ,C-,D ,F ,F ,F-,C-,D+,D+,D-,D-,D+,C+,C+,B ,C+,F ,D ,D ,D ,F ,F ,F ,C ,D ,D ,D ,D 
James,Parker,PF,Draft,,19,82,229,F ,D-,C ,F-,D ,F-,D+,D ,C-,F ,F+,D-,F+,D-,C-,B-,D-,F ,D ,C ,F ,D ,F ,C ,C ,B ,F ,D ,D 
Arnoldas,Kubolka,SG,D-Clippers,D-RBSL,29,81,244,F+,C ,A-,A ,C ,C+,F ,D-,D-,F+,F+,F+,C+,B-,F-,C ,D ,F ,C ,A ,A ,C ,C ,F ,D ,D ,D ,F ,F 
Odumeguru,Babangida,PF,FA,,32,80,250,F+,C ,C-,F ,C-,D ,D ,C-,D ,D+,D ,C-,C-,D-,C+,C+,C+,F ,D ,D ,F ,D ,D ,D ,D ,D ,D ,D ,D 
David,Odom,PG,D-Kings,D-RBSL,28,70,191,B ,C ,B ,F ,C+,F+,F-,D ,F+,A-,B-,F ,F ,A-,C-,C ,A ,B ,C ,B ,F ,C ,F ,F ,D ,F ,B ,B ,F 
Hubert,Martinez,SF,D-Grizzlies,D-RBSL,26,82,245,D+,C ,C+,D ,C-,D-,B+,D+,D-,C-,C ,D+,F+,C ,C-,B ,C ,C ,C ,C ,D ,D ,D ,B ,D ,D ,C ,C ,D 
Steven,Schwartz,PF,Mavericks,RBSL,24,79,229,B+,C ,B-,F-,D ,F-,D ,D-,C ,F-,F ,F ,C+,D-,D+,B ,C-,A ,B ,B ,F ,D ,F ,C ,D ,B ,D ,D ,D 
Erikas,Peciuras,PG,FA,,25,71,220,C+,C+,B ,C-,C ,D-,F-,F ,F ,D+,D-,F ,A ,B ,C ,F ,B ,C ,B ,A ,C ,C ,D ,F ,F ,F ,D ,D ,F 
Napoleon,Lynn,PG,FA,,24,73,206,D ,C ,B+,C-,C ,D-,F+,F-,F-,B ,D+,F-,C-,B ,C ,F+,C+,D ,C ,A ,D ,C ,D ,F ,F ,F ,B ,D ,F 
Lyman,Emerson,SF,D-Grizzlies,D-RBSL,26,79,235,C ,C+,A-,F-,C+,D ,C ,C ,D+,D ,D-,C ,C ,C+,C ,B+,A-,C ,C ,A ,F ,B ,D ,C ,C ,D ,D ,F ,C 
Tacko,Fall,C,FA,,24,90,311,F ,F-,F-,F-,D ,F-,C ,C ,C-,F-,F-,C ,C ,F-,F ,B+,C ,F ,F ,F ,F ,D ,F ,C ,C ,D ,F ,F ,C 
Ali,Carey,SF,FA,,24,79,230,D ,C+,B-,D-,F ,F ,F+,F+,D-,D-,C ,D ,C ,C ,C ,A-,C+,D ,B ,B ,D ,F ,D ,F ,F ,D ,D ,C ,D 
Andrew,Jordan,PF,Kings,RBSL,22,83,223,F-,F-,C-,F-,F ,F-,F ,F-,F-,F ,F-,F-,D-,F-,C-,C ,C ,F ,F ,D ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Jeffrey,White,PF,Rockets,RBSL,21,80,231,B-,D+,C ,F-,C ,D+,D ,C ,C+,D-,D+,C-,B-,C ,B-,C+,C ,B ,D ,C ,F ,C ,D ,D ,B ,B ,D ,D ,D 
Dominick,Walker,PF,FA,,23,81,245,F+,D+,C-,F-,F+,D+,F+,D+,C ,F ,D-,D ,B-,D+,C ,C ,A-,F ,D ,D ,F ,F ,D ,F ,D ,C ,F ,D ,D 
Aaron,McFarland,PF,Draft,,18,80,229,F+,D ,C ,F-,D-,F ,D-,D-,D-,F ,D-,F ,C+,F+,D ,A-,C ,D ,C ,C ,F ,D ,D ,D ,D ,D ,F ,D ,F 
Steven,Gutierrez,PF,FA,,21,81,220,D-,F ,C ,F-,D ,F ,D-,C ,F ,F ,D ,D ,D-,D-,C ,C ,D-,D ,D ,C ,F ,D ,D ,D ,B ,D ,D ,C ,C 
Ellsworth,Collins,SG,76ers,RBSL,27,79,229,D-,C ,C+,C-,C+,D+,D+,C ,C ,C ,C+,C-,A-,A-,B ,B ,A-,D ,C ,C ,D ,B ,D ,D ,C ,C ,C ,B ,C 
Heriberto,Xalmiento,PF,Hawks,RBSL,27,82,261,A-,D+,C ,F-,C-,D+,C+,C ,A ,C ,C ,C ,B+,C ,B-,B+,B+,A ,C ,C ,F ,C ,C ,B ,B ,A ,B ,B ,B 
Henry,Moore,SG,Mavericks,RBSL,22,74,182,C ,C-,C ,C-,C ,C-,D-,D ,D+,B-,B ,F+,A ,A ,C ,D-,C+,C ,D ,C ,D ,C ,D ,D ,D ,D ,B ,B ,F 
James,Scott,PF,Warriors,RBSL,22,81,243,A ,C ,C+,F ,C-,F ,A ,B-,A ,C-,C-,B+,B+,A-,B-,B-,B-,A ,B ,C ,F ,C ,D ,A ,B ,A ,C ,C ,A 
Newton,Brower,PF,Thunder,RBSL,32,78,241,B ,C ,B ,C ,C ,C-,C-,B ,C+,C ,B-,C-,C-,C ,D-,B ,C ,B ,C ,B ,C ,C ,C ,D ,B ,C ,C ,B ,D 
Kosmosr,Chontos,PF,Draft,,19,81,222,D-,C ,B+,F ,D ,D-,D ,D-,C ,D ,F+,C-,D+,C-,D+,C-,C ,D ,C ,B ,F ,D ,D ,D ,D ,C ,D ,D ,C 
Oliver,Adams,PF,FA,,25,79,234,D-,C ,B ,F-,C-,F-,C-,C-,C+,F-,F+,D+,F+,D ,D ,C+,B ,D ,C ,A ,F ,C ,F ,D ,C ,B ,F ,D ,C 
Ray,Spalding,PF,D-Lakers,D-RBSL,31,82,177,C-,C ,C ,F-,C-,D+,B ,C ,C-,C-,C ,C+,D ,D ,C ,B+,B+,D ,C ,C ,F ,D ,D ,B ,C ,C ,C ,C ,C 
Alvin,Boutin,C,Hornets,RBSL,29,82,270,C ,C+,C-,F-,D+,D+,B ,A ,C ,D-,C ,D+,C-,C-,D+,B+,B ,C ,B ,D ,F ,D ,D ,B ,A ,C ,D ,C ,D 
David,Anderson,SG,Draft,,20,79,209,D-,D+,C+,F ,C-,D ,D-,D ,F+,F-,D-,F-,C-,C+,D ,C ,C-,D ,C ,B ,F ,C ,D ,D ,D ,D ,F ,D ,F 
Chris,Trail,PG,D-76ers,D-RBSL,28,74,170,D-,C+,A-,D+,B ,F+,F+,D-,F+,C ,C ,F-,B-,A ,C ,C+,A-,D ,B ,A ,D ,B ,F ,F ,D ,D ,C ,C ,F 
Terry,Holloway,PF,FA,,24,80,243,F+,D-,B-,F-,D ,F ,F ,C ,C ,D-,D-,C ,A ,D-,B ,C ,B-,D ,C ,B ,F ,D ,F ,F ,C ,C ,D ,D ,C 
Garland,Strobel,C,D-Trail Blazers,D-RBSL,26,82,267,C-,D ,C+,F-,F+,F ,B ,C ,C-,F-,D+,C ,C ,F+,C-,C ,B-,C ,D ,B ,F ,F ,F ,B ,C ,D ,F ,D ,C 
Nathan,Dotson,PF,Draft,,19,80,233,F+,F+,C ,F-,D ,F+,D+,F ,D+,F ,D-,D-,D+,D-,B-,C ,B ,D ,D ,B ,F ,C ,D ,B ,F ,B ,F ,D ,C 
Kevin,Hervey,SG,FA,,32,81,257,D+,D ,B ,D+,D+,D ,D+,C ,D-,F ,D+,D ,A+,D+,F+,B ,B+,D ,D ,B ,D ,D ,D ,D ,C ,F ,F ,D ,D 
Thomas,Welsh,C,D-Lakers,D-RBSL,32,84,294,D-,C-,A-,C-,C ,D-,C ,C ,C-,F+,D-,C ,B ,F+,F-,B ,B ,D ,D ,B ,D ,C ,D ,C ,C ,C ,F ,D ,C 
George,King,SG,D-Warriors,D-RBSL,33,78,233,D-,C ,B-,B+,C ,D-,C ,C+,C-,C-,D ,D+,C+,C-,F+,C ,B+,D ,C ,B ,B ,C ,F ,C ,B ,D ,D ,D ,D 
Cody,Wilson,C,D-Spurs,D-RBSL,30,83,259,C ,B ,A-,F-,D+,F ,B ,C ,C ,D+,F+,C ,C ,D+,D+,C-,A ,D ,B ,B ,F ,D ,F ,B ,C ,C ,D ,F ,C 
Dennis,Bartz,SF,Jazz,RBSL,35,79,247,C-,C ,B-,C ,C ,F+,F ,F+,C ,C ,D ,D-,C+,A-,C+,B-,B+,D ,C ,B ,C ,C ,F ,F ,F ,D ,C ,D ,D 
Omar,Timberlake,SF,FA,,30,78,225,C-,C ,C ,F+,C-,D+,F+,F-,D-,C ,D+,F+,C+,C ,F+,A-,B+,D ,C ,C ,F ,D ,D ,F ,F ,D ,C ,D ,F 
Rene,Morrow,PG,FA,,23,71,165,F-,C-,A ,C-,D ,D-,F-,F ,F-,C ,D+,F ,C+,B+,D-,D-,B-,F ,C ,A ,C ,D ,D ,F ,F ,F ,B ,D ,F 
Jose,Evans,SF,D-Suns,D-RBSL,25,79,236,F-,C-,B ,C ,C ,D-,D ,D ,C ,D ,F+,D-,D-,C ,D+,B-,B ,F ,C ,B ,C ,C ,D ,D ,D ,C ,D ,F ,D 
Donnie,Rodriquez,SF,D-Knicks,D-RBSL,33,77,227,C ,C+,B-,B-,F ,C-,D-,C+,C ,C-,D-,F ,C ,C+,D-,B-,B ,D ,C ,B ,B ,F ,D ,F ,C ,C ,D ,D ,F 
Huang,Xi…,SG,D-Raptors,D-RBSL,24,75,191,F+,C+,A-,D ,C ,D ,F ,F+,F ,B ,F ,F+,D+,A ,B ,D+,A ,F ,C ,A ,D ,D ,D ,F ,F ,F ,B ,F ,F 
Marvin,Jones,PF,FA,,29,80,247,F+,D+,B+,F ,D ,F+,D-,C ,C+,F ,F+,C-,A-,D ,D+,A ,C ,D ,C ,B ,F ,D ,D ,F ,C ,C ,D ,D ,D 
Thaddeus,Dalrymple,SF,FA,,31,76,217,F ,C ,A-,C+,D+,F ,F ,D-,F ,C-,C-,F-,C ,C+,F+,B+,A ,F ,C ,B ,C ,D ,F ,F ,D ,F ,D ,D ,F 
Kostas,Antetokounmpo,PF,D-Nuggets,D-RBSL,28,82,264,F-,F ,C-,F-,F+,F ,C+,C+,F+,F+,F ,B ,B ,C ,B+,A+,C+,F ,F ,D ,F ,F ,F ,C ,C ,F ,F ,F ,B 
Caleb,Harper,SF,D-Pacers,D-RBSL,31,79,240,D+,C ,C+,C-,B-,D-,F+,D ,D-,C-,C-,F+,B-,C+,D+,B ,C+,D ,C ,B ,D ,B ,D ,F ,D ,D ,D ,D ,F 
Scott,Thompson,PF,FA,,21,80,246,F ,D+,C+,F-,C ,F-,D-,F ,D ,F+,D+,D+,B-,C-,B+,B-,B ,F ,D ,B ,F ,C ,F ,D ,F ,D ,F ,D ,D 
Darren,Harris,PF,D-Hawks,D-RBSL,33,81,256,D-,C-,B ,F-,C-,F ,C-,C ,D ,F+,D-,F+,C ,C ,B+,C+,A+,F ,D ,B ,F ,D ,F ,C ,C ,D ,F ,F ,F 
John,Davis,PF,FA,,23,80,246,F ,C-,C-,F-,D ,F ,F ,D-,D ,F ,F+,D ,C+,D+,C ,A-,B-,F ,D ,C ,F ,D ,F ,F ,F ,D ,F ,F ,D 
Jan,Barry,C,D-Grizzlies,D-RBSL,25,84,266,D ,F ,C-,F+,C-,F+,C ,D+,C ,F ,D ,B ,C ,C ,B+,C+,A-,D ,F ,C ,F ,C ,D ,C ,D ,C ,F ,D ,B 
Jonathon,Roesch,PF,FA,,25,80,246,D-,D ,C+,F+,F+,F+,C+,D-,C ,F ,D ,D+,C-,D-,D ,A+,C ,D ,D ,B ,F ,F ,D ,C ,D ,C ,D ,D ,D 
Barry,Roberts,PF,FA,,32,79,250,F-,D-,B-,F-,C-,F ,C ,D-,D+,F-,D-,D ,A+,D-,D ,B ,B+,F ,F ,B ,F ,D ,F ,C ,F ,D ,F ,D ,D 
Bryant,Anderson,SG,D-Bulls,D-RBSL,36,79,226,C-,B ,B+,C ,C+,F ,D-,F ,F+,B-,C-,D-,C+,C+,D+,D+,A-,C ,B ,A ,C ,C ,F ,F ,F ,F ,B ,D ,F 
Randal,Mandel,SF,Nets,RBSL,31,79,249,B+,C ,C+,B-,C ,B-,C-,D ,F+,C ,D-,C+,B-,B ,C ,C+,A ,B ,C ,B ,B ,C ,B ,D ,D ,F ,C ,F ,C 
James,Martinez,PG,FA,,26,74,206,D-,C+,B ,F ,C+,D ,F ,D ,F+,C ,F-,F ,A ,A-,C ,C ,A-,D ,C ,B ,F ,C ,D ,F ,D ,D ,C ,F ,F 
Joshua,Feeney,SG,Rockets,RBSL,31,78,224,C+,C+,C+,A-,B-,C-,C ,B+,C-,C ,C+,F ,F ,A-,C+,B-,A+,C ,C ,C ,A ,B ,D ,C ,B ,D ,C ,C ,F 
Sam,Rivas,PF,Magic,RBSL,19,81,226,D-,D+,C-,F-,D ,D-,C-,D-,F+,F-,F ,C+,F ,C ,B-,C+,B ,D ,C ,D ,F ,C ,D ,B ,D ,D ,F ,F ,A 
Greg,Gatling,C,FA,,25,85,298,F ,F ,C-,F-,D-,F-,F ,F ,F+,F-,F-,F ,D+,F ,C ,A+,C ,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Jules,Collins,PG,FA,,24,71,188,F+,C ,B-,C-,C-,D+,F-,F ,F ,F+,F ,F ,C ,B+,C-,C ,C ,F ,C ,B ,D ,D ,D ,F ,F ,F ,F ,F ,F 
Adalberto,Campizes,SG,D-Lakers,D-RBSL,34,79,236,C-,C ,B ,C ,C-,F+,D-,F ,C-,D ,D ,F+,C+,D ,D-,C+,C+,D ,C ,B ,C ,D ,F ,D ,F ,D ,D ,D ,F 
Brady,Scott,PG,D-Lakers,D-RBSL,30,73,184,D ,B ,A-,C ,C-,C-,D ,D ,F+,C ,C ,D-,A ,A ,D+,F+,A ,D ,B ,A ,C ,D ,D ,D ,D ,F ,C ,C ,D 
Kris,Mitchell,SF,D-Lakers,D-RBSL,30,79,238,F+,A-,B+,F-,C ,F+,C ,D-,D-,C-,B-,D ,B+,C+,B ,A-,B-,F ,B ,A ,F ,C ,F ,C ,F ,D ,D ,B ,D 
Whitney,Brown,PF,D-Spurs,D-RBSL,27,80,250,D ,D+,C+,F+,D+,F ,D+,A ,C ,F ,F+,C-,A+,D-,D ,A-,B ,D ,D ,B ,F ,D ,D ,D ,A ,C ,D ,F ,D 
Emmitt,Anderson,PF,FA,,24,79,239,F+,D ,C+,F-,D+,F-,C ,C ,F+,F-,D-,C ,C-,F+,D+,B+,C-,F ,D ,C ,F ,D ,F ,B ,C ,F ,F ,D ,C 
Dylan,Watkins,C,FA,,21,85,243,F ,F+,C-,F-,D-,F ,F-,D-,F+,F-,F-,F+,C+,F ,B+,B ,C-,F ,F ,D ,F ,D ,F ,F ,D ,F ,F ,F ,D 
Chris,Jones,PG,D-Suns,D-RBSL,33,77,210,D-,C+,A-,C ,C-,D ,F ,F ,F ,C ,D ,F+,A-,C ,D ,B-,B+,F ,C ,A ,C ,D ,D ,F ,F ,F ,C ,D ,F 
Terrance,Burnham,C,FA,,23,84,268,F ,F-,D+,F-,D-,F-,F ,F+,F ,F-,F-,D ,D ,F-,D ,A-,D-,F ,F ,D ,F ,D ,F ,F ,F ,F ,F ,F ,D 
David,Britt,PF,FA,,20,83,257,F ,D-,C-,F-,D-,F-,F ,D+,D ,F-,D ,F+,C+,F+,D ,C+,C+,F ,D ,D ,F ,D ,F ,F ,D ,D ,F ,D ,D 
Casey,Bradley,SG,D-76ers,D-RBSL,26,77,199,C ,C-,B+,D+,C-,F ,F ,F+,F ,C-,F ,D ,A ,B+,B+,C-,C ,B ,C ,B ,C ,C ,F ,F ,F ,F ,C ,F ,C 
Fester,Jeberl,PG,D-Pistons,D-RBSL,20,80,237,D-,D+,B ,C ,C-,D ,D-,C ,D+,F+,D ,C-,C ,C ,B+,B-,C+,D ,D ,A ,D ,D ,D ,F ,C ,D ,F ,D ,D 
James,Austin,PF,Draft,,19,82,243,F ,F ,C ,F-,D-,F-,F+,D-,F ,F-,F-,F ,B+,D ,D+,C+,C ,F ,D ,C ,F ,D ,F ,D ,C ,D ,F ,F ,F 
Javier,Perez,PF,Draft,,20,79,220,F-,D-,C+,D ,D ,F ,C ,D-,F+,F ,F ,D+,C-,D-,B ,A-,F ,F ,C ,C ,C ,C ,F ,B ,D ,D ,D ,F ,B 
Noe,Brown,PG,Trail Blazers,RBSL,27,73,204,C ,A+,B ,B ,A-,A-,D+,A-,D ,B-,C ,D+,C-,A+,C ,C+,A-,C ,A ,A ,B ,A ,B ,D ,B ,D ,B ,C ,D 
Everaldo,Carrelo,SG,D-Clippers,D-RBSL,24,78,213,D ,B-,C+,F-,C ,D-,F ,F ,D-,D-,C+,F ,C-,B-,C-,C+,A-,D ,B ,B ,F ,C ,F ,F ,F ,D ,F ,B ,F 
Terrance,Coleman,PG,Draft,,18,75,176,F ,C ,A-,F+,D+,D-,F-,F-,F-,F+,F ,F ,A-,A-,C-,C-,B-,F ,B ,A ,D ,C ,D ,F ,F ,F ,D ,F ,F 
AuntEster LaWanda,Page,PF,Raptors,RBSL,27,80,245,C ,A ,B-,F+,B-,C ,B-,A ,B+,F-,F-,B-,C-,C ,A-,B ,A ,C ,A ,B ,D ,B ,C ,B ,A ,B ,F ,F ,B 
James,Johnson,PG,Draft,,21,70,203,D-,C ,A+,D+,C-,C-,F ,F+,F-,D ,C+,F+,A-,A ,C ,C+,B ,D ,B ,A ,C ,C ,D ,F ,D ,F ,D ,B ,F 
Charles,White,PF,FA,,28,83,276,F+,C ,B+,F-,C ,D-,F+,C ,D+,F ,D+,C ,D+,D ,C-,C ,A-,F ,C ,B ,F ,C ,D ,F ,C ,D ,F ,C ,C 
James,Borden,PF,Clippers,RBSL,18,81,227,D-,D ,C-,F+,D-,F-,D ,F+,D+,F ,D-,D ,B-,C-,C ,C ,C ,D ,D ,D ,D ,D ,F ,D ,D ,C ,F ,D ,C 
Stanley,Albrecht,PG,Jazz,RBSL,33,73,201,D ,B ,A ,A-,A ,A ,F ,F+,F ,D-,B-,F-,A ,A-,F-,D+,A+,D ,B ,A ,A ,A ,A ,F ,F ,F ,D ,B ,F 
James,Harris,PF,D-Warriors,D-RBSL,30,81,259,D+,C ,B ,C+,C-,F ,C ,C-,B-,F-,F+,B-,C ,D-,C-,A ,B ,D ,C ,B ,C ,D ,F ,C ,D ,B ,F ,F ,B 
Dylan,Harris,C,FA,,29,84,281,F ,D-,C-,F-,F-,F+,F ,F ,F+,F ,F-,F ,C ,F ,D-,A ,A-,F ,D ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Jan,Thomas,C,FA,,28,83,284,F-,F+,C-,F-,F ,F-,F-,D-,F ,F-,F ,F ,C+,F+,C ,B-,A-,F ,F ,D ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Cirino,Crusellas,SF,FA,,33,83,249,D-,D-,C+,F+,C ,F ,F+,D-,C-,D ,C-,F+,A-,D+,C-,C+,A-,F ,F ,C ,F ,C ,F ,F ,D ,D ,D ,D ,F 
Gerald,Brown,SG,D-Hornets,D-RBSL,33,77,228,C ,C ,B+,C ,C ,C ,C-,F+,F+,F+,C-,F-,A-,B ,C-,B-,B ,C ,C ,B ,C ,C ,C ,C ,F ,F ,F ,D ,F 
Marlon,Birdsall,PF,D-Bulls,D-RBSL,30,80,251,C-,C ,B ,C ,F-,F ,B-,C-,D-,F-,D+,C ,B+,F+,C ,A-,B+,C ,C ,B ,C ,F ,F ,B ,D ,F ,F ,D ,C 
John,Clark,C,Spurs,RBSL,32,83,279,C ,D-,C ,F-,C ,F-,C ,B-,C ,D-,D+,C-,C+,D-,A ,C-,A-,C ,F ,C ,F ,C ,F ,C ,B ,C ,D ,D ,D 
Trinidad,Waller,PF,FA,,21,79,213,F+,F+,C-,F-,F+,F-,F-,D-,D-,F-,D-,F ,C-,D ,C-,B ,C ,D ,D ,C ,F ,D ,F ,F ,D ,C ,F ,D ,F 
Jared,Spiker,C,FA,,30,83,283,F ,F+,C-,F-,F-,F ,D ,D-,F+,F-,F ,F-,C-,F-,F+,C-,A ,F ,F ,D ,F ,F ,F ,D ,F ,D ,F ,F ,F 
Manuel,Sanders,PF,Hawks,RBSL,26,80,241,C-,C-,C+,F-,C+,F+,C+,A+,B-,F-,D-,C ,F+,C ,B+,A-,C+,C ,C ,B ,F ,B ,D ,B ,A ,B ,F ,D ,B 
Angelo,Perry,SF,FA,,29,79,235,C-,D+,C+,C-,C-,F ,F ,F+,D ,F ,D-,F+,C ,C ,C-,B+,B-,D ,D ,C ,D ,D ,F ,F ,F ,D ,F ,F ,F 
Darren,Kramer,PG,FA,,29,71,183,D-,C-,C+,D ,C ,C-,F ,F ,F ,D ,C+,F ,C ,B-,C+,C+,B ,D ,D ,B ,D ,C ,D ,F ,F ,D ,D ,C ,F 
Garret,Johnston,C,FA,,31,84,273,D+,D ,C ,F-,F ,F+,F ,F-,C-,F-,F-,F+,F+,F-,D+,A ,B-,D ,D ,C ,F ,F ,F ,F ,F ,D ,D ,F ,F 
Frank,Denny,PF,D-Bucks,D-RBSL,24,78,221,D+,C+,C ,D-,D ,F+,D-,D-,F ,C+,C ,F ,D ,A ,C ,D-,A-,D ,B ,C ,F ,D ,F ,D ,D ,F ,C ,C ,F 
Andrew,Roach,SF,Rockets,RBSL,30,79,253,D+,C-,C+,C+,C-,D ,D-,D+,D ,B ,C-,C ,C ,C ,C ,A-,A ,D ,D ,B ,B ,D ,D ,F ,D ,D ,B ,D ,C 
Moses,Osborn,PF,FA,,22,78,222,D+,D ,C ,F-,D+,D-,C ,C-,D+,F ,F+,C ,C+,C-,A-,A-,C ,C ,D ,D ,F ,D ,D ,C ,C ,C ,D ,D ,C 
Timothy,Jones,C,76ers,RBSL,25,83,258,C ,D-,C ,F-,C-,F ,D ,C-,A-,F ,F+,C+,F+,D+,C ,A-,C ,C ,D ,C ,F ,C ,F ,D ,D ,B ,F ,D ,C 
Douglas,Harris,PG,FA,,32,78,233,F-,D-,C ,F+,F+,D ,F ,C ,C ,C ,C+,F+,C+,C ,D ,B-,B ,F ,F ,B ,F ,F ,D ,F ,C ,C ,C ,C ,F 
Jonathon,Harris,PF,D-Kings,D-RBSL,32,80,246,C-,C ,C ,F+,C ,D ,C-,C-,C+,D+,D+,D ,B-,C ,C ,C+,A ,D ,C ,C ,F ,C ,D ,D ,D ,B ,D ,D ,D 
Pandolfo,Malatesta,PF,Pelicans,RBSL,24,83,227,D+,C-,B ,F+,C-,C ,C+,C ,C ,C-,C-,C ,C ,C ,B ,C+,C ,B ,B ,A ,D ,B ,B ,A ,A ,B ,B ,C ,A 
Colin,Brady,PF,D-Trail Blazers,D-RBSL,26,80,242,D ,C-,A-,C-,C ,D+,B-,C-,C+,F ,F ,D+,A-,F+,D+,B ,B-,D ,C ,B ,C ,C ,D ,B ,D ,C ,D ,F ,D 
Daniel,Davis,SG,Draft,,21,75,174,F+,C ,A ,B-,C-,D+,F+,D+,F+,C+,C-,D-,A-,A-,A ,C ,B ,D ,B ,A ,B ,D ,D ,F ,C ,F ,B ,C ,D 
