FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Arthur,Perez,SF,FA,,24,79,217,D+,B ,B+,D ,C-,D ,F-,D-,C-,C+,D ,F ,C-,C ,D ,C ,A-,D ,B ,A ,D ,D ,D ,F ,D ,C ,C ,D ,F 
Ignacio,Mardomingo,PF,D-Raptors,D-RBSL,24,80,229,F+,C ,B+,F-,D ,F+,C ,C ,C ,F ,F-,C-,A+,D+,C+,B ,B ,F ,C ,A ,F ,D ,F ,C ,C ,C ,F ,F ,D 
Werner,Bradshaw,SF,FA,,20,83,202,F ,D ,C+,D ,D ,F-,C-,F+,F+,F ,F ,D-,C-,C-,F+,C ,D+,F ,D ,B ,D ,D ,F ,C ,F ,D ,F ,F ,D 
Felix,Anderson,SF,D-Thunder,D-RBSL,32,79,248,C ,C+,B-,D-,D ,F ,D ,D+,D ,C ,D+,D-,A-,C ,C-,B-,A ,C ,C ,B ,F ,D ,F ,D ,D ,D ,C ,D ,F 
Jack,McAfee,PF,Hornets,RBSL,27,79,239,B ,C ,C+,D ,C-,C-,C ,A-,C+,B+,C+,A-,D-,B-,C+,B+,A ,B ,C ,B ,D ,C ,C ,C ,A ,B ,A ,C ,A 
Victorino,Arbizu,SG,FA,,33,79,232,F ,C ,B+,B ,C-,C-,D ,F ,D+,D ,C ,C ,C ,D-,C-,C+,B ,F ,C ,B ,B ,D ,D ,D ,F ,D ,D ,D ,C 
Junior,Jones,SF,FA,,22,81,239,D-,C+,C ,F-,C-,F+,C-,F-,D ,F+,D-,D ,C+,C ,D+,A-,C ,F ,C ,C ,F ,D ,F ,D ,F ,D ,F ,D ,D 
Pedro,Griffiths,SF,FA,,24,80,243,F-,C-,C ,F-,D+,F+,D+,C ,C ,C ,F+,D ,B-,C-,C-,B-,C+,F ,C ,C ,F ,D ,D ,C ,C ,B ,C ,F ,D 
Thomas,White,PF,Nuggets,RBSL,30,81,258,C+,A-,C ,D-,C ,F+,A+,A ,C ,C-,A-,C ,C ,C-,D+,A-,C+,B ,B ,C ,D ,C ,F ,A ,A ,C ,D ,A ,C 
Anton,Hall,PF,FA,,33,79,248,D ,C+,C+,F+,C ,D ,D-,D ,D ,F ,D-,D-,B-,C-,C-,C+,A ,D ,C ,B ,F ,C ,D ,F ,D ,D ,F ,F ,D 
David,Clark,SF,D-Warriors,D-RBSL,26,77,220,C-,C+,B-,C+,C ,D+,D ,C-,F+,F+,C-,C-,F+,C+,C-,B ,B-,D ,C ,B ,C ,C ,D ,D ,D ,F ,F ,D ,D 
Chris,Lammers,PG,D-Pelicans,D-RBSL,27,80,233,F+,C+,C+,C ,C-,C ,D-,D ,D ,D-,D+,D+,C ,C ,C-,C+,A+,F ,C ,B ,C ,D ,C ,F ,D ,D ,D ,D ,D 
Clay,Ash,PG,D-Grizzlies,D-RBSL,36,77,226,B-,C+,B ,C+,B ,D+,F+,F+,F ,D ,C ,F ,C ,C ,F-,D-,A-,B ,C ,A ,C ,B ,D ,F ,F ,F ,D ,C ,F 
Richard,Williams,PF,Draft,,20,82,222,F+,C ,C+,D ,D-,F ,D ,F+,D+,F+,D-,D+,C-,D+,C-,C+,C ,D ,C ,B ,D ,D ,F ,B ,D ,C ,D ,D ,C 
Anthony,White,PF,FA,,20,82,254,D-,D-,C+,F-,D ,F-,C ,C-,F+,F-,D-,D ,C ,D+,C ,B+,C ,D ,D ,B ,F ,D ,F ,C ,D ,F ,F ,F ,D 
Seymour,Williams,SF,FA,,22,77,226,D-,D ,B+,D-,D+,D-,D-,F-,D ,F-,F+,F+,C-,C-,D+,C ,B ,D ,C ,B ,D ,C ,D ,D ,F ,C ,F ,D ,D 
Anibal,Carderas,SG,D-Kings,D-RBSL,31,75,240,C-,C-,B-,C ,C+,C-,F+,D ,F ,B-,F ,F ,A+,B-,D ,A-,A+,C ,D ,B ,C ,C ,D ,F ,D ,F ,B ,F ,F 
Donny,Sipes,SF,FA,,23,79,224,F+,D-,C-,D-,F ,F ,F-,C-,D ,D ,F+,D-,D+,C ,C+,B-,C+,F ,D ,D ,D ,F ,F ,F ,C ,D ,D ,D ,D 
Brendan,Doherty,SG,D-Hornets,D-RBSL,33,76,230,D ,C ,B ,D ,C+,D+,D ,C-,F+,C ,D+,D ,D+,B ,D-,C ,A ,D ,C ,A ,D ,C ,D ,D ,D ,F ,C ,D ,D 
Arnoldas,Kubolka,C,D-Bucks,D-RBSL,27,81,242,F+,C ,A ,A-,C ,C+,F ,F+,D-,F+,F+,F+,C+,B-,F+,C ,D ,F ,C ,A ,A ,C ,B ,F ,F ,D ,D ,F ,F 
Odumeguru,Babangida,PF,FA,,30,80,246,F+,C-,C-,F ,C-,D ,D ,C ,D-,D+,D+,C-,C-,D ,C ,C+,B-,F ,D ,D ,F ,D ,D ,D ,D ,D ,D ,D ,D 
David,Odom,PG,D-Kings,D-RBSL,26,70,188,B-,C ,A-,F ,C+,F+,F-,D+,D-,B ,B ,F ,F ,A-,C-,C ,A ,B ,C ,A ,F ,B ,F ,F ,D ,F ,B ,B ,F 
Hubert,Martinez,SF,FA,,24,82,242,D ,C ,B-,D ,D+,D-,C+,D-,D-,D+,C-,D ,F ,C ,C-,B-,C ,C ,C ,B ,D ,D ,D ,B ,D ,D ,C ,C ,D 
Steven,Schwartz,PF,FA,,22,79,227,C+,C-,B ,F-,D ,F-,D-,F+,C-,F-,F ,F ,C+,D-,C-,B ,C-,A ,B ,B ,F ,D ,F ,C ,D ,B ,D ,D ,D 
Erikas,Peciuras,PG,FA,,23,71,220,C ,C+,B+,C-,C+,F+,F-,F-,F ,D ,D-,F ,A ,B-,C ,F-,C+,C ,C ,A ,C ,C ,D ,F ,F ,F ,D ,D ,F 
Napoleon,Lynn,PG,FA,,22,73,205,D-,C+,B+,D+,C ,D-,F+,F-,F-,C+,D ,F-,C-,B+,C-,F+,C ,D ,B ,A ,D ,C ,D ,F ,F ,F ,B ,D ,F 
Lyman,Emerson,SF,Spurs,RBSL,24,79,233,C ,C+,A-,F-,B-,D-,C+,B-,C-,D-,F+,C ,C ,B ,C ,B-,A-,C ,B ,A ,F ,B ,D ,C ,B ,D ,D ,D ,C 
Gaspar,Dominguez,PF,Draft,,21,82,215,D-,D ,C ,F-,D+,F ,D-,C-,D+,F-,F+,F+,A ,C-,C ,C ,C ,C ,D ,C ,F ,C ,F ,D ,B ,C ,F ,D ,D 
Ali,Carey,SF,FA,,22,79,230,D-,C-,B ,D-,F ,F ,F+,F+,F+,F+,C ,F+,C ,C ,C ,B+,C ,D ,C ,B ,D ,F ,F ,F ,F ,F ,F ,C ,D 
James,Macedo,PF,Draft,,20,81,235,F ,D ,C ,D-,C ,F ,F+,D-,D+,F ,D-,C ,D+,C-,B+,C+,B-,F ,D ,B ,D ,C ,F ,D ,D ,C ,F ,D ,B 
Jarrod,Brown,PF,Wizards,RBSL,34,80,255,D ,C-,B+,F-,C ,D ,B ,A-,C ,D+,C-,C-,A-,D-,C ,B-,C ,D ,D ,B ,F ,C ,D ,B ,A ,C ,D ,D ,D 
Dominick,Walker,PF,FA,,21,81,242,F ,C-,C-,F-,D-,D+,F+,D+,C+,F+,F+,D+,B ,D+,C ,C-,A-,F ,D ,D ,F ,F ,D ,F ,D ,B ,F ,D ,D 
George,Cote,SG,FA,,33,76,214,D-,C ,D+,F ,D-,D-,D-,F ,F+,C ,F ,F+,F+,C+,F-,C ,B ,F ,D ,D ,F ,F ,D ,F ,F ,F ,C ,F ,F 
Nathanael,White,PF,Draft,,21,82,233,D-,C-,B-,F-,D+,D-,D-,D ,C-,F-,F+,C ,C+,D+,B-,B+,C-,D ,C ,B ,F ,C ,D ,D ,D ,B ,F ,D ,C 
Ellsworth,Collins,PG,Hawks,RBSL,25,79,226,D-,C-,C+,C ,C ,D ,D+,C ,C ,C-,C+,D+,A ,A-,A-,B-,B+,D ,C ,C ,C ,C ,D ,D ,C ,C ,C ,C ,D 
Heriberto,Xalmiento,C,Hawks,RBSL,25,82,257,B-,D+,C ,F-,C-,D ,C ,C-,B+,C ,C ,C ,A-,C ,C+,B ,B ,A ,D ,C ,F ,C ,C ,C ,C ,A ,C ,B ,C 
Henry,Moore,PF,Mavericks,RBSL,20,74,177,C ,C-,C ,C ,C ,C ,D ,D ,D+,B+,C+,F+,A ,A ,C ,D ,C ,B ,C ,C ,C ,C ,D ,D ,D ,D ,B ,B ,F 
James,Scott,SF,Warriors,RBSL,20,81,228,B ,C ,C+,F ,C-,F ,B ,C ,A-,C-,C-,C+,B-,A-,C+,C+,B-,B ,B ,C ,F ,C ,D ,A ,B ,A ,C ,C ,A 
Newton,Brower,PF,Thunder,RBSL,30,78,240,B ,C+,A-,C ,C ,C-,C-,B+,C+,C ,B-,C-,C-,C ,D ,A-,C+,B ,C ,A ,C ,C ,C ,D ,B ,C ,C ,B ,D 
Aldo,Fairfield,SG,FA,,33,77,238,D ,C ,B-,A-,C+,C-,F-,D-,D ,C+,C ,D-,A-,C ,F-,B ,C+,D ,C ,B ,B ,C ,D ,F ,D ,D ,C ,C ,F 
Oliver,Adams,PF,Warriors,RBSL,23,79,231,F+,C ,B+,F-,C-,F-,D ,D+,C ,F-,F+,D ,F+,D ,D ,C+,B ,F ,C ,B ,F ,D ,F ,D ,C ,C ,F ,F ,D 
Ray,Spalding,C,D-Lakers,D-RBSL,29,82,163,D+,C-,C ,F-,C-,D+,B-,C+,C ,C-,C ,C+,D-,C-,C ,B ,B+,D ,D ,C ,F ,D ,D ,B ,C ,C ,C ,C ,C 
Alvin,Boutin,PF,Spurs,RBSL,27,82,260,C ,B-,C-,F-,D+,D+,B ,A+,C+,F+,C ,D+,C-,C-,C-,B ,B ,C ,B ,D ,F ,D ,D ,B ,A ,C ,D ,C ,D 
Quinn,Carter,PF,Draft,,19,80,262,C-,C ,B+,F+,C ,D+,C ,C-,C-,C-,D+,D+,F ,C ,C-,C+,A ,B ,B ,A ,D ,C ,C ,B ,A ,B ,C ,C ,C 
Chris,Trail,PG,D-76ers,D-RBSL,26,74,167,D-,C+,A-,D ,B ,F+,F+,D-,F+,C ,C ,F-,C+,A ,C ,C+,A ,D ,B ,B ,D ,B ,F ,F ,F ,D ,C ,C ,F 
Terry,Holloway,PF,FA,,22,80,240,F+,D-,C+,F-,D-,F ,F-,C-,C-,F+,F+,C-,A ,D-,B-,C ,C+,D ,D ,C ,F ,D ,F ,F ,C ,B ,D ,D ,C 
Garland,Strobel,C,FA,,24,82,254,D+,D ,C+,F-,F+,F ,B+,C-,C-,F-,D ,C ,C ,F+,C-,C-,C+,D ,D ,B ,F ,F ,F ,B ,C ,D ,F ,D ,C 
Benny,Potter,SG,Bulls,RBSL,33,81,250,C+,C-,A-,B-,C-,F ,C-,C ,D ,C-,A-,F+,A ,C ,D-,A+,C+,C ,D ,A ,B ,D ,F ,D ,C ,D ,C ,A ,F 
Kevin,Hervey,PF,D-Nuggets,D-RBSL,30,81,255,D+,D+,B ,C-,C-,D+,D+,C ,D-,F ,C-,D ,A ,C-,D ,A-,A-,D ,D ,B ,D ,D ,D ,D ,C ,F ,F ,D ,D 
Thomas,Welsh,C,D-Lakers,D-RBSL,30,84,291,D-,C ,B+,C-,C ,D ,C+,C+,C ,F+,F+,B-,B-,F+,F-,A-,B ,D ,C ,B ,D ,C ,D ,C ,C ,C ,F ,D ,B 
George,King,PF,D-Warriors,D-RBSL,31,78,232,D-,C ,B-,A ,C ,D-,C ,B ,C-,C-,D ,D+,C ,C-,D-,C ,B ,D ,C ,B ,A ,C ,D ,C ,B ,D ,D ,D ,D 
Cody,Wilson,C,D-Spurs,D-RBSL,28,83,255,C ,B+,B+,F-,D+,F ,B ,C ,C ,D+,F+,C ,C+,D+,C-,C-,A ,C ,B ,B ,F ,D ,F ,B ,C ,D ,D ,F ,C 
Dennis,Bartz,SG,Thunder,RBSL,33,79,244,C ,C ,C+,C+,C ,F+,F ,F+,C ,C ,D+,D ,C+,B+,B-,B ,A-,C ,C ,A ,C ,C ,F ,F ,F ,C ,C ,D ,D 
Omar,Timberlake,SF,D-Bulls,D-RBSL,28,78,224,C-,C+,C ,D-,D+,D+,F+,F-,D-,C ,D+,F+,B-,C+,D-,B+,B+,D ,C ,C ,F ,D ,D ,F ,F ,F ,C ,D ,F 
Rene,Morrow,PG,FA,,21,71,162,F-,C-,A ,C-,D-,F+,F-,F-,F-,C-,D ,F ,C ,B+,D ,D-,B-,F ,C ,A ,C ,D ,D ,F ,F ,F ,C ,D ,F 
Jose,Evans,SF,D-Mavericks,D-RBSL,23,79,235,F-,C-,B-,C-,C-,F+,D-,D-,C-,D ,F ,D-,D-,C ,D+,C+,C+,F ,C ,B ,C ,C ,D ,D ,D ,C ,D ,D ,D 
Donnie,Rodriquez,SF,Suns,RBSL,31,77,224,C ,B-,B-,B ,F ,C-,D-,B+,C ,C-,D ,F+,C ,B ,D+,B ,B+,C ,B ,B ,B ,F ,D ,D ,B ,C ,D ,D ,F 
Huang,Xi…,PG,Cavaliers,RBSL,22,75,177,F+,C ,B+,D ,C ,D+,F ,F+,F ,B ,F ,F+,D+,A ,B+,D ,A ,F ,B ,A ,D ,D ,D ,F ,F ,F ,B ,F ,F 
Marvin,Jones,PF,FA,,27,80,245,F+,D+,B+,F+,D+,F+,D-,C ,C+,F ,F+,C-,A-,D ,C-,A ,C ,D ,C ,B ,F ,D ,D ,F ,C ,C ,D ,D ,D 
Thaddeus,Dalrymple,SF,FA,,29,76,214,F ,C ,B ,C+,D ,F ,F ,D ,F+,C-,C-,F-,C ,B ,D-,A-,A-,F ,C ,B ,C ,D ,F ,F ,D ,F ,D ,D ,F 
Kostas,Antetokounmpo,C,Grizzlies,RBSL,26,82,262,F-,F+,C-,F-,F+,F ,C ,C+,F+,F+,F ,B-,B ,C ,A-,A ,C+,F ,F ,D ,F ,F ,F ,C ,B ,F ,F ,F ,B 
Caleb,Harper,SF,D-Raptors,D-RBSL,30,79,238,D ,C ,C+,C-,B ,D-,F+,D+,D-,C-,C ,D-,C+,C ,C ,B+,B-,D ,D ,B ,D ,B ,D ,F ,D ,D ,D ,C ,F 
Daniel,Gonzalez,PF,Draft,,19,84,220,D-,D ,C+,F ,D ,F ,D+,F+,C-,F+,D+,D ,C-,C+,C ,C+,A-,D ,C ,B ,D ,C ,F ,C ,D ,B ,D ,B ,B 
Darren,Harris,PF,D-Hawks,D-RBSL,31,81,255,D ,C-,B ,F-,C-,F ,C ,C+,D ,F+,D-,F+,C ,C ,B ,B-,A ,D ,D ,B ,F ,D ,F ,C ,C ,D ,F ,D ,F 
John,Davis,PF,FA,,21,80,243,F ,D+,C-,F-,D ,F ,F ,D ,D+,F ,F+,D+,C+,D+,C ,B-,B ,F ,C ,D ,F ,D ,F ,F ,D ,D ,F ,D ,D 
Jan,Barry,C,Wizards,RBSL,23,84,242,D-,F ,C ,F ,D+,F+,C-,D ,C ,F ,D-,C+,C-,C ,B ,C ,A-,D ,F ,C ,F ,C ,D ,B ,D ,C ,F ,D ,B 
Jonathon,Roesch,PF,FA,,23,80,244,F+,D ,C+,F+,F+,D-,C+,F+,C-,F ,D-,D ,C-,D ,D ,A-,C-,D ,D ,B ,F ,F ,D ,C ,D ,C ,D ,D ,D 
Barry,Roberts,PF,FA,,30,79,248,F-,D-,C+,F-,C-,F ,C ,D ,C-,F-,D-,D+,A+,D-,D ,A-,B+,F ,D ,C ,F ,D ,F ,C ,D ,D ,F ,D ,D 
Bryant,Anderson,SG,Clippers,RBSL,34,79,226,C ,A-,B-,B-,C+,F ,D ,F ,D-,A-,C-,D-,B-,B ,C-,D+,A-,C ,B ,B ,B ,B ,F ,D ,F ,F ,B ,D ,D 
Randal,Mandel,SF,Nets,RBSL,29,79,247,B ,C ,B-,B ,C+,B-,C-,D-,F+,C ,D-,C+,C+,A-,C+,C+,A+,B ,C ,A ,B ,C ,B ,D ,D ,F ,C ,F ,C 
James,Martinez,PG,D-Nuggets,D-RBSL,24,74,203,D-,B-,B+,F+,B ,C-,F ,D+,F+,C ,F-,F ,A-,B+,C ,C ,B+,D ,B ,B ,F ,B ,D ,F ,D ,D ,C ,F ,F 
Joshua,Feeney,SF,Trail Blazers,RBSL,29,78,221,B-,C ,B-,A-,B-,D+,C+,B-,C-,B-,B-,F ,F ,B+,B-,B-,A+,B ,C ,B ,A ,B ,D ,C ,B ,D ,B ,B ,F 
Brian,Geis,C,D-Bulls,D-RBSL,36,84,299,C-,C-,C ,F-,D ,D-,D ,C ,C ,D+,D ,C ,D-,F-,C+,A-,F-,C ,D ,C ,F ,D ,F ,D ,C ,C ,D ,D ,C 
Greg,Gatling,C,FA,,23,85,285,F-,F ,C-,F-,D-,F-,F ,F ,F+,F-,F-,F ,D+,F-,C-,A-,C ,F ,F ,C ,F ,D ,F ,F ,F ,F ,F ,F ,F 
Jules,Collins,PG,FA,,22,71,185,F ,C ,B-,C-,C-,D+,F-,F+,F ,F+,F ,F ,C ,B+,C-,C ,C-,F ,C ,B ,C ,C ,D ,F ,F ,F ,D ,F ,F 
Adalberto,Campizes,SG,D-Lakers,D-RBSL,32,79,234,C-,C ,B+,B-,C-,F+,D ,F ,C-,D+,D ,F+,C+,D ,D+,C+,C+,D ,C ,B ,B ,D ,F ,D ,F ,D ,D ,D ,F 
Brady,Scott,PG,D-Lakers,D-RBSL,28,73,183,D+,B ,A ,C+,C-,C-,D ,D ,F+,C ,C ,D-,A ,A+,C ,F+,A+,D ,B ,A ,C ,D ,D ,D ,D ,F ,C ,C ,D 
Kris,Mitchell,SF,Timberwolves,RBSL,28,79,237,F+,B ,B+,F-,C ,F+,C ,D-,D ,C-,B-,D ,A-,C+,A-,B+,B+,F ,B ,A ,F ,C ,F ,C ,F ,D ,D ,B ,D 
Whitney,Brown,PF,D-Spurs,D-RBSL,25,80,249,D-,D+,C+,F+,C-,F ,C-,B+,C ,F ,F ,C-,A+,D-,D ,B+,C+,D ,D ,C ,F ,D ,D ,D ,B ,C ,D ,F ,D 
Emmitt,Anderson,PF,Raptors,RBSL,22,79,235,F+,D-,C ,F-,D ,F-,C ,C-,F+,F-,D-,C-,C-,F+,D+,C+,D+,F ,D ,C ,F ,C ,F ,B ,C ,D ,F ,D ,C 
Eric,Hoag,PF,Draft,,20,82,215,F+,F ,C+,F-,D ,F ,D ,D-,D ,F-,F ,F+,C ,F+,C-,C+,C-,D ,D ,C ,F ,D ,F ,D ,D ,C ,F ,F ,D 
Chris,Jones,SG,D-Suns,D-RBSL,31,77,209,D-,B ,A-,C ,C-,D+,F ,F+,F ,C+,D ,F+,A-,C+,C-,B-,B+,D ,B ,A ,C ,D ,D ,F ,F ,F ,C ,D ,F 
Steve,Brown,PF,Draft,,19,82,239,D-,D ,C+,F ,D-,D-,D+,F+,D ,F ,D-,F+,C-,C ,C ,A-,C ,C ,C ,B ,D ,B ,C ,B ,C ,C ,F ,C ,D 
David,Britt,PF,FA,,18,83,244,F ,D-,C-,F-,D-,F-,F ,D ,D ,F-,D-,F+,C+,F+,D+,C+,C ,F ,D ,D ,F ,D ,F ,F ,D ,C ,F ,D ,D 
Casey,Bradley,SF,D-Pelicans,D-RBSL,24,77,196,C-,D+,B ,D+,C-,F ,F ,F ,F ,D+,F ,D ,A ,B-,B-,C-,C ,B ,C ,B ,C ,C ,F ,F ,F ,F ,C ,F ,D 
Fester,Jeberl,PF,Raptors,RBSL,18,80,234,D-,C-,B+,C ,C-,D ,D-,C ,D+,F+,D ,C-,C ,C ,B+,C+,B-,D ,D ,B ,C ,C ,D ,D ,B ,D ,F ,D ,C 
William,Jackson,SG,Grizzlies,RBSL,33,75,223,F+,C ,A-,B+,D+,D+,C-,C-,C-,C ,A-,C+,A+,A-,D-,C-,A ,F ,C ,B ,B ,D ,D ,D ,D ,D ,C ,B ,C 
Jose,Johnson,SF,FA,,32,78,252,D ,F+,C-,D+,C+,F+,C-,D-,D-,C-,F ,D-,C+,C-,F+,A-,B-,D ,F ,D ,D ,C ,F ,D ,D ,D ,D ,F ,F 
Noe,Brown,PG,Hawks,RBSL,25,73,203,C ,A+,B ,C ,A-,B ,D ,B-,D-,C ,C ,D+,C-,A+,C ,C+,B ,C ,A ,A ,C ,B ,B ,D ,B ,D ,C ,C ,D 
Everaldo,Carrelo,SG,D-Clippers,D-RBSL,22,78,212,D-,B+,C+,F-,C ,D-,F ,F+,F+,D-,C+,F ,D+,B-,D+,C+,A-,D ,B ,C ,F ,C ,F ,F ,F ,D ,F ,B ,F 
Brad,King,C,FA,,29,84,279,F-,F+,C ,F-,F ,F-,F-,F+,F ,F-,F-,F ,C ,F ,C+,A ,A-,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
AuntEster LaWanda,Page,PF,Raptors,RBSL,25,80,244,C ,A ,B ,F+,C+,C ,C ,B+,B-,F-,F-,C+,C-,C ,A-,B ,A ,C ,A ,B ,D ,B ,C ,C ,B ,B ,F ,F ,B 
Steven,Hughes,C,FA,,29,85,280,F ,F+,C ,F-,F ,F-,F ,F+,F ,F-,F ,F-,D ,F ,D+,A+,C+,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Charles,White,PF,FA,,26,83,274,F+,C ,B ,F-,C ,D-,F+,C ,D+,F ,D+,C ,D+,D ,C-,C ,B+,F ,C ,B ,F ,C ,D ,F ,C ,D ,F ,C ,C 
Akarsu,Oguz,C,Draft,,21,83,226,F-,D ,C+,F-,F+,D-,D ,C+,D+,F-,F ,D-,A-,F ,D+,C-,C-,F ,D ,B ,F ,F ,D ,D ,B ,C ,F ,F ,D 
Stanley,Albrecht,PG,Jazz,RBSL,31,73,201,D+,A-,A+,A ,A-,A+,F ,F+,F ,D-,B-,F-,A ,A-,F ,C-,A ,D ,A ,A ,A ,B ,A ,F ,F ,F ,D ,B ,F 
James,Harris,PF,Wizards,RBSL,28,81,258,D+,C ,B+,B-,C-,F ,C-,C-,C+,F-,D-,C+,C+,D-,C-,A-,B-,D ,C ,A ,B ,D ,F ,C ,D ,B ,F ,F ,B 
Dylan,Harris,C,FA,,27,84,274,F ,D-,C-,F-,F-,F+,F ,F ,F+,F ,F-,F ,C ,F ,D ,A ,B ,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Jan,Thomas,C,FA,,26,83,283,F-,F ,C-,F-,F ,F-,F-,D-,F ,F-,F ,F+,B+,F+,C-,B+,A-,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Cirino,Crusellas,SF,FA,,31,83,245,D ,D ,C+,F+,C ,F ,D-,D ,C ,D+,C-,D-,B+,C-,C ,C+,A-,D ,D ,B ,F ,C ,F ,F ,D ,C ,D ,D ,F 
Gerald,Brown,SG,D-Hornets,D-RBSL,31,77,227,C ,C ,B+,C ,C+,C ,C ,D-,F+,D-,C-,F-,B-,A-,C ,B ,B ,C ,C ,A ,C ,C ,C ,C ,F ,F ,F ,D ,F 
Marlon,Birdsall,PF,D-Bulls,D-RBSL,28,80,249,C-,C ,B ,C ,F-,F ,B-,C-,F+,F-,D+,C ,B+,C-,C ,A-,B+,C ,C ,B ,C ,F ,F ,B ,D ,F ,F ,D ,C 
John,Clark,C,Warriors,RBSL,30,83,266,C ,D-,C ,F-,C ,F-,C ,B+,C ,D-,C-,C-,B+,D+,A ,C-,B+,C ,D ,C ,F ,C ,F ,C ,B ,C ,D ,D ,C 
Billy,Mobley,SF,FA,,33,76,236,B-,B ,A-,B ,C ,D ,F+,D+,F+,C-,C-,D ,B-,D+,F+,C+,A-,B ,B ,A ,B ,C ,D ,F ,D ,F ,D ,D ,D 
Jared,Spiker,C,FA,,28,83,280,F ,F+,C-,F-,F-,F ,D ,D-,F ,F-,F ,F-,C ,F ,C-,C ,A+,F ,F ,D ,F ,F ,F ,D ,D ,F ,F ,F ,F 
Manuel,Sanders,PF,Trail Blazers,RBSL,24,80,235,C-,D ,C+,F-,C ,F ,C ,A ,C ,F-,D-,C ,F+,C ,B+,A-,C+,C ,D ,B ,F ,B ,D ,C ,A ,C ,F ,D ,C 
Angelo,Perry,SF,FA,,27,79,233,C-,D+,B-,C-,C-,F ,F+,F+,D ,F ,D-,F+,C+,C ,C-,B ,B ,D ,D ,B ,D ,D ,F ,F ,F ,D ,F ,F ,F 
Darren,Kramer,PG,FA,,27,71,180,D-,C-,B-,D-,C ,D+,F ,F ,F ,D ,B-,F+,C ,B+,C+,C+,A-,D ,C ,B ,D ,C ,D ,F ,F ,D ,D ,B ,F 
Garret,Johnston,C,FA,,29,84,270,D ,D-,C ,F-,F+,F ,F ,F-,D+,F-,F-,F+,F+,F ,C-,A ,B ,D ,D ,C ,F ,F ,F ,F ,F ,D ,D ,F ,F 
Frank,Denny,SG,Nets,RBSL,22,78,209,D ,C+,C ,F+,D ,F+,D-,F+,F ,C ,C-,F ,D ,A ,C ,D-,B-,D ,B ,C ,D ,D ,D ,D ,D ,F ,C ,C ,F 
Andrew,Roach,SF,Heat,RBSL,28,79,251,D+,C-,B-,B ,C-,D ,D-,D+,D ,B+,C-,C ,C ,C+,C ,A ,A ,D ,D ,B ,B ,D ,D ,D ,D ,D ,B ,D ,C 
Moses,Osborn,PF,D-Celtics,D-RBSL,20,78,220,D ,D-,C ,F-,D ,F+,C ,D+,D ,F+,F+,C-,C ,C-,A-,A-,C ,C ,C ,C ,F ,D ,D ,C ,C ,C ,D ,D ,C 
Timothy,Jones,C,76ers,RBSL,23,83,245,C ,D-,C ,F-,C-,F ,D-,C-,B+,F ,F+,C-,F+,D+,C ,A-,C ,B ,D ,C ,F ,C ,D ,D ,C ,A ,F ,D ,B 
Douglas,Harris,SF,D-Raptors,D-RBSL,30,78,231,F-,D-,C ,F+,F+,D+,F ,C+,C ,C ,B-,D-,B-,C+,C-,B ,A-,F ,D ,C ,F ,F ,D ,F ,C ,C ,C ,B ,F 
Jonathon,Harris,PF,D-Kings,D-RBSL,30,80,243,C-,C ,C-,F+,C ,D+,C ,C ,B ,C-,D+,D+,B-,C ,C ,C ,A+,D ,C ,C ,F ,C ,D ,C ,C ,B ,D ,D ,D 
Pandolfo,Malatesta,PF,Warriors,RBSL,22,83,213,D ,D ,B+,F ,D+,C-,C+,C ,C-,D ,D+,C-,C ,C+,B ,C ,C ,B ,B ,B ,D ,B ,B ,A ,B ,B ,C ,C ,B 
Colin,Brady,PF,FA,,24,80,239,D-,C-,B ,C-,C ,D ,C+,C-,C ,F ,F-,D ,A-,F+,D ,C+,B ,D ,C ,B ,C ,C ,D ,B ,D ,C ,D ,F ,D 
Albert,Clark,C,Draft,,20,84,244,C-,D+,B+,F-,C-,D ,D+,D+,B ,C-,D-,B-,C ,D+,B-,B+,B+,C ,D ,B ,F ,C ,D ,C ,D ,A ,C ,D ,B 
Ned,Mack,SG,D-Raptors,D-RBSL,26,81,223,C ,C-,C+,C-,C ,F+,F+,C ,F+,F+,C-,D ,C+,C ,C-,B-,A-,C ,D ,C ,C ,D ,F ,F ,C ,F ,F ,D ,D 
Kevin,Meadows,SF,Nuggets,RBSL,28,81,258,C ,C+,C+,F-,C-,F+,B ,B ,C ,D+,D ,D+,B ,C-,B+,B ,B-,C ,B ,B ,F ,D ,D ,B ,B ,C ,D ,D ,C 
Ralph,Jones,C,FA,,27,84,288,F ,D ,C ,F-,F+,F ,F ,F+,F ,F-,F+,F ,D+,F-,C ,A ,B-,D ,C ,C ,F ,F ,F ,F ,F ,F ,D ,F ,F 
