FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Sheldon,Ginter,C,Clippers,RBSL,22,84,258,D ,D+,C ,F+,D+,F+,C-,D-,B ,D ,C-,B+,C+,C-,B-,A ,C ,C ,C ,C ,D ,D ,D ,C ,D ,B ,D ,C ,B 
Arthur,Perez,SF,FA,,25,79,225,C-,B-,B+,D+,C-,D ,F-,D-,C ,B-,D ,F ,C-,C ,D ,C+,A-,D ,B ,A ,D ,D ,D ,F ,D ,C ,B ,D ,F 
Ignacio,Mardomingo,PF,D-Raptors,D-RBSL,25,80,235,D-,C ,B+,F-,D+,F+,C ,C ,C ,F+,F-,C-,A+,D+,C+,B+,B ,F ,C ,A ,F ,C ,F ,C ,C ,C ,F ,F ,C 
Werner,Bradshaw,SF,FA,,21,83,215,F ,D ,C+,D+,D ,F-,C-,F+,F+,F+,F+,D-,C-,C-,F+,C+,C-,F ,D ,B ,C ,D ,F ,C ,F ,D ,F ,F ,D 
Felix,Anderson,PG,D-Thunder,D-RBSL,33,79,249,C ,C+,B-,F+,D ,F ,D-,D ,D ,C ,D ,F+,B+,C ,C-,C+,A+,C ,C ,B ,F ,D ,F ,D ,D ,D ,C ,D ,F 
Jack,McAfee,PF,Hornets,RBSL,29,79,241,B ,C ,C+,D ,C ,C-,C ,A-,B-,A-,C+,A ,D-,C+,C+,B-,A ,B ,C ,B ,D ,C ,C ,C ,B ,B ,B ,C ,A 
Victorino,Arbizu,SG,FA,,34,79,234,F ,C ,B+,B-,C-,D+,D ,F ,D+,D ,C-,C ,C ,D-,C-,C ,C+,F ,C ,A ,B ,D ,D ,D ,F ,D ,D ,D ,C 
Junior,Jones,SF,FA,,24,81,239,D-,C+,C ,F-,C-,F+,C ,F-,D+,F+,D ,D ,C ,C ,C-,A ,C ,D ,B ,B ,F ,C ,D ,C ,F ,C ,D ,D ,D 
Pedro,Griffiths,SF,FA,,25,80,244,F-,C-,C+,F-,D+,F+,C-,C ,C ,C+,F+,D ,B ,C-,C ,B-,C ,F ,C ,C ,F ,D ,D ,C ,C ,B ,B ,D ,D 
Thomas,White,PF,Cavaliers,RBSL,31,81,259,B-,B-,C ,D-,C ,F+,A+,B+,C+,C-,B+,C ,C ,C-,D+,A-,C+,B ,B ,C ,D ,C ,F ,A ,B ,C ,D ,B ,C 
Claud,Parker,PF,Draft,,21,80,235,F ,D-,C ,F-,D-,F+,C-,D-,D-,F-,F+,D ,C ,F+,C ,C+,D-,F ,D ,C ,F ,D ,D ,C ,D ,D ,F ,F ,D 
David,Clark,SG,D-Warriors,D-RBSL,27,77,221,C-,B-,C+,C+,C-,D ,D+,C ,F+,F+,C-,C-,F+,C+,C-,A-,B ,D ,B ,B ,C ,D ,D ,D ,D ,D ,F ,C ,C 
Chris,Lammers,PG,FA,,28,80,234,F+,B-,C+,C ,C-,C ,D-,D ,D+,D-,D+,C-,C-,C ,C-,C+,A ,F ,B ,B ,C ,D ,C ,F ,D ,D ,D ,D ,D 
James,Gantt,PF,Draft,,20,84,237,D+,C ,B ,F-,C-,F-,C+,D-,C+,D ,D+,F ,C+,F+,D+,C ,F+,D ,C ,B ,F ,D ,F ,C ,D ,B ,D ,D ,F 
Dewan,Hernandez,PF,FA,,23,83,247,F+,D ,C ,F-,F+,F-,D ,D+,C-,F+,F ,D ,A-,D+,C-,B-,C ,F ,D ,D ,F ,D ,F ,D ,C ,C ,F ,F ,C 
Anthony,White,PF,FA,,22,82,258,D-,D-,C+,F-,D ,F-,C ,C ,F+,F-,F+,D ,C ,D+,C ,B+,C ,D ,D ,B ,F ,D ,F ,C ,D ,F ,F ,F ,D 
Seymour,Williams,SF,FA,,23,77,227,D ,D ,B+,D-,C-,D ,D-,F ,C-,F-,F+,F+,C-,C-,D+,C+,B ,D ,C ,B ,D ,C ,C ,D ,F ,C ,F ,D ,D 
Anibal,Carderas,SG,D-Kings,D-RBSL,32,75,242,C ,D+,B ,C ,C+,C ,F+,D ,F ,B-,F ,F ,A+,C+,F+,A-,A+,D ,D ,B ,C ,C ,C ,F ,D ,F ,B ,F ,F 
Donny,Sipes,SF,FA,,24,79,226,D-,D ,C-,D ,F ,F ,F-,C-,D ,D+,D-,D-,C-,C ,C+,B-,C+,F ,D ,D ,D ,F ,F ,F ,C ,D ,D ,D ,D 
Brendan,Doherty,PG,D-76ers,D-RBSL,34,76,232,D ,C ,B-,D ,C+,D+,D-,C-,F ,C ,D ,D-,D+,B ,D-,C ,A ,D ,C ,A ,D ,C ,D ,D ,D ,F ,C ,D ,D 
Arnoldas,Kubolka,SG,Jazz,RBSL,29,81,244,F+,C ,A ,A ,C ,C+,F ,D-,D-,F+,F+,F+,B ,B-,F ,C+,D ,D ,C ,A ,A ,C ,C ,F ,D ,D ,D ,F ,F 
Odumeguru,Babangida,PF,FA,,31,80,248,F+,C-,C-,F ,D+,D ,D ,C-,D ,D+,D+,D+,C-,D-,C ,C+,C ,F ,C ,C ,F ,D ,D ,D ,D ,D ,D ,D ,D 
David,Odom,PG,D-Kings,D-RBSL,27,70,189,B ,C ,B+,F ,B-,F+,F-,D+,F+,A-,B-,F ,F ,A-,C-,C ,A-,B ,C ,B ,F ,B ,F ,F ,D ,F ,B ,B ,F 
Hubert,Martinez,SF,FA,,26,82,244,D ,C ,C ,D ,C-,D-,B-,D ,D-,C-,C ,D ,F ,C ,C-,B-,C ,C ,C ,C ,D ,D ,D ,B ,D ,D ,C ,C ,D 
Steven,Schwartz,PF,FA,,23,79,228,B ,C ,B-,F-,D ,F-,D ,D-,C ,F-,F ,F ,C+,D-,D+,B+,C-,A ,A ,B ,F ,D ,F ,C ,D ,B ,D ,D ,D 
Erikas,Peciuras,PG,FA,,24,71,220,C ,B-,B ,C-,C ,F+,F-,F ,F ,D ,D-,F ,A+,B ,C ,F-,B-,B ,B ,A ,C ,C ,D ,F ,F ,F ,D ,D ,F 
Napoleon,Lynn,PG,FA,,23,73,205,D-,B-,A-,C-,C ,D-,F+,F-,F-,B ,D ,F-,C-,B ,C-,F+,C ,D ,B ,A ,C ,C ,D ,D ,F ,F ,B ,D ,F 
Lyman,Emerson,SF,D-Grizzlies,D-RBSL,25,79,233,C ,C+,A-,F-,C+,D-,C ,C+,D+,D ,F+,C ,C ,B ,C ,B-,A ,C ,C ,A ,F ,B ,D ,C ,C ,D ,D ,D ,C 
Tacko,Fall,C,Clippers,RBSL,24,90,310,F ,F-,F-,F-,D-,F-,C ,C-,C-,F-,F-,C ,C ,F-,F ,C+,C ,F ,F ,F ,F ,F ,F ,D ,C ,D ,F ,F ,C 
Ali,Carey,SF,FA,,24,79,230,D ,C+,C+,D-,F ,F ,F+,F+,D-,F+,C ,D-,C ,C ,C ,A-,C+,D ,B ,B ,D ,F ,F ,F ,F ,D ,D ,B ,D 
Andrew,Jordan,PF,Kings,RBSL,21,83,211,F-,F-,C-,F-,F ,F-,F ,F-,F-,F-,F-,F-,D-,F-,C-,C ,C-,F ,F ,D ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Jeffrey,White,PF,Draft,,20,80,222,B+,D+,C ,F-,C ,C-,D ,C ,B-,D-,D+,C-,B-,C-,C+,C ,C ,B ,D ,C ,F ,C ,D ,D ,B ,B ,D ,D ,D 
Dominick,Walker,PF,FA,,23,81,245,F+,D+,D+,F-,F+,D+,F+,D+,C+,F+,D-,D+,C+,D+,C ,C ,A-,F ,D ,D ,F ,F ,D ,F ,D ,C ,F ,F ,D 
George,Cote,SG,FA,,34,76,215,F+,C-,C-,F ,D-,D-,F+,F ,F+,C ,F ,F+,F+,C ,F-,C ,B-,F ,D ,D ,F ,D ,F ,F ,F ,F ,C ,F ,F 
Steven,Gutierrez,PF,Draft,,20,81,219,D-,F ,C ,F-,D-,F ,D-,C-,F ,F ,D-,D ,D-,D-,C ,C ,D-,D ,F ,C ,F ,D ,F ,D ,B ,F ,F ,C ,C 
Ellsworth,Collins,SF,Nets,RBSL,26,79,228,F+,C ,C+,C ,C+,D+,D+,C ,C ,C ,C+,D+,A-,B ,B ,B ,B+,D ,C ,C ,C ,B ,D ,D ,C ,C ,C ,B ,D 
Heriberto,Xalmiento,PF,Hawks,RBSL,26,82,260,A-,D+,C+,F-,C-,D+,C+,C ,A-,C ,C ,C ,B+,C ,B-,B+,B ,A ,C ,C ,F ,C ,C ,B ,B ,A ,B ,A ,C 
Henry,Moore,SG,Mavericks,RBSL,22,74,178,C ,C-,C ,C-,C ,C-,D-,D ,D ,B ,B-,F+,A ,A+,C ,D ,C ,C ,D ,C ,D ,C ,D ,D ,D ,D ,B ,B ,F 
James,Scott,PF,Warriors,RBSL,22,81,234,A-,C ,C+,F ,C-,F ,A ,B-,A ,C ,C-,B+,B+,A-,C ,C+,B ,B ,B ,C ,F ,C ,D ,A ,B ,A ,C ,C ,B 
Newton,Brower,PF,Thunder,RBSL,31,78,241,B ,C ,B+,C ,C ,C-,D+,B ,C ,C ,C+,C-,C-,C ,D ,A-,C+,B ,C ,A ,C ,C ,C ,D ,B ,C ,C ,B ,D 
Aldo,Fairfield,SG,FA,,34,77,240,D ,C ,B-,A-,C+,C-,F-,D ,D ,C ,C-,D-,B+,C ,F-,B ,C+,D ,C ,B ,B ,C ,D ,F ,D ,D ,C ,D ,F 
Oliver,Adams,PF,FA,,24,79,233,D-,C ,B+,F-,C-,F-,D ,C-,C+,F-,F+,D ,F+,D ,D ,B-,B ,D ,C ,A ,F ,D ,F ,C ,C ,B ,F ,D ,D 
Ray,Spalding,PF,D-Lakers,D-RBSL,30,82,170,D+,C-,C-,F-,C-,D+,B ,C ,C ,C-,C ,C+,D-,D+,C ,B-,B ,D ,C ,D ,F ,D ,D ,B ,C ,C ,C ,C ,B 
Alvin,Boutin,C,Hornets,RBSL,28,82,267,C ,C+,D+,F-,D+,D+,B+,A+,C ,D-,C+,D+,C-,C-,D+,B ,B+,C ,B ,D ,F ,D ,D ,B ,A ,C ,D ,C ,D 
Adan,Haase,PF,Draft,,20,78,211,F ,F-,C-,F-,F ,F-,F-,F-,F ,F-,F-,F ,D ,F+,C-,B-,C ,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Chris,Trail,PG,D-76ers,D-RBSL,27,74,168,D-,B-,A-,D+,B-,F+,D-,D-,F+,C ,C ,F-,C+,A-,C ,C+,A ,D ,B ,B ,D ,B ,F ,D ,F ,F ,C ,C ,F 
Terry,Holloway,PF,FA,,23,80,243,F+,D-,C+,F-,D-,F ,F ,C-,C ,D-,F+,C ,A ,D-,B-,C ,C ,D ,D ,C ,F ,D ,F ,F ,C ,B ,D ,D ,C 
Garland,Strobel,C,FA,,25,82,256,C-,D+,C ,F-,F+,F ,B ,C ,C-,F-,D+,C ,C ,F+,C-,C ,C+,D ,D ,B ,F ,F ,F ,B ,C ,D ,F ,D ,C 
Benny,Potter,SF,FA,,35,81,251,C ,C-,A ,B-,D+,F ,C-,C ,D ,C-,B-,F+,A ,C ,F ,A ,C+,C ,D ,A ,B ,D ,F ,D ,C ,D ,D ,B ,F 
Kevin,Hervey,SG,FA,,31,81,257,D+,D+,B-,D+,C-,D ,D+,C ,F+,F ,C-,D ,A ,D+,D-,C+,B+,D ,D ,B ,D ,D ,D ,D ,C ,F ,F ,D ,D 
Thomas,Welsh,C,D-Lakers,D-RBSL,32,84,292,D-,C ,B+,C-,C ,D ,C+,C+,C ,F+,F+,C+,B-,F+,F-,B-,A-,F ,D ,A ,D ,C ,D ,C ,C ,C ,F ,D ,C 
George,King,PF,D-Warriors,D-RBSL,33,78,232,D-,C ,B-,A-,C ,D-,C ,B-,C-,C-,D ,D+,C+,C-,F+,C ,B+,D ,C ,B ,B ,C ,F ,C ,B ,D ,D ,D ,D 
Cody,Wilson,C,D-Spurs,D-RBSL,29,83,256,C ,B ,A-,F-,D+,F+,B ,C ,C ,C-,F+,C ,C+,C-,D+,C ,A ,C ,B ,A ,F ,D ,F ,B ,C ,C ,D ,F ,C 
Dennis,Bartz,SF,D-Bulls,D-RBSL,35,79,245,C-,C ,B-,C ,C ,F+,F ,F+,C ,C ,D ,D ,C ,B+,C+,C+,B+,D ,C ,B ,C ,C ,F ,F ,F ,C ,C ,D ,D 
Omar,Timberlake,SF,FA,,30,78,225,C-,C+,C ,D-,C-,D+,F+,F-,D-,C ,D+,F+,C+,C+,D-,B+,A ,D ,C ,C ,F ,D ,D ,F ,F ,F ,C ,D ,F 
Rene,Morrow,PG,FA,,22,71,165,F-,C-,A-,C-,D ,D-,F-,F-,F-,C ,D ,F ,C ,B ,D ,D-,B ,F ,C ,A ,C ,D ,D ,F ,F ,F ,B ,D ,F 
Jose,Evans,SF,D-Suns,D-RBSL,24,79,235,F-,C ,B-,C ,C ,D-,D-,D-,C ,D ,F+,D-,D-,C ,D+,C ,B-,F ,C ,B ,C ,C ,D ,D ,D ,C ,D ,D ,D 
Donnie,Rodriquez,SF,D-Knicks,D-RBSL,33,77,225,C-,C+,C+,B ,F ,C-,D-,B-,C ,C-,D-,F ,C-,C+,D ,B ,B+,D ,C ,A ,B ,F ,D ,F ,B ,C ,D ,D ,F 
Huang,Xi…,SG,D-Raptors,D-RBSL,23,75,179,F+,C+,B-,D ,C ,D+,F ,F+,F ,B-,F+,F+,D+,A+,B-,D ,A ,F ,C ,A ,D ,C ,D ,F ,F ,F ,B ,F ,F 
Marvin,Jones,PF,FA,,28,80,246,F+,D+,B ,F+,D ,F+,D-,C ,C ,F ,F+,C-,A-,D+,C-,A+,C ,D ,C ,B ,F ,D ,D ,F ,C ,C ,D ,D ,D 
Thaddeus,Dalrymple,SF,D-Wizards,D-RBSL,30,76,215,F ,C ,B+,C+,D+,F ,F ,D ,F ,C ,C-,F-,C ,C+,D-,A-,A-,F ,C ,A ,C ,D ,F ,F ,D ,F ,C ,D ,F 
Kostas,Antetokounmpo,PF,D-Nuggets,D-RBSL,28,82,264,F-,F ,C-,F-,F+,F ,C ,C+,F+,F+,F+,B-,B ,C ,A-,A ,C+,F ,F ,D ,F ,F ,F ,C ,C ,F ,F ,F ,B 
Caleb,Harper,SF,D-Pacers,D-RBSL,31,79,239,C-,C ,C+,C-,B-,D-,D-,D+,D ,C-,C ,D-,C+,C ,C-,A-,C+,D ,D ,B ,D ,B ,D ,F ,D ,D ,C ,D ,F 
Scott,Thompson,PF,Draft,,20,80,246,F ,D+,B-,F-,C ,F-,F+,F ,D ,F+,D+,D ,C+,C-,B+,B-,C+,F ,D ,B ,F ,C ,F ,D ,F ,D ,F ,D ,D 
Darren,Harris,PF,D-Hawks,D-RBSL,32,81,256,D ,C-,B ,F-,C-,F ,C ,C+,D ,F+,D-,F+,C ,C ,B+,B ,A ,D ,D ,B ,F ,D ,F ,C ,C ,D ,F ,D ,F 
John,Davis,PF,FA,,23,80,244,F ,C-,C-,F-,D ,F ,F ,D-,D ,F ,F+,D+,C+,D+,C ,B+,B-,F ,D ,C ,F ,D ,F ,F ,D ,D ,F ,F ,D 
Jan,Barry,C,D-Grizzlies,D-RBSL,24,84,257,D ,F ,C ,F ,C-,F+,C+,D ,C+,F ,D-,B ,C ,C ,B ,C+,B+,D ,F ,D ,F ,C ,D ,C ,D ,C ,F ,D ,B 
Jonathon,Roesch,PF,FA,,24,80,245,F+,D ,B-,F+,F+,D-,C+,F+,C ,F ,D ,D+,C-,D-,D ,A-,C ,D ,C ,B ,F ,F ,D ,B ,D ,C ,F ,D ,D 
Barry,Roberts,PF,FA,,31,79,249,F-,D-,C+,F-,C-,F ,C ,D-,C-,F-,D ,D ,A+,D-,D+,B+,B+,F ,F ,C ,F ,D ,F ,C ,D ,D ,F ,D ,D 
Bryant,Anderson,SG,FA,,35,79,226,C-,B ,B+,C ,C+,F ,D-,F ,D-,B ,C-,D-,C+,C+,D+,D+,B+,D ,B ,B ,C ,C ,F ,D ,F ,F ,B ,D ,F 
Randal,Mandel,SF,Nets,RBSL,30,79,248,B-,C ,C+,B-,C+,B ,C-,D ,F+,C+,D-,C+,B-,B ,C ,B-,A-,B ,C ,A ,B ,C ,B ,D ,D ,F ,C ,D ,C 
James,Martinez,PG,D-Nuggets,D-RBSL,26,74,205,D ,C+,B ,F ,C+,D ,F ,D ,F+,C ,F-,F ,A+,A-,C ,C+,A-,D ,C ,B ,F ,C ,D ,F ,D ,D ,C ,F ,F 
Joshua,Feeney,SG,Rockets,RBSL,30,78,222,C+,C+,C+,B+,B ,C-,C+,B ,D+,C+,C+,F ,F ,A-,B-,B ,A ,C ,C ,B ,A ,B ,D ,C ,B ,D ,C ,C ,F 
Sam,Rivas,PF,Draft,,19,81,217,D-,D+,C-,F-,D ,D-,C-,F+,F+,F-,F ,C ,F ,C ,C+,C+,B ,D ,C ,D ,F ,C ,D ,B ,D ,D ,F ,F ,A 
Greg,Gatling,C,FA,,24,85,295,F ,F ,C-,F-,D-,F-,F ,F ,F+,F-,F-,F ,D+,F-,C-,A ,C ,F ,F ,D ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Jules,Collins,PG,FA,,23,71,186,F+,C ,B-,C ,C ,D+,F-,F+,F ,F+,F+,F ,C ,B+,C-,C ,C ,F ,C ,B ,C ,C ,D ,F ,F ,F ,F ,F ,F 
Adalberto,Campizes,SG,D-Lakers,D-RBSL,33,79,235,C-,C ,B ,C+,C-,F+,D ,F ,C-,D ,D ,F+,B-,D+,D-,B-,B ,D ,C ,B ,C ,D ,F ,D ,F ,D ,D ,D ,F 
Brady,Scott,PG,D-Lakers,D-RBSL,29,73,183,D+,B ,A ,C ,C-,C-,D ,D+,F+,C ,C ,D ,A+,A ,C-,F+,A ,D ,B ,A ,C ,D ,D ,D ,D ,F ,C ,C ,D 
Kris,Mitchell,SF,FA,,30,79,237,F+,B+,B+,F-,C ,F+,C ,D-,D ,C-,C+,D+,B+,C+,B+,B ,B ,F ,B ,B ,F ,C ,F ,C ,F ,D ,D ,C ,D 
Whitney,Brown,PF,D-Spurs,D-RBSL,27,80,250,D ,D+,C+,F+,C-,F ,C-,A-,C ,F ,F ,C-,A+,D-,D ,A ,C+,D ,D ,C ,F ,D ,D ,D ,B ,C ,D ,F ,D 
Emmitt,Anderson,PF,FA,,23,79,237,F+,D ,C ,F-,D ,F-,C ,C-,F+,F-,D-,C-,C-,F+,D+,C+,C-,D ,D ,C ,F ,D ,F ,B ,C ,D ,F ,D ,C 
Dylan,Watkins,C,FA,,20,85,230,F ,F+,C-,F-,D-,F ,F-,D-,F+,F-,F-,F+,C+,F ,B ,B-,D+,F ,F ,D ,F ,D ,F ,F ,D ,F ,F ,F ,D 
Chris,Jones,PG,D-Suns,D-RBSL,32,77,210,D-,B-,A-,C ,C-,D+,F ,F ,F ,C+,D ,F+,A-,C ,D+,B-,A-,F ,B ,A ,C ,D ,D ,F ,F ,F ,C ,D ,F 
Terrance,Burnham,C,FA,,22,84,261,F-,F-,D+,F-,D-,F-,F ,F+,F ,F-,F-,D ,D-,F-,D ,B+,D-,F ,F ,D ,F ,D ,F ,F ,F ,F ,F ,F ,D 
David,Britt,PF,FA,,19,83,245,F ,D-,D+,F-,D-,F-,F ,D+,D+,F-,D ,F+,C+,F+,D+,C+,C ,F ,D ,D ,F ,D ,F ,F ,D ,D ,F ,D ,D 
Casey,Bradley,SG,D-76ers,D-RBSL,25,77,196,C ,D+,B+,D+,C-,F ,F ,F ,F ,C-,F ,D ,A ,B-,C+,C-,C ,B ,C ,B ,D ,C ,F ,F ,F ,F ,C ,F ,C 
Fester,Jeberl,PG,Raptors,RBSL,19,80,235,D-,C-,B ,C ,C-,D+,D-,C ,D+,F+,D ,C ,C ,C ,B ,C+,C+,D ,D ,B ,C ,D ,D ,D ,C ,D ,F ,D ,C 
William,Jackson,SG,Heat,RBSL,34,75,224,F+,C ,B+,A-,C-,D+,D+,C-,D+,C ,B ,C ,A+,A-,D-,D+,A ,F ,C ,B ,A ,D ,D ,D ,D ,D ,C ,B ,C 
Jose,Johnson,SF,FA,,33,78,253,D ,F ,C-,D ,C+,F+,C-,D ,D-,C-,F ,D-,C+,C-,F ,B+,B+,D ,F ,D ,D ,C ,F ,D ,D ,F ,D ,F ,D 
Noe,Brown,PG,Hornets,RBSL,27,73,204,C ,A+,B+,C+,A-,B+,D+,B ,D-,C+,C ,D+,C-,A ,C+,C+,A-,C ,A ,A ,B ,A ,B ,D ,B ,D ,B ,C ,D 
Everaldo,Carrelo,SG,D-Clippers,D-RBSL,23,78,212,D-,B+,B-,F-,C ,D-,F ,F+,D-,F+,C+,F+,D+,C+,D+,C ,A-,D ,B ,B ,F ,C ,F ,F ,F ,D ,F ,C ,F 
Brad,King,C,FA,,30,84,282,F-,F ,C ,F-,F ,F-,F-,F+,F ,F-,F-,F ,C ,F-,C ,A+,B+,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
AuntEster LaWanda,Page,PF,Raptors,RBSL,26,80,244,C ,A ,B-,D-,C+,C ,B-,A-,B-,F-,F-,C+,C-,C ,A-,B+,A-,C ,A ,B ,D ,B ,C ,B ,A ,B ,F ,F ,B 
Steven,Hughes,C,FA,,30,85,289,F ,F+,C ,F-,F ,F-,F ,F ,F ,F-,F ,F-,D ,F ,D+,A+,B ,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Charles,White,PF,FA,,27,83,275,F+,C ,B ,F-,C ,D-,F+,C-,D+,F ,C-,C ,D+,D ,C-,C ,A ,F ,C ,B ,F ,C ,D ,F ,D ,D ,F ,C ,C 
James,Borden,PF,Draft,,17,81,222,F+,D ,C-,F+,F+,F-,D ,F+,D ,F ,D-,D-,B-,C-,C ,C ,C ,D ,D ,C ,D ,D ,F ,D ,D ,C ,F ,D ,C 
Stanley,Albrecht,PG,Jazz,RBSL,32,73,201,D ,B+,A ,A ,A ,A ,F ,F+,F ,D ,B ,F-,A ,A-,F-,D+,A ,D ,B ,A ,A ,A ,A ,F ,F ,F ,D ,B ,F 
James,Harris,PF,D-Warriors,D-RBSL,30,81,258,C-,C ,B+,C+,C-,F ,C ,C-,B-,F-,D-,C+,C ,D-,C-,A-,C+,D ,C ,B ,B ,D ,F ,C ,D ,B ,F ,F ,B 
Dylan,Harris,C,FA,,28,84,276,F ,D-,C ,F-,F-,F+,F ,F ,D-,F ,F-,F ,C ,F ,D ,A ,B+,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Jan,Thomas,C,FA,,28,83,283,F-,F ,C ,F-,F ,F-,F-,D-,F ,F-,F ,F ,B-,F+,C ,B+,A-,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Cirino,Crusellas,SF,FA,,32,83,247,D-,D-,C+,F+,C ,F ,D-,D ,C-,D+,C-,F+,A-,D+,C-,C+,A-,F ,D ,C ,F ,C ,F ,F ,D ,D ,D ,D ,F 
Gerald,Brown,SG,D-Hornets,D-RBSL,32,77,228,C ,C ,A-,C ,C ,C ,C ,D-,F+,F+,C-,F-,B ,B ,C-,B-,B ,C ,C ,A ,C ,C ,C ,C ,F ,F ,F ,D ,F 
Marlon,Birdsall,PF,D-Bulls,D-RBSL,29,80,250,C ,C ,B+,C ,F-,F ,B-,C-,D-,F-,D+,C ,B ,D+,C ,B+,A-,C ,C ,B ,C ,F ,F ,B ,D ,F ,F ,D ,C 
John,Clark,C,D-Raptors,D-RBSL,31,83,276,C ,D-,C ,F-,C ,F-,C ,C+,C ,D-,D+,C-,B+,D ,A ,C-,B+,C ,D ,C ,F ,C ,F ,C ,B ,C ,D ,D ,D 
Trinidad,Waller,PF,Draft,,20,79,210,F+,F+,C-,F-,F+,F-,F-,D-,D-,F-,D-,F ,C-,D ,C-,B ,C ,D ,D ,C ,F ,D ,F ,F ,D ,C ,F ,D ,F 
Jared,Spiker,C,FA,,29,83,283,F ,F+,C-,F-,F-,F ,D ,D-,F+,F-,F ,F-,C-,F-,F+,C ,A ,F ,F ,D ,F ,F ,F ,D ,D ,D ,D ,F ,F 
Manuel,Sanders,PF,Timberwolves,RBSL,25,80,239,C-,D+,C+,F-,C+,F+,C+,A+,C+,F-,D-,C ,F+,C ,B+,A-,C+,C ,C ,B ,F ,B ,D ,B ,A ,B ,F ,D ,C 
Angelo,Perry,SF,FA,,29,79,234,C-,D+,C+,C-,C-,F ,F ,F+,D ,F ,D-,F+,C+,C ,C-,B ,B+,D ,D ,C ,D ,D ,F ,F ,F ,D ,F ,F ,F 
Darren,Kramer,PG,FA,,28,71,182,D-,C-,C+,D ,C ,C-,F ,F ,F ,D ,C+,F+,C ,B-,C+,C+,B ,D ,D ,B ,D ,C ,D ,F ,F ,D ,D ,B ,F 
Garret,Johnston,C,FA,,30,84,272,D ,D-,C ,F-,F+,F+,F ,F-,D+,F-,F-,F+,F+,F-,D ,A ,B-,D ,D ,C ,F ,F ,F ,F ,F ,D ,D ,F ,F 
Frank,Denny,PF,Clippers,RBSL,23,78,212,D ,C+,C ,D-,D ,F+,D-,D-,F ,C+,C-,F ,D ,A+,C ,D-,B+,D ,B ,C ,D ,D ,F ,D ,D ,F ,C ,C ,F 
Andrew,Roach,SF,Heat,RBSL,30,79,251,D+,C-,B-,B-,C-,D ,D ,D+,D ,B+,C-,C ,C ,C+,C ,A-,A ,D ,D ,B ,B ,D ,D ,D ,D ,D ,B ,D ,C 
Moses,Osborn,PF,FA,,22,78,220,D+,D ,C-,F-,D ,D-,C ,C-,D ,F ,F+,C-,C+,C-,A ,A ,C+,C ,D ,D ,F ,D ,D ,C ,C ,D ,D ,D ,C 
Timothy,Jones,C,76ers,RBSL,24,83,248,C+,D-,C ,F-,D+,F+,D-,C-,A-,F+,F+,C ,F ,D+,C-,B+,C ,C ,D ,C ,F ,C ,F ,D ,D ,A ,F ,D ,C 
Douglas,Harris,PG,FA,,31,78,232,F-,D-,C ,F+,F+,D ,F ,C ,C ,C ,B-,F+,B ,C ,D+,B ,A-,F ,F ,C ,F ,F ,D ,F ,C ,C ,C ,B ,F 
Jonathon,Harris,PF,D-Kings,D-RBSL,31,80,244,C-,C ,C ,F+,C ,D ,C ,C-,B+,D+,D+,D+,C+,C ,C ,C+,A ,D ,C ,C ,F ,C ,D ,C ,D ,B ,D ,D ,D 
Pandolfo,Malatesta,PF,Pelicans,RBSL,23,83,216,D+,C-,B-,F+,C-,C ,C+,C ,C ,D+,C-,C ,C ,C ,B ,C+,C ,B ,B ,A ,D ,B ,B ,A ,A ,B ,B ,C ,A 
Colin,Brady,PF,D-Trail Blazers,D-RBSL,25,80,240,D ,C-,B ,C-,C ,D ,C+,C-,C+,F ,F ,D+,A-,F+,D ,B-,B+,D ,C ,B ,C ,C ,D ,B ,D ,C ,D ,F ,D 
Bruce,Hardie,C,FA,,22,84,235,F-,D ,D-,F-,F+,F ,F+,F ,F-,F-,F-,F-,B-,F ,C+,C+,F ,F ,D ,F ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Ned,Mack,SG,D-Raptors,D-RBSL,27,81,226,C ,C-,C+,C ,C ,F+,D-,C ,D-,F+,C ,D+,C+,C-,C-,B+,A-,C ,D ,C ,C ,D ,F ,F ,C ,F ,F ,D ,D 
Kevin,Meadows,PF,FA,,29,81,259,C ,B-,C ,F-,C-,D-,C+,B ,C ,D+,D ,C-,B ,D+,B ,A-,B-,C ,B ,B ,F ,D ,D ,B ,B ,C ,D ,D ,D 
