FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
James,Chu,PG,FA,,24,74,180,F ,C-,C+,F+,C-,C ,F-,F ,F-,C ,D-,F ,C-,B+,D+,D+,A ,F ,D ,B ,F ,C ,C ,F ,F ,F ,D ,F ,F 
Sheldon,Ginter,C,Clippers,RBSL,22,84,272,D+,D+,C ,F+,D+,D-,C-,D-,B+,D ,C-,B+,B-,C-,B-,A ,C ,D ,C ,C ,D ,D ,D ,C ,D ,B ,D ,C ,B 
Arthur,Perez,SF,FA,,26,79,228,C-,B ,A ,D ,C-,D+,F-,D-,C ,C+,D+,F ,C ,C ,D+,C+,A-,D ,B ,A ,D ,D ,D ,F ,D ,C ,C ,D ,F 
Ignacio,Mardomingo,PF,D-Raptors,D-RBSL,26,80,236,D-,C ,A-,F-,D+,F+,C ,C ,C ,F ,F-,C-,A+,D+,C ,A-,B+,F ,C ,B ,F ,D ,F ,C ,C ,C ,F ,F ,C 
Werner,Bradshaw,SF,FA,,22,83,231,F ,D ,C+,D ,D ,F-,C-,D-,F+,F+,F+,D-,C-,C-,F+,C+,C-,F ,D ,B ,D ,D ,F ,C ,F ,D ,F ,F ,D 
Gary,Clark,PF,Draft,,19,80,235,D-,D+,C+,F-,C ,D-,F+,C ,C-,D+,C-,F ,C+,C ,A ,C-,A-,D ,C ,B ,F ,C ,D ,D ,B ,C ,D ,C ,F 
Jack,McAfee,PF,Bucks,RBSL,29,79,242,B+,C ,B-,D ,C ,C-,C ,A-,C+,A-,C+,A ,D ,C+,C+,B ,A ,B ,C ,B ,D ,C ,C ,C ,A ,B ,A ,C ,A 
Clark,Sandberg,PF,Draft,,19,81,206,D-,D ,D+,C-,D-,F ,C ,C-,C ,D-,D+,D+,F ,C ,B ,C ,B+,D ,C ,C ,C ,D ,F ,A ,C ,B ,D ,C ,C 
Junior,Jones,SF,FA,,24,81,240,D ,B-,C ,F-,C ,D-,C-,F-,D+,F+,D ,D ,C ,C+,D+,A ,C+,D ,B ,C ,F ,C ,D ,D ,F ,C ,D ,D ,D 
Pedro,Griffiths,SF,FA,,26,80,246,F ,C ,C+,F-,C-,F+,C-,C ,C ,C+,F+,D ,C+,C-,C ,B ,C+,F ,C ,C ,F ,D ,D ,C ,C ,B ,B ,D ,D 
Thomas,White,C,Grizzlies,RBSL,32,81,261,C+,A-,C ,D-,C ,F+,A+,A-,C+,C-,B ,C ,C-,C-,D+,A-,C+,B ,B ,C ,D ,C ,F ,A ,A ,C ,D ,B ,C 
Claud,Parker,PF,FA,,22,80,236,F ,D-,C+,F-,D-,F+,C-,D ,D ,F-,F+,D ,C ,F+,C ,C+,D ,F ,D ,C ,F ,D ,D ,C ,D ,D ,F ,F ,D 
David,Clark,SG,D-Warriors,D-RBSL,28,77,223,C-,B-,B-,C+,C ,D+,D ,C-,D-,F+,C-,C ,F+,C+,D+,B+,B ,D ,B ,B ,C ,D ,D ,D ,D ,F ,F ,D ,C 
Chris,Lammers,PG,FA,,29,80,236,F+,B-,C+,C ,C-,C ,D-,D ,D+,D-,D ,C-,C ,C-,D+,C+,A+,F ,B ,C ,C ,D ,C ,F ,D ,D ,D ,D ,D 
James,Gantt,PF,FA,,20,84,249,D+,C ,B-,F-,D+,F-,C+,D-,C+,D ,C-,F ,B-,D-,D ,C ,D-,D ,C ,B ,F ,D ,F ,B ,D ,B ,D ,C ,F 
Dewan,Hernandez,PF,FA,,23,83,255,F+,D ,C-,F-,F+,F-,D ,D+,C-,F+,F ,D+,A ,C-,C-,B ,C ,F ,D ,D ,F ,D ,F ,D ,C ,C ,F ,F ,C 
Anthony,White,PF,FA,,22,82,260,D-,D-,C ,F-,D ,F-,C ,C-,F+,F-,F+,D ,C ,C-,C ,A-,C ,D ,D ,C ,F ,D ,F ,C ,C ,F ,F ,F ,D 
Seymour,Williams,SF,FA,,24,77,229,D ,D ,B+,D-,C-,D-,D ,F ,C-,F ,F+,D-,C-,C-,D+,C ,B ,D ,D ,B ,D ,B ,D ,D ,F ,B ,F ,D ,D 
Anibal,Carderas,SG,D-Kings,D-RBSL,33,75,244,C ,C-,C+,C ,C+,C ,F+,D-,F ,C+,F ,F ,A+,B-,F ,A-,A+,D ,D ,B ,C ,C ,D ,F ,D ,F ,C ,F ,F 
Donny,Sipes,SF,FA,,25,79,228,D-,D ,C-,D ,F ,F ,F-,C-,D+,D+,D-,D-,C-,C ,C+,B ,C+,F ,D ,D ,D ,F ,F ,F ,C ,D ,D ,D ,D 
James,Mathis,PF,Draft,,20,82,248,D ,D ,B ,D-,F-,F+,F-,D+,C-,F ,D-,C-,B+,C-,C ,B ,C ,D ,D ,B ,D ,F ,D ,F ,D ,B ,F ,D ,C 
Arnoldas,Kubolka,SG,D-Clippers,D-RBSL,29,81,244,F+,C ,A-,A-,C ,C+,F ,D ,D-,F+,F+,F+,C+,B-,F ,C ,D ,F ,C ,A ,A ,D ,B ,F ,D ,D ,D ,F ,F 
Odumeguru,Babangida,PF,FA,,32,80,248,F+,C ,D+,F ,C-,D ,D ,C-,D ,D+,D ,D+,C-,D-,C ,B-,C+,F ,D ,D ,F ,D ,D ,D ,C ,D ,D ,D ,D 
David,Odom,PG,D-Kings,D-RBSL,28,70,190,B ,C ,B+,F ,C+,F+,F-,D+,F+,B+,C+,F ,F ,A ,C ,C ,A ,B ,C ,A ,F ,C ,F ,F ,D ,F ,B ,B ,F 
Hubert,Martinez,SF,D-Grizzlies,D-RBSL,26,82,246,D+,C ,C+,D ,C-,D-,B ,D ,D ,C-,C ,D ,F ,C ,C-,C+,C ,C ,C ,C ,D ,D ,D ,B ,D ,D ,C ,C ,D 
Steven,Schwartz,PF,Mavericks,RBSL,24,79,229,B ,C ,B-,F-,D ,F-,D ,D ,C-,F-,F ,F ,C+,D ,C-,B+,C-,A ,B ,B ,F ,D ,D ,C ,D ,B ,D ,D ,D 
Erikas,Peciuras,PG,FA,,25,71,220,C ,B-,B-,C-,C ,D-,F-,F ,F ,D ,D-,F ,A ,B-,C ,F-,B-,C ,B ,B ,C ,C ,D ,F ,F ,F ,D ,D ,F 
Napoleon,Lynn,PG,FA,,24,73,206,D ,C+,A-,D+,C+,D-,F+,F-,F-,A-,D+,F-,C ,B+,C-,D-,C+,D ,B ,A ,C ,C ,D ,D ,F ,F ,B ,D ,F 
Lyman,Emerson,SF,D-Grizzlies,D-RBSL,26,79,234,C ,C+,A ,F-,B-,D-,C ,C+,D+,D ,D-,C ,C ,B-,C ,B+,A-,C ,C ,A ,F ,B ,D ,C ,C ,D ,D ,F ,C 
Tacko,Fall,C,FA,,24,90,311,F ,F-,F-,F-,D-,F-,C-,C ,C-,F-,F-,C ,C ,F-,F ,B+,C ,F ,F ,F ,F ,F ,F ,C ,C ,D ,F ,F ,C 
Ali,Carey,SF,FA,,24,79,231,D+,C+,B ,D-,F ,F+,F+,F+,D-,D-,C+,D-,C+,C ,C ,A-,C+,D ,B ,B ,D ,F ,F ,F ,F ,D ,D ,C ,D 
Andrew,Jordan,PF,Kings,RBSL,22,83,214,F-,F-,C-,F-,F ,F-,F ,F-,F-,F ,F-,F-,D-,F-,C-,C ,C ,F ,F ,D ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Jeffrey,White,PF,Rockets,RBSL,21,80,234,C+,D+,C ,F-,C ,C-,D ,C ,B ,D-,D ,C-,C+,C ,C+,C+,C ,B ,D ,C ,F ,C ,D ,D ,B ,B ,D ,D ,D 
Dominick,Walker,PF,FA,,23,81,248,F ,D+,C-,F-,F+,D ,F ,D ,C ,F ,D-,D ,B-,C-,C ,C ,A-,F ,D ,D ,F ,F ,D ,F ,D ,C ,F ,F ,D 
Thomas,McFadden,PF,Draft,,20,81,221,D-,D-,C ,F-,D+,F+,D ,C ,D ,F+,F+,D ,A-,C-,C+,B ,C+,D ,C ,D ,F ,C ,D ,C ,A ,C ,D ,D ,C 
Steven,Gutierrez,PF,FA,,21,81,233,D-,F ,C ,F-,D-,F ,D-,C ,F ,F ,D ,D ,D-,D-,C ,C ,D-,D ,F ,C ,F ,D ,F ,D ,B ,D ,F ,C ,C 
Ellsworth,Collins,SG,76ers,RBSL,27,79,229,D-,C ,C ,C ,C+,D ,C-,C ,C ,C-,B-,C-,A-,A-,B+,B+,B+,D ,C ,C ,C ,C ,D ,D ,C ,C ,C ,B ,D 
Heriberto,Xalmiento,PF,Hawks,RBSL,27,82,262,A-,D+,C+,F-,C-,D ,C+,C ,A ,C+,C ,C ,A-,C ,B-,B ,B ,A ,C ,C ,F ,C ,C ,B ,B ,A ,B ,B ,C 
Henry,Moore,SG,Mavericks,RBSL,22,74,181,C ,C-,C ,C-,C ,C-,D ,D ,D ,B-,B-,F+,A ,A ,C ,D ,C+,C ,D ,C ,D ,C ,D ,D ,D ,D ,B ,B ,F 
James,Scott,PF,Warriors,RBSL,22,81,235,A-,C ,C+,F ,C-,F ,A ,B-,A ,C ,C-,A-,A-,A-,B-,C+,B-,A ,B ,C ,F ,C ,D ,A ,B ,A ,C ,C ,A 
Newton,Brower,PF,Thunder,RBSL,32,78,242,B-,C ,A-,C ,C ,C-,D+,B-,C ,C ,C+,C-,C-,C ,D-,B+,C+,B ,C ,B ,C ,C ,C ,D ,B ,C ,C ,B ,D 
Gregory,Smith,PF,Draft,,18,80,227,D-,C-,B ,F-,C-,D-,C-,C-,D ,F ,D-,D-,A-,C ,C ,B+,A ,D ,C ,B ,F ,B ,D ,A ,B ,B ,F ,D ,C 
Oliver,Adams,PF,FA,,25,79,233,F+,C ,B+,F-,C-,F-,D+,C-,B-,F-,F+,D+,F+,D ,D ,B-,B ,D ,C ,A ,F ,C ,F ,D ,C ,B ,F ,D ,D 
Ray,Spalding,PF,D-Lakers,D-RBSL,31,82,177,C-,C ,C-,F-,C-,D+,C+,C ,C-,C-,C ,C+,D-,D+,C ,B-,C+,D ,C ,C ,F ,D ,D ,B ,C ,C ,C ,C ,C 
Alvin,Boutin,C,Hornets,RBSL,29,82,267,C ,C+,D+,F-,D+,D+,B ,A+,C+,D-,C ,D+,C-,D+,D+,B+,B ,C ,B ,D ,F ,D ,D ,B ,A ,C ,D ,C ,D 
Stanley,Taylor,SG,Draft,,20,77,192,D+,D ,B-,C-,D+,F-,F ,F+,F-,C-,F+,F-,D+,B-,C ,B ,B ,D ,D ,B ,C ,C ,F ,F ,D ,F ,C ,D ,F 
Chris,Trail,PG,D-76ers,D-RBSL,28,74,169,D ,C+,A-,D+,B ,F+,F+,D-,F+,C ,C ,F-,C+,A-,C ,C+,A ,D ,B ,A ,D ,B ,F ,F ,F ,D ,C ,C ,F 
Terry,Holloway,PF,FA,,24,80,245,D-,D-,C+,F-,D ,F ,F ,C ,C ,D-,F+,C ,A-,F+,B-,C+,B-,D ,C ,B ,F ,D ,D ,F ,B ,B ,D ,D ,C 
Garland,Strobel,C,D-Trail Blazers,D-RBSL,26,82,267,C-,D+,C+,F-,F+,F ,B-,C-,C-,F-,D+,C ,C ,F+,C-,C+,C+,D ,D ,B ,F ,F ,F ,B ,C ,D ,F ,D ,C 
Harvey,Clark,PF,Draft,,21,80,229,C-,C-,B ,F-,C-,F-,C+,C-,C ,F ,C-,D ,C ,F+,D+,C ,D+,C ,C ,A ,F ,D ,F ,A ,D ,C ,F ,D ,D 
Kevin,Hervey,SG,FA,,32,81,258,D ,D ,B+,D+,C-,D ,D+,C ,D-,F ,D+,D ,A ,D+,D-,B-,B ,D ,D ,B ,D ,D ,D ,D ,C ,F ,F ,D ,D 
Thomas,Welsh,C,D-Lakers,D-RBSL,32,84,293,D-,C-,B ,C-,C ,D ,C ,C ,C ,F+,F+,C ,C+,F+,F-,B ,B ,F ,D ,B ,D ,C ,D ,C ,C ,C ,F ,D ,C 
George,King,SG,D-Warriors,D-RBSL,33,78,232,D-,C ,B-,B ,C ,D-,C ,C+,C-,C-,D ,D ,C ,C-,F ,C ,B+,D ,C ,B ,B ,D ,F ,C ,B ,D ,D ,D ,D 
Cody,Wilson,C,D-Spurs,D-RBSL,30,83,265,C ,B+,B+,F-,D+,F+,B ,C ,C ,D+,F+,C ,C ,C-,D+,C-,A-,C ,B ,B ,F ,D ,F ,B ,C ,C ,C ,F ,C 
Dennis,Bartz,SF,Jazz,RBSL,35,79,246,C-,C ,C+,C ,C ,F+,F ,F+,C ,C-,D ,D ,C+,A-,C+,C+,C+,D ,C ,B ,C ,C ,F ,F ,F ,C ,C ,D ,D 
Omar,Timberlake,SF,FA,,30,78,227,C-,C+,C ,D-,C-,D+,F+,F-,F+,C ,D+,F+,B ,C ,D-,A-,A-,D ,C ,C ,F ,D ,D ,F ,F ,D ,C ,D ,F 
Rene,Morrow,PG,FA,,23,71,167,F-,C-,A ,C-,D ,D-,F-,F-,F-,C ,D ,F ,C ,B+,D ,D-,B ,F ,B ,A ,C ,D ,D ,F ,F ,F ,B ,D ,F 
Jose,Evans,SF,D-Suns,D-RBSL,25,79,235,F-,C ,C+,C ,C ,D-,D ,D ,C ,D+,F+,D-,D-,C+,D+,B-,B-,F ,C ,B ,C ,C ,D ,D ,D ,C ,D ,D ,D 
Donnie,Rodriquez,SF,D-Knicks,D-RBSL,33,77,225,C-,C ,B-,C+,F ,D+,D-,C+,C ,C-,D-,F ,C ,C+,D ,B-,B+,D ,B ,B ,B ,F ,D ,D ,B ,C ,D ,D ,F 
Huang,Xi…,SG,D-Raptors,D-RBSL,24,75,180,F+,C+,B ,D ,C-,D+,F ,F+,F+,C+,F ,F+,C-,A ,B ,D+,A+,F ,C ,A ,D ,D ,D ,F ,F ,F ,B ,F ,F 
Marvin,Jones,PF,FA,,29,80,248,D-,D+,B ,F ,D ,D-,D-,C ,C ,F ,F+,C-,A-,D ,C-,A ,C ,D ,C ,B ,F ,D ,D ,F ,C ,C ,D ,D ,D 
Thaddeus,Dalrymple,SF,FA,,31,76,217,F ,C ,A-,C+,D ,F ,F ,D ,F ,C-,C-,F-,C ,C+,F+,B+,A ,F ,C ,A ,C ,D ,F ,F ,D ,F ,D ,D ,F 
Kostas,Antetokounmpo,PF,D-Nuggets,D-RBSL,28,82,266,F-,F ,C-,F-,F+,F ,C ,C+,F+,F+,F ,B-,A-,C ,A-,A ,C+,F ,F ,D ,F ,F ,F ,C ,C ,F ,F ,F ,B 
Caleb,Harper,SF,D-Pacers,D-RBSL,31,79,241,C-,C-,C+,C-,B-,D-,D-,D+,D ,C ,C-,F+,B-,C ,D+,B ,C+,D ,D ,C ,D ,B ,D ,F ,D ,D ,D ,D ,F 
Scott,Thompson,PF,FA,,21,80,246,F ,D+,B ,F-,C ,F-,D-,F ,D ,F+,D+,D ,B ,C-,B+,B-,B-,F ,D ,B ,F ,C ,F ,F ,F ,D ,F ,D ,D 
Darren,Harris,PF,D-Hawks,D-RBSL,33,81,257,D-,C-,B-,F-,C ,F ,C ,C+,D ,F+,D-,F ,C ,C ,B ,C+,A ,D ,D ,B ,F ,D ,F ,C ,C ,D ,F ,F ,F 
John,Davis,PF,FA,,23,80,245,F ,C-,C-,F-,D-,F ,F ,D-,D ,F ,F+,D+,C+,D+,C ,B+,B ,F ,D ,C ,F ,D ,F ,F ,D ,D ,F ,F ,D 
Jan,Barry,C,D-Grizzlies,D-RBSL,25,84,267,D ,F ,C-,F+,C-,F+,C+,D ,C ,F+,D ,B+,C ,C-,B+,C ,B+,D ,F ,C ,F ,C ,D ,C ,D ,C ,F ,D ,B 
Jonathon,Roesch,PF,FA,,25,80,247,F+,D ,B-,F+,F+,D-,C+,D-,C ,F ,D ,D ,C-,D ,D ,A ,C-,D ,D ,B ,F ,F ,D ,B ,D ,C ,D ,D ,D 
Barry,Roberts,PF,FA,,32,79,250,F-,D-,C+,F-,C ,F ,C ,D-,D+,F-,D-,D ,A+,D-,D+,B+,B ,F ,F ,C ,F ,D ,F ,D ,D ,D ,F ,D ,D 
Bryant,Anderson,SG,D-Bulls,D-RBSL,36,79,228,C-,B ,B+,C ,C+,F ,D-,F ,F+,B+,C-,D-,C+,C+,D+,D+,B ,D ,B ,A ,C ,B ,F ,F ,F ,F ,B ,D ,F 
Randal,Mandel,SF,Nets,RBSL,31,79,249,B-,C ,B-,B ,C ,B-,C-,D ,F+,C+,D-,C+,C+,B-,C ,C+,A ,B ,C ,B ,B ,C ,B ,D ,D ,F ,C ,D ,C 
James,Martinez,PG,FA,,26,74,207,D-,C+,B+,F ,C ,D ,F ,D ,F+,C ,F-,F ,A ,A ,C ,C ,A-,D ,C ,B ,F ,C ,D ,F ,D ,D ,C ,F ,F 
Joshua,Feeney,SG,Rockets,RBSL,31,78,224,C+,C+,C+,A-,B ,C-,C+,B ,C-,C+,C+,F+,F ,A-,B-,B-,A ,C ,C ,B ,A ,B ,D ,C ,B ,D ,B ,C ,F 
Sam,Rivas,PF,Magic,RBSL,19,81,221,D-,C-,C-,F-,D+,D-,C-,D-,F+,F-,F ,B-,F ,C ,C+,C ,A-,D ,C ,D ,F ,C ,D ,B ,D ,D ,F ,F ,A 
Greg,Gatling,C,FA,,25,85,296,F ,F+,C-,F-,D-,F-,F ,F ,F+,F-,F-,F ,D+,F-,C-,A ,C ,F ,F ,D ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Jules,Collins,PG,FA,,24,71,186,F+,C ,C+,C-,C ,D+,F-,F ,F ,F+,F+,F ,C ,B-,C-,C ,C ,F ,C ,B ,C ,C ,D ,F ,F ,F ,F ,F ,F 
Adalberto,Campizes,SG,D-Lakers,D-RBSL,34,79,236,D+,C-,B+,C ,C-,F+,D ,F ,C-,D ,D ,F+,B-,D+,D-,C+,B-,D ,D ,B ,C ,D ,F ,D ,F ,D ,D ,D ,F 
Brady,Scott,PG,D-Lakers,D-RBSL,30,73,185,D ,B ,A-,C+,C-,C-,D ,D ,F+,C ,C ,D ,A ,A ,C-,F+,A ,D ,B ,A ,C ,D ,D ,D ,D ,F ,C ,C ,D 
Kris,Mitchell,SF,D-Lakers,D-RBSL,30,79,239,F+,B ,B ,F-,C ,F+,C ,D-,D ,C-,C+,D+,B+,C ,B+,A-,B ,F ,B ,B ,F ,C ,F ,C ,F ,D ,D ,C ,D 
Whitney,Brown,PF,D-Spurs,D-RBSL,27,80,252,D ,C-,C+,D-,C-,F ,C-,A-,C ,F ,F+,C-,A+,D-,D ,A-,B-,D ,D ,C ,F ,D ,D ,D ,A ,C ,D ,F ,D 
Emmitt,Anderson,PF,FA,,24,79,238,F+,D-,C+,F-,D+,F-,C ,C ,F+,F-,D-,C ,C-,D-,D+,B-,C-,F ,D ,C ,F ,D ,F ,B ,C ,D ,F ,D ,C 
Dylan,Watkins,C,FA,,21,85,236,F ,F+,C-,F-,D-,F ,F-,D-,F+,F-,F-,F+,C+,F ,B+,B ,C-,F ,F ,D ,F ,D ,F ,F ,D ,F ,F ,F ,D 
Chris,Jones,PG,D-Suns,D-RBSL,33,77,210,D-,C+,A-,C ,C-,D+,F ,F ,F ,C ,D ,F+,A-,C ,D+,C+,B-,F ,B ,A ,C ,D ,D ,F ,F ,F ,C ,D ,F 
Terrance,Burnham,C,FA,,23,84,267,F ,F-,C-,F-,D-,F-,F ,F+,F ,F-,F-,D ,D ,F-,D ,A-,D ,F ,F ,D ,F ,D ,F ,F ,F ,F ,F ,F ,D 
David,Britt,PF,FA,,20,83,247,F ,D-,D+,F-,D-,F-,F ,D ,D+,F-,D ,F+,C+,F+,D+,C+,C+,F ,D ,D ,F ,D ,F ,F ,D ,D ,F ,D ,D 
Casey,Bradley,SG,D-76ers,D-RBSL,26,77,203,C ,C-,B ,D+,D+,F ,F ,F+,F ,C-,F ,D ,A ,B+,B-,C-,C ,B ,C ,B ,C ,C ,F ,F ,F ,F ,C ,F ,D 
Fester,Jeberl,PG,D-Pistons,D-RBSL,20,80,235,D-,D+,B ,C ,C-,D ,D-,C ,D ,F+,D ,C-,C ,C ,B+,B ,B-,D ,D ,A ,C ,D ,D ,D ,C ,D ,F ,D ,D 
Burton,Travis,PF,Draft,,19,83,207,C ,D+,B+,F-,D-,F-,C-,C-,C-,D-,D+,C ,B ,D+,C-,C ,C+,B ,C ,B ,F ,D ,F ,C ,C ,C ,F ,D ,C 
Domenic,Gay,PF,Draft,,20,79,237,D ,D ,C ,F-,D-,F+,D+,F+,C-,F+,F ,D-,C ,D-,C ,C ,C-,D ,D ,C ,F ,F ,F ,C ,F ,C ,D ,F ,D 
Noe,Brown,PG,Trail Blazers,RBSL,27,73,205,C ,A+,B ,B ,A-,B+,D+,B+,D-,B-,C ,D+,D+,A ,C ,C+,B+,C ,A ,B ,B ,B ,B ,D ,B ,D ,B ,C ,D 
Everaldo,Carrelo,SG,D-Clippers,D-RBSL,24,78,214,D-,B ,B-,F-,C ,D-,F ,F ,F+,D-,C+,F ,D+,C+,C-,C+,A-,D ,B ,B ,F ,C ,F ,F ,F ,D ,F ,B ,F 
Brad,King,C,FA,,31,84,284,F-,F+,C ,F-,F ,F-,F-,F+,F ,F-,F-,F ,C ,F-,C ,A ,B+,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
AuntEster LaWanda,Page,PF,Raptors,RBSL,27,80,244,C ,A ,B-,D-,C+,C-,B-,A-,B+,F-,F-,B-,C-,C ,B+,B+,A ,C ,A ,B ,D ,B ,C ,B ,A ,B ,F ,F ,B 
Emory,Davis,PG,Draft,,17,73,183,C ,C ,B-,F+,C-,F+,F-,D ,F-,D ,F+,F-,C+,B+,C ,D-,C-,B ,B ,B ,D ,C ,F ,F ,D ,F ,D ,D ,F 
Charles,White,PF,FA,,28,83,276,F+,C ,A-,F-,C ,D-,F+,C ,D+,F ,D+,C ,D+,D ,C-,C ,A-,F ,C ,B ,F ,C ,D ,F ,D ,D ,F ,C ,C 
James,Borden,PF,Clippers,RBSL,18,81,237,D-,D ,C ,F+,F+,F-,D ,F+,D+,F ,D-,D-,C+,C-,C+,C ,C ,D ,D ,C ,D ,D ,F ,D ,D ,C ,F ,D ,C 
Stanley,Albrecht,PG,Jazz,RBSL,33,73,203,D ,B ,A ,A-,A-,A ,F ,F+,F ,D ,B-,F-,A ,A-,F-,D+,A+,D ,B ,A ,A ,A ,A ,F ,F ,F ,D ,B ,F 
James,Harris,PF,D-Warriors,D-RBSL,30,81,259,D+,C ,B ,C+,C-,F ,C-,C-,C+,F-,D-,C+,C+,F+,D+,A-,C+,D ,C ,B ,C ,D ,F ,D ,D ,B ,F ,F ,B 
Dylan,Harris,C,FA,,29,84,283,F ,D ,C-,F-,F-,F+,F ,F ,F+,F ,F-,F ,C ,F ,D-,A ,B ,F ,D ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Jan,Thomas,C,FA,,28,83,283,F-,F ,C-,F-,F ,F-,F-,D-,F ,F-,F ,F+,C+,F+,C-,A-,B+,F ,F ,C ,F ,F ,F ,F ,F ,F ,F ,F ,F 
Cirino,Crusellas,SF,FA,,33,83,248,D-,D-,C+,F+,C ,F ,F+,D-,C-,D+,C-,F+,A ,D+,C-,C+,B+,F ,D ,C ,F ,C ,F ,F ,D ,D ,D ,D ,F 
Gerald,Brown,SG,D-Hornets,D-RBSL,33,77,228,C ,C ,B ,C ,C+,C ,C ,F+,F ,F+,C-,F-,A-,B ,C-,B ,B+,C ,C ,B ,C ,C ,C ,C ,F ,F ,F ,D ,F 
Marlon,Birdsall,PF,D-Bulls,D-RBSL,30,80,252,C ,C ,B+,C ,F-,F ,C+,C-,D-,F-,D+,C ,B ,D ,C ,A-,A-,C ,C ,B ,C ,F ,F ,B ,D ,F ,F ,D ,C 
John,Clark,C,Spurs,RBSL,32,83,280,C ,D-,C ,F-,C ,F-,C ,B-,C ,D ,C-,C ,B ,D ,A-,C-,A-,C ,D ,C ,F ,C ,F ,D ,B ,C ,D ,D ,D 
Trinidad,Waller,PF,FA,,21,79,213,F+,F ,C ,F-,F+,F-,F-,D-,D ,F-,D-,F ,C ,D ,C ,B+,C ,D ,D ,C ,F ,D ,F ,F ,D ,C ,F ,D ,F 
Jared,Spiker,C,FA,,30,83,285,F ,F+,C-,F-,F-,F ,D ,D-,F+,F-,F ,F-,C ,F-,F+,C ,A+,F ,F ,D ,F ,F ,F ,D ,D ,F ,F ,F ,F 
Manuel,Sanders,PF,Hawks,RBSL,26,80,239,C-,C-,C+,F-,B-,F+,B-,A ,B-,F-,D-,C+,F+,C ,B+,A-,C+,C ,C ,B ,F ,B ,D ,B ,A ,B ,F ,D ,B 
Angelo,Perry,SF,FA,,29,79,236,C-,C-,C+,C-,C-,F ,F+,F+,D ,F ,D-,F+,C ,C ,C-,B ,A-,D ,D ,C ,D ,D ,F ,F ,F ,D ,F ,D ,F 
Darren,Kramer,PG,FA,,29,71,182,D-,C-,C+,D ,C ,C-,F ,F ,F ,D ,C+,F+,C ,B ,C+,C+,B+,D ,D ,B ,D ,C ,D ,F ,F ,D ,D ,C ,F 
Garret,Johnston,C,FA,,31,84,275,D+,D ,C ,F-,F+,F+,F ,F-,D ,F-,F-,F+,F+,F-,D-,A ,B ,D ,D ,C ,F ,F ,F ,F ,F ,D ,D ,F ,F 
Frank,Denny,PF,D-Bucks,D-RBSL,24,78,216,D+,B ,C ,D-,D ,F+,D-,D-,F ,C+,C ,F ,D ,A ,C ,D ,A-,D ,B ,B ,D ,D ,D ,D ,D ,F ,B ,C ,F 
Andrew,Roach,SF,Rockets,RBSL,30,79,252,D+,C-,C+,B-,C-,D+,D-,D+,D-,B ,C-,C ,C+,C ,C-,A-,A ,D ,D ,B ,B ,D ,D ,F ,D ,D ,B ,D ,C 
Moses,Osborn,PF,FA,,22,78,220,C-,D ,C-,F-,D ,D-,C ,C-,D+,F ,F+,C ,C+,D+,A-,A-,C+,C ,C ,C ,F ,D ,D ,B ,C ,C ,D ,D ,C 
Timothy,Jones,C,76ers,RBSL,25,83,249,C ,D-,C ,F-,C-,F ,D ,C-,A-,F+,F+,C+,F ,C-,C ,A-,C ,C ,D ,C ,F ,C ,F ,D ,D ,A ,F ,F ,B 
Douglas,Harris,PG,FA,,32,78,232,F-,D-,C ,F+,F+,D ,F ,C ,C ,C ,C+,F+,B-,C ,D+,C+,A-,F ,F ,C ,F ,F ,D ,F ,C ,C ,C ,C ,F 
Jonathon,Harris,PF,D-Kings,D-RBSL,32,80,244,C-,C ,C ,F+,C ,D ,C ,C-,B-,D+,D ,D+,C+,C ,C ,C+,A-,D ,C ,C ,F ,C ,D ,C ,D ,B ,D ,D ,D 
Pandolfo,Malatesta,PF,Pelicans,RBSL,24,83,219,D+,C-,B ,F+,C-,C ,C+,C ,C ,C-,C-,C ,C ,C+,B ,C ,C ,B ,B ,A ,D ,C ,B ,A ,A ,B ,B ,C ,A 
Colin,Brady,PF,D-Trail Blazers,D-RBSL,26,80,242,D ,C ,B+,C-,C ,D+,B-,C-,C+,F ,F ,D+,A-,F+,D ,B-,B ,D ,C ,B ,C ,C ,D ,B ,D ,C ,D ,F ,D 
Adam,Huss,PG,Draft,,19,75,201,D+,C-,A ,C ,C ,D+,F-,C-,F-,D ,C ,F+,C-,C+,D-,D+,A-,C ,C ,A ,C ,C ,D ,F ,D ,F ,C ,C ,D 
Ned,Mack,SG,D-Raptors,D-RBSL,28,81,227,C ,C-,C+,C ,C ,F+,D-,C ,D-,F+,C-,D ,B-,C-,C-,B ,A ,C ,D ,B ,C ,D ,F ,F ,C ,F ,F ,D ,D 
