FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Chikae,Ofonagora,C,FA,,32,84,289,C ,C ,B+,D ,D+,F-,B ,C ,C ,F+,D ,C+,C-,C ,B+,A ,D+,C ,C ,A ,D ,D ,F ,B ,C ,C ,F ,D ,C 
Zane,Nixon,C,D-Celtics,D-RBSL,33,84,295,C ,C ,D+,C ,C-,C-,C+,D+,D+,F ,D-,C-,C ,F+,F+,A ,C ,C ,C ,D ,C ,D ,D ,C ,D ,D ,F ,D ,D 
Harry,Hoover,PF,Timberwolves,RBSL,31,89,303,D+,C ,C+,F ,C+,D+,C+,A-,B-,D+,C-,B ,A ,C-,C-,A-,C ,D ,C ,B ,F ,C ,D ,C ,A ,B ,D ,D ,B 
Anfernee,Simons,SG,FA,,30,76,219,F-,B+,B+,A-,C ,C-,D-,D-,D-,C ,C ,D-,B ,A-,C ,C-,A-,F ,B ,A ,B ,C ,C ,D ,D ,D ,D ,C ,F 
Eric,Webb,SG,FA,,17,72,178,F ,C ,B+,C-,D-,F ,F-,F+,F+,D+,F ,F ,A-,B+,D+,C+,B ,F ,B ,A ,B ,D ,F ,F ,D ,D ,C ,F ,F 
Linwood,Newman,C,FA,,25,80,253,F-,D+,C-,F-,D-,F-,C ,C-,C ,F+,D+,F ,B ,F+,C ,A-,C ,F ,C ,D ,F ,D ,F ,C ,D ,C ,F ,C ,F 
Blake,Landry,SG,Pistons,RBSL,28,76,203,C+,A-,A ,B-,C ,D+,D-,D-,D-,A-,B ,C ,F ,A ,C+,B+,B ,B ,A ,A ,B ,C ,D ,D ,D ,D ,B ,B ,C 
Moritz,Wagner,C,FA,,32,83,282,D ,C ,C+,C+,C-,F ,C-,C-,D ,D ,D+,D ,D ,C-,D-,C+,B+,D ,C ,B ,C ,D ,F ,D ,D ,D ,D ,D ,D 
Robert,O'Neill,C,FA,,23,83,270,D-,F+,C-,F-,F+,F+,D+,C-,C-,F ,D-,C-,A ,F-,F+,B ,C-,D ,D ,C ,F ,D ,D ,D ,C ,C ,D ,D ,C 
Hugh,Wagner,C,FA,,26,82,268,F-,D+,B ,F-,D ,F ,C ,C-,C-,F+,D-,D+,C+,D+,C ,A ,B-,F ,D ,B ,F ,D ,F ,D ,D ,D ,F ,D ,D 
David,Williams,PF,FA,,29,83,275,F ,F+,C+,F-,D+,F-,C-,D ,C ,F ,F ,C-,B-,F ,C ,B+,C ,F ,F ,C ,F ,D ,F ,D ,D ,C ,F ,F ,D 
Ronald,Roach,SG,Grizzlies,RBSL,29,77,210,D+,B ,C+,D+,C+,F+,D+,D+,F ,C+,A-,C+,C+,B ,C+,C+,A-,D ,B ,C ,D ,B ,D ,D ,D ,D ,B ,A ,B 
Richard,Diaz,SG,FA,,24,76,220,D+,D-,C+,C+,C ,C-,F+,F ,F ,D-,D+,D-,F ,C+,D+,B-,B-,D ,D ,B ,B ,C ,D ,D ,F ,F ,D ,D ,D 
Raleigh,Davis,SG,Magic,RBSL,19,80,211,F-,C ,A-,F ,D ,F+,F ,F+,F+,D-,F ,F ,C+,B ,C-,B ,C+,F ,B ,A ,F ,D ,D ,F ,D ,D ,D ,F ,F 
Ray,Smith,PF,76ers,RBSL,23,86,261,D+,C+,C+,F+,C ,D-,A ,B ,C-,F ,C-,C ,C-,D+,A-,A-,B+,D ,B ,C ,D ,C ,D ,A ,B ,C ,F ,C ,C 
Stephen,Rice,C,FA,,33,84,295,C-,C-,C+,D-,C-,D ,C+,C-,C+,D-,F+,B ,B+,F ,D+,C+,C+,D ,D ,B ,D ,D ,D ,B ,C ,C ,D ,F ,B 
Ned,Barber,PG,76ers,RBSL,23,73,177,D ,C+,B+,C ,C ,C ,C-,D-,D+,A-,A-,D ,C ,A ,A ,C ,A-,D ,A ,B ,C ,C ,C ,D ,F ,D ,A ,B ,D 
Allen,Treat,SF,Spurs,RBSL,29,76,214,C ,B-,A ,D-,D ,F+,C-,D ,C-,B-,C ,D ,B+,A ,A ,C+,A ,D ,B ,A ,D ,D ,F ,D ,D ,D ,B ,D ,D 
Bobby,Williams,SF,D-Raptors,D-RBSL,26,79,232,D+,C ,B ,C+,D ,D-,F ,C-,F+,C-,C ,D-,D-,B+,B+,B-,A+,D ,C ,B ,C ,D ,F ,F ,D ,D ,D ,C ,F 
Matisse,Thybulle,SF,Bulls,RBSL,25,77,203,D+,B-,A-,C ,C ,D+,F+,D-,C-,B ,A-,B ,D+,B ,D+,C ,B+,D ,B ,A ,C ,C ,D ,F ,D ,D ,B ,A ,B 
Brandon,Clarke,PF,Lakers,RBSL,24,80,224,C ,C+,C ,F-,C ,D-,B ,C ,A-,B-,C+,A ,A-,B-,C+,C+,B+,C ,B ,C ,F ,C ,D ,B ,C ,B ,B ,C ,A 
Norbert,Kirk,C,D-Hornets,D-RBSL,33,83,285,C-,C+,B ,F-,C-,D ,D-,C+,C+,D ,C-,D-,B ,D-,D ,C ,A-,D ,C ,B ,F ,D ,D ,F ,C ,C ,D ,D ,F 
Heinz,Heiß,SF,Magic,RBSL,27,78,223,F ,B-,A-,C ,C ,D ,F ,F+,F+,C+,B-,F+,B+,B+,C+,A ,A ,F ,B ,B ,C ,C ,D ,F ,F ,D ,C ,B ,F 
Arthur,Harris,SG,Pelicans,RBSL,19,77,207,D-,F+,C+,F ,C-,F ,F-,F ,F+,F ,D-,F ,B ,A-,A-,D ,A-,D ,D ,C ,F ,C ,F ,F ,F ,D ,F ,D ,F 
Nicholas,Cortez,SG,Jazz,RBSL,20,77,227,C-,C-,B+,C ,D+,F ,D-,C ,F+,C-,C ,F+,B-,A-,C ,C ,A ,C ,B ,B ,A ,C ,F ,D ,C ,F ,C ,C ,D 
Gary,Upton,SF,Lakers,RBSL,20,79,223,D ,C+,A-,D-,C ,F ,D+,D+,C ,D ,C-,D ,C ,A ,C ,B ,A-,C ,B ,A ,D ,C ,D ,D ,C ,B ,D ,C ,D 
Yanick,Decourchelle,SF,FA,,35,81,262,C-,D+,C ,C-,C-,C-,C ,C ,C ,C+,C-,C ,C ,C ,C ,B+,A ,D ,D ,C ,D ,D ,D ,C ,C ,C ,C ,C ,C 
Gümüs,Sengül,SG,Knicks,RBSL,22,77,212,D-,C+,B+,D-,D+,D-,D-,F+,D-,F ,D ,D-,B+,A ,B ,C ,A+,D ,A ,A ,D ,B ,D ,D ,D ,D ,F ,D ,C 
Grant,Williams,C,76ers,RBSL,22,79,238,C ,C+,A-,C ,C-,C-,D+,C-,C ,C-,C-,C+,D+,C-,C ,B+,A-,C ,C ,A ,C ,C ,D ,C ,C ,C ,D ,C ,B 
Gustavo,Castrilli,SG,Bucks,RBSL,21,77,213,F ,C-,C+,D ,C-,F+,F+,F+,D ,C-,F+,D-,F ,A+,A-,B ,C+,F ,C ,B ,C ,C ,D ,D ,D ,C ,B ,D ,D 
Tony,Reid,C,FA,,25,77,222,F ,C ,C+,C ,C-,F ,F+,C ,F+,D ,F+,D-,A ,B-,C ,C-,A-,D ,B ,C ,C ,D ,D ,F ,B ,D ,D ,F ,F 
Darius,Bazley,SF,Knicks,RBSL,23,80,219,C-,C+,C+,C+,C-,F ,C-,D+,D ,D ,D ,C+,C-,C+,C ,D+,B ,C ,B ,B ,B ,C ,D ,C ,C ,D ,C ,C ,B 
Andy,Wilson,PF,FA,,33,83,278,F ,C ,D+,F-,D-,D+,C ,D+,C+,F+,D-,C-,F-,F-,D+,C+,C+,F ,D ,C ,F ,D ,D ,C ,D ,C ,D ,F ,D 
Brian,Sears,SF,D-Pelicans,D-RBSL,25,79,226,F ,C-,C ,C-,C ,D ,D-,D ,F+,D+,F+,F ,D-,B-,C+,B-,A ,F ,C ,C ,D ,C ,D ,D ,D ,D ,D ,F ,F 
Landry,Shamet,PG,FA,,32,76,211,D-,C+,A-,B ,B+,C ,F+,D+,D ,C+,C ,F+,A-,B ,C-,D+,C ,F ,C ,A ,B ,B ,C ,F ,D ,D ,C ,C ,F 
Chris,Matthews,SG,FA,,26,78,229,D+,C ,B+,F+,D ,F-,D+,F+,F+,C ,C-,F-,B+,A ,A ,C+,A ,D ,C ,A ,F ,D ,F ,D ,F ,D ,C ,C ,F 
Manolo,Passarella,PG,D-Suns,D-RBSL,24,73,194,C+,D+,B-,C ,C-,F ,F+,F ,F ,D ,F ,F ,C+,B ,C+,B-,C+,A ,C ,B ,B ,C ,F ,F ,F ,F ,D ,F ,F 
Valentin,Molina,SG,FA,,25,76,212,B+,C-,B-,B ,F ,F+,D+,D ,F-,B-,B+,F+,C-,B+,C+,B-,A ,A ,B ,B ,A ,F ,C ,C ,C ,F ,B ,A ,D 
Daniel,Hodges,C,D-Timberwolves,D-RBSL,32,82,278,C-,C+,B-,C ,C-,D-,C ,C ,C ,F+,F+,B-,A+,C-,F-,B-,B ,D ,C ,B ,C ,D ,F ,C ,C ,C ,D ,F ,B 
Dusty,Frederick,PG,Pistons,RBSL,21,75,192,C-,B+,A-,B-,C+,D ,D+,F+,C-,C+,C ,C ,A ,A ,C ,F+,A-,D ,B ,B ,B ,C ,D ,D ,F ,D ,B ,C ,C 
Jonathan,Clark,SF,D-Mavericks,D-RBSL,27,77,217,C ,B ,B ,D ,C+,D+,F+,D ,D-,D+,C ,F+,D+,B-,C+,B-,B ,C ,B ,A ,D ,C ,D ,F ,D ,D ,D ,C ,F 
Darnell,Carpenter,PF,FA,,33,80,257,C ,B-,C+,D-,C+,C-,B ,B-,A ,C-,C-,A-,C+,D-,D+,A-,C+,C ,B ,C ,D ,C ,D ,B ,B ,A ,D ,D ,A 
Carl,Robinson,SG,FA,,28,75,213,D-,C ,B ,D-,C ,D ,D ,D ,F+,C-,F ,D-,C-,B ,C-,C-,A-,F ,C ,B ,F ,C ,D ,D ,D ,F ,D ,F ,F 
Al,Williams,SF,D-76ers,D-RBSL,33,78,227,D ,C+,B+,C-,C-,D ,D ,C ,C ,C+,C ,C ,C ,B-,D-,B-,B+,D ,C ,B ,D ,D ,D ,D ,C ,C ,C ,C ,C 
Jarvis,McCarthy,SG,FA,,30,77,236,C ,A+,B+,B ,C ,C-,D+,C-,D ,D+,C+,C-,D ,A ,C+,C ,A-,C ,A ,A ,B ,C ,C ,D ,D ,D ,D ,C ,C 
Jan,Walters,PG,Cavaliers,RBSL,22,75,217,D+,D+,A-,F+,D ,F-,D-,D+,F-,D+,F+,F ,C ,C+,D ,C ,B ,C ,C ,A ,D ,C ,F ,D ,B ,F ,C ,D ,F 
Douglas,Parker,PF,FA,,31,80,249,F-,C-,B ,F+,D+,D ,F+,D ,C-,C-,D ,C-,C ,D ,C-,A ,B+,F ,D ,B ,F ,D ,D ,F ,D ,D ,D ,D ,D 
Ty,Jerome,PG,Celtics,RBSL,25,77,199,C-,C+,B-,A-,B ,C ,F-,D+,D-,C+,C+,F-,A ,C ,D+,C-,A ,D ,B ,B ,A ,B ,C ,F ,D ,D ,B ,B ,F 
Alfonso,White,C,FA,,31,84,295,D+,D+,C ,F-,C ,F ,B ,A-,B ,D+,C-,B ,B+,F ,C ,A-,D ,D ,D ,C ,F ,C ,D ,B ,A ,B ,D ,D ,B 
Jean,Smith,SG,FA,,22,73,194,D+,C-,B+,F-,C-,F+,F+,C-,F-,D+,D+,F ,C+,C+,C ,C+,C+,D ,C ,B ,F ,C ,F ,D ,C ,F ,D ,D ,F 
Eugene,Johnson,SG,Pistons,RBSL,24,77,200,D+,C+,B+,C-,C ,D ,D ,D+,D-,D+,C ,F ,F-,A-,B-,B-,B ,D ,C ,B ,D ,C ,D ,D ,D ,D ,D ,C ,F 
Chuckwuemeka,Enaharo,SG,Wizards,RBSL,23,77,227,F ,C ,A-,C-,D ,F+,F-,D ,F+,C-,C ,D-,C+,A ,B+,C+,A ,D ,A ,A ,C ,C ,D ,F ,D ,D ,C ,A ,D 
Marlin,Gross,SG,Cavaliers,RBSL,21,78,179,F-,D+,C ,C ,D ,F-,F-,F+,F ,D+,D-,F-,D ,B ,C-,C ,C ,F ,C ,C ,B ,C ,F ,F ,D ,F ,C ,D ,F 
Nicky,Amey,SG,FA,,29,79,212,F+,C ,A-,F+,C-,D+,D-,D ,F-,C ,C-,F+,C+,C+,C ,C+,B+,F ,C ,A ,F ,D ,D ,F ,D ,F ,C ,D ,F 
Biyi,Ojomoh,SF,FA,,21,80,218,F ,D-,C ,F-,D ,F-,F ,F ,D-,F ,C ,F+,A ,C ,C ,C+,C-,F ,D ,C ,F ,D ,F ,F ,F ,C ,F ,B ,D 
Antwann,Smith,C,FA,,25,83,274,F ,D ,C-,F-,D+,F ,C+,D ,C ,F+,D-,D-,F+,D ,C+,B-,B+,F ,D ,D ,F ,D ,F ,C ,D ,C ,F ,F ,F 
Tony,Bradley,C,FA,,36,83,294,C ,C+,C ,F-,C-,C ,A+,A-,C+,D+,D+,B+,C ,F ,F-,C+,D-,C ,C ,C ,F ,D ,C ,A ,B ,B ,D ,D ,B 
Ralph,Vierra,SF,Celtics,RBSL,24,77,230,D-,B ,C+,B-,F+,F+,F ,C-,F ,D ,B-,C-,C+,B+,C-,A-,A ,D ,B ,B ,B ,D ,F ,F ,D ,F ,D ,B ,D 
Elias,White,PG,D-Knicks,D-RBSL,23,78,210,F+,C ,A-,C ,C ,D+,F ,C-,F-,C-,D ,F ,F ,C+,C-,C+,C+,D ,C ,B ,C ,C ,D ,F ,C ,F ,C ,D ,F 
Robert,Williams,C,FA,,31,82,270,C-,C ,C ,F-,C ,D+,A-,A-,C+,C-,C ,A-,A+,D+,B-,A ,A-,D ,C ,D ,F ,C ,D ,A ,A ,B ,C ,C ,A 
Jospeh,Lo,SG,76ers,RBSL,24,80,221,C-,D ,C+,C-,C ,F ,F ,F+,F-,C-,D-,F-,A-,A ,A ,A+,A-,D ,C ,B ,C ,C ,F ,F ,D ,F ,C ,D ,F 
Nassir,Little,PF,Bucks,RBSL,22,78,224,C-,C ,B+,C-,D+,F ,C ,C ,C ,C ,D ,C ,C-,C+,C ,C ,B ,D ,C ,B ,D ,D ,F ,C ,C ,C ,C ,D ,C 
Jacob,Evans,SG,FA,,32,78,226,F ,C ,B+,B ,C-,C-,D+,D ,C-,C+,C+,C ,C+,C+,C+,B-,A-,F ,C ,B ,B ,D ,C ,D ,D ,D ,C ,C ,C 
Chris,Williams,PF,D-Jazz,D-RBSL,32,83,275,C-,C-,C ,F-,D+,F+,C ,C ,C ,F+,F+,C ,A ,C-,C+,B ,C+,D ,C ,C ,F ,D ,F ,C ,C ,C ,F ,F ,C 
Tony,Diamond,SF,D-Trail Blazers,D-RBSL,26,82,238,C ,C ,C+,C ,D+,F ,D-,D ,D+,D-,D ,F+,D ,C+,A-,B ,B-,C ,C ,C ,C ,D ,F ,D ,D ,D ,D ,D ,D 
Charles,Anderson,PF,D-Suns,D-RBSL,26,77,230,D ,A ,A+,C+,C ,C-,D-,C-,F ,C ,C-,F+,A+,C+,C+,C+,A+,D ,A ,A ,C ,C ,D ,F ,C ,F ,C ,C ,F 
Kermit,Musso,C,D-Nuggets,D-RBSL,32,82,276,D-,F+,C-,F-,C-,F+,F+,C+,B+,F ,F ,D ,A+,F-,F+,A ,C ,D ,F ,D ,F ,C ,F ,F ,C ,B ,D ,D ,D 
Jackson,Villeneuve,SF,FA,,23,80,215,D-,C ,C ,F-,D+,C ,F ,F-,F ,D-,F ,F ,B ,C ,C ,C+,C ,D ,C ,C ,F ,D ,C ,F ,F ,F ,D ,F ,F 
Zane,Tuck,SF,FA,,28,77,223,F+,C ,A-,C-,F-,F+,D ,D-,F ,D-,F+,F+,C ,A-,C ,A ,A-,F ,C ,A ,D ,F ,F ,D ,F ,F ,F ,F ,F 
Ned,Weathers,PF,FA,,31,79,244,F+,C-,C+,D-,D+,F+,C-,C-,C ,F+,C-,C-,C ,F ,D+,A-,B ,F ,C ,B ,D ,D ,F ,D ,D ,C ,F ,D ,D 
Manuel,Blevins,SF,FA,,23,78,224,F ,C-,B-,F+,C ,D-,F+,D+,F ,F+,D+,F ,C-,C ,C-,A-,C+,F ,D ,A ,F ,C ,D ,F ,D ,F ,F ,D ,F 
John,Mitchell,PF,FA,,31,79,242,D ,C-,B-,F-,D+,D ,F+,D ,C-,D-,C ,D ,C+,D-,D+,A ,B ,D ,D ,B ,F ,D ,D ,F ,D ,D ,D ,C ,D 
Clifton,Mahaffey,SG,FA,,23,78,176,F+,D ,C ,F-,C-,F+,F ,F ,F ,C-,F+,F ,C ,B-,C-,C+,B-,F ,D ,B ,F ,C ,D ,F ,F ,F ,C ,D ,F 
Maximiano,Iguaran,PF,D-76ers,D-RBSL,32,80,248,F+,C-,C+,F-,C ,D-,B-,C ,C-,F ,D-,D+,C+,D-,D+,B+,A-,F ,D ,C ,F ,C ,D ,B ,C ,D ,F ,D ,D 
Dzanan,Musa,SF,D-Mavericks,D-RBSL,30,81,239,F+,C ,B ,C+,C+,C ,D-,D-,F ,D+,C ,D ,B+,B-,C-,C ,A-,F ,C ,B ,C ,C ,C ,F ,F ,F ,D ,C ,D 
Floyd,Davis,SG,D-Thunder,D-RBSL,28,76,217,F+,C ,C+,C+,C ,D-,F+,F-,F ,D+,C-,D-,B ,A ,C+,B+,A ,D ,C ,C ,C ,C ,F ,F ,F ,F ,D ,D ,F 
Zivota,Kraljevic,C,FA,,31,83,281,B-,D ,C ,F-,C ,F ,C-,D+,A ,C ,C ,B+,C+,D ,C ,B ,A-,B ,D ,C ,F ,D ,F ,D ,D ,A ,C ,D ,B 
Michael,Evans,SG,FA,,19,79,220,F+,C ,C+,D ,C ,F+,F ,F ,F ,C-,F ,F+,A ,C+,C ,C ,B-,F ,C ,B ,D ,C ,D ,F ,F ,F ,C ,F ,F 
Paul,Cram,SF,FA,,27,76,216,C ,C-,C ,F ,D-,F ,D-,F-,F ,C ,D-,F+,C+,B-,C ,A ,A-,D ,D ,C ,F ,D ,F ,F ,F ,F ,C ,F ,F 
Dylan,Windler,SF,Thunder,RBSL,24,80,206,D-,B-,A-,B-,C-,F+,D ,C+,D-,C-,C-,F+,B ,C ,C ,C+,A-,C ,A ,A ,A ,C ,D ,D ,B ,C ,C ,C ,D 
Omari,Spellman,PF,FA,,32,81,255,F+,C-,C+,C-,D ,F ,C-,C ,D ,D-,D-,C-,A-,C-,F+,A-,A-,F ,D ,B ,D ,D ,F ,D ,C ,D ,F ,F ,D 
Brian,Clack,SG,FA,,29,77,213,D-,C+,C ,D+,C ,C-,F ,D-,F-,A-,D-,F ,F-,B ,C-,A-,A ,F ,C ,C ,D ,C ,D ,F ,D ,F ,A ,F ,F 
Armand,Welch,PF,FA,,32,82,272,D ,D ,C ,F-,C-,F+,C+,D ,C-,D+,C-,D+,C-,F-,C-,A ,C ,D ,D ,C ,F ,D ,F ,C ,D ,D ,D ,D ,D 
Ellsworth,Morse,SF,Mavericks,RBSL,20,78,218,C-,F ,C ,D-,D ,F+,F+,D+,D-,F+,F+,D-,B+,C+,C ,C+,B ,B ,D ,C ,C ,C ,D ,D ,B ,C ,D ,D ,D 
Irving,Nygaard,SG,Warriors,RBSL,21,77,197,D-,D+,B ,F+,C-,F+,D ,F+,F+,C ,D+,D-,D+,A+,B+,D+,A-,D ,B ,B ,D ,B ,D ,C ,D ,D ,A ,C ,D 
Daniel,Henry,PG,D-Warriors,D-RBSL,25,72,219,F-,C ,B+,C+,C ,D+,F+,C-,F-,C+,D-,F ,C+,A-,C-,D-,A-,F ,C ,B ,C ,C ,D ,F ,D ,F ,C ,F ,F 
Jere,Chew,SG,Bulls,RBSL,25,78,196,C+,D+,C+,C ,C ,D+,F-,F-,C-,B+,C-,C ,C ,A-,A-,D+,A ,C ,D ,C ,C ,C ,D ,F ,F ,D ,B ,D ,D 
Harris,Land,SG,D-Nets,D-RBSL,28,77,214,F+,D+,A-,C-,C-,D-,D+,D+,D-,C ,D ,F ,A ,A ,C+,B-,A-,F ,D ,A ,D ,D ,D ,D ,D ,D ,C ,D ,F 
Don,Delacruz,C,FA,,31,87,298,F-,F+,C+,F-,D ,D-,C-,D-,C ,F+,F+,F-,A-,F+,D-,A ,C ,F ,F ,C ,F ,D ,D ,D ,F ,C ,F ,F ,F 
Elie,Okobo,SG,Wizards,RBSL,31,75,213,D ,A-,B+,A ,B-,C ,F+,D+,F+,D+,C+,F ,C ,A-,C ,C-,A ,D ,A ,B ,A ,B ,C ,F ,D ,F ,C ,C ,F 
Jevon,Carter,PG,D-Cavs,D-RBSL,33,74,216,D-,C-,C+,C ,C-,C-,D-,D+,D+,C ,B-,F ,C-,B+,D+,C ,A+,D ,D ,B ,C ,D ,D ,F ,D ,D ,C ,B ,F 
Ivan,Nedic,SF,FA,,36,81,246,D-,D ,C+,C ,C ,C-,D ,C ,C-,C ,C ,C-,B-,B ,C ,C ,A-,D ,D ,B ,C ,C ,D ,D ,C ,C ,C ,C ,D 
Graig,King,SF,D-Thunder,D-RBSL,27,83,280,D ,B-,C+,F-,D ,F+,C+,D+,D ,F ,C-,D+,A ,B-,C ,C ,A ,D ,B ,B ,F ,D ,F ,B ,D ,D ,F ,D ,D 
Rich,Colella,C,D-Grizzlies,D-RBSL,30,82,276,C ,C-,B ,F-,C-,F ,C ,B+,C ,F ,C-,C-,F+,F ,C ,A ,B+,C ,D ,B ,F ,D ,F ,D ,B ,C ,F ,D ,D 
Jonas,Blane,SG,Celtics,RBSL,27,78,212,B+,C-,C+,B-,C+,C ,C ,C-,F+,C ,C+,C-,B-,A ,B+,C+,A-,A ,C ,C ,A ,B ,C ,C ,C ,D ,B ,B ,C 
Mfiondu,Kabengele,PF,Nets,RBSL,24,82,262,C ,C+,B ,C ,D-,F-,B+,C ,C+,D ,D-,B+,D ,C ,C ,B ,B ,C ,B ,B ,B ,D ,F ,B ,C ,B ,D ,D ,A 
Tony,Johnson,SG,FA,,26,79,218,D-,C ,B ,D-,C ,F+,D-,F-,D-,F+,D ,F+,B-,C+,C ,C-,A ,D ,C ,B ,D ,C ,F ,F ,F ,F ,F ,D ,F 
Jordan,Poole,PG,Clippers,RBSL,23,77,203,C ,B-,A-,A-,C ,D+,F-,D-,D ,C ,D+,F+,B+,C+,C ,C ,B+,C ,B ,A ,B ,C ,D ,F ,D ,D ,B ,D ,F 
Wilfred,Tello,C,Pacers,RBSL,33,82,282,A ,A-,B ,C ,D ,C-,A ,C ,A-,D-,D+,A ,A ,F-,F-,A-,A-,A ,A ,B ,C ,D ,C ,A ,C ,B ,D ,D ,A 
Karl,Franz,SG,Mavericks,RBSL,30,77,229,B-,A-,B ,C ,C+,C ,D+,D+,D ,B-,D+,D+,B ,A ,B ,C-,A ,B ,A ,A ,C ,B ,C ,D ,D ,D ,B ,D ,D 
Marco,Prentice,SG,D-Knicks,D-RBSL,24,77,203,F ,D+,B ,C-,D ,F-,F ,F+,F ,D-,D+,F+,C ,B-,C ,C-,A-,F ,C ,B ,C ,C ,F ,F ,D ,F ,D ,C ,D 
Aldo,Fogle,SG,FA,,30,76,233,D+,C-,B ,C-,D+,D+,F ,C-,D-,D-,D+,F+,F+,B ,C ,C ,A+,D ,C ,B ,D ,D ,D ,F ,D ,F ,D ,D ,F 
Percy,Hodges,SG,Rockets,RBSL,21,72,226,F-,D+,B ,C-,D+,D-,F+,D ,F ,C-,D ,F-,A-,A-,D+,C ,A-,F ,C ,B ,C ,B ,D ,D ,C ,F ,B ,D ,F 
William,Salzman,SF,Bucks,RBSL,26,77,217,D ,C ,B+,B ,C-,D ,F+,D+,F+,C ,C ,D+,D ,A-,B ,B ,A+,C ,C ,B ,B ,D ,D ,F ,C ,D ,B ,C ,D 
Keldon,Johnson,SF,D-Hawks,D-RBSL,21,78,219,C-,C ,C ,C+,C ,D ,F ,C-,D ,C ,F ,F-,C-,C+,B-,C ,B+,D ,C ,C ,C ,C ,D ,F ,C ,D ,D ,F ,F 
Harris,Anderson,SF,D-76ers,D-RBSL,23,79,233,C+,C ,C+,F+,D ,D-,D+,D+,D-,F+,C-,D ,C+,C ,D+,B+,C+,B ,C ,C ,F ,D ,D ,D ,D ,D ,D ,C ,D 
Kevin,Porter Jr,SF,Celtics,RBSL,22,78,222,C-,C ,D-,B-,C ,D+,F-,D-,F ,C ,D ,D-,D-,B-,C+,D ,B-,D ,C ,F ,A ,C ,D ,F ,D ,D ,C ,C ,D 
Jeffrey,Marsh,SF,Lakers,RBSL,19,80,205,F ,D ,B-,F ,D+,F-,D ,F ,D ,F+,F-,F+,A ,C+,D+,C ,C+,D ,C ,B ,D ,B ,F ,C ,D ,C ,C ,F ,D 
Adrián,Albornos,SF,Wizards,RBSL,23,78,193,F ,C ,C+,B-,C ,D ,D+,D+,D ,C ,D-,F+,B-,A+,B-,D-,B ,F ,C ,B ,B ,B ,D ,D ,C ,D ,B ,D ,D 
Miguel,Barrichello,SG,D-Pistons,D-RBSL,29,77,217,C-,B ,A ,C-,C ,F+,F ,D+,F+,C ,D+,D-,C ,B-,D+,B+,B+,D ,B ,A ,D ,C ,F ,F ,D ,F ,C ,D ,F 
Joseph,Wells,SF,FA,,23,77,209,C ,C-,B ,D+,C ,D-,F ,D-,F ,D+,C-,F+,F-,B+,B-,C+,A-,C ,D ,B ,D ,D ,F ,F ,D ,F ,D ,D ,F 
Lonnie,White,C,D-Magic,D-RBSL,31,83,286,C+,C-,C+,F-,C-,F-,C ,C ,B+,D ,D ,D+,C+,D ,D ,B-,C ,C ,D ,B ,F ,D ,F ,C ,C ,B ,D ,D ,D 
John,Martinez,SF,D-Timberwolves,D-RBSL,28,80,224,D-,C ,C+,D+,C ,D+,D ,C-,D+,C ,C ,F+,C ,C ,C ,B ,A ,D ,C ,B ,D ,C ,C ,D ,D ,D ,C ,C ,F 
Blaise,Siakam,SG,FA,,24,81,248,D+,D+,C+,F-,D+,D+,B+,C ,C ,C-,F+,B ,A ,C+,B ,B-,A-,D ,C ,B ,F ,D ,D ,B ,C ,C ,C ,D ,B 
Erberk,Odabasi,PG,76ers,RBSL,24,77,207,F+,C-,B ,C ,C ,F+,F-,D+,F+,A-,D-,F ,C+,B-,B ,C+,B-,D ,C ,B ,B ,C ,D ,F ,C ,D ,A ,D ,F 
Hugh,McIntyre,C,D-Pelicans,D-RBSL,34,87,295,D ,D ,C ,F-,D-,F-,D-,C ,C ,F-,F-,C ,C ,F-,D-,B+,C-,D ,D ,C ,F ,D ,F ,F ,C ,C ,F ,F ,C 
David,Allen,PG,FA,,31,74,209,D ,C-,C ,C ,C ,F ,F ,F+,F ,C ,D-,D ,F-,C ,D-,C+,A ,D ,D ,C ,C ,C ,F ,F ,F ,F ,C ,D ,D 
Gabriel,Sutphin,SF,D-Hornets,D-RBSL,27,78,226,C-,C ,A-,C-,C ,D ,F+,D ,F ,C-,D+,F-,A-,C+,C-,B+,B ,D ,C ,A ,C ,C ,D ,F ,D ,F ,D ,D ,F 
Frederic,Moore,C,FA,,32,85,305,C+,B-,C ,D-,C-,D-,C ,C ,B ,C-,D+,C+,A ,D+,C-,B+,C ,B ,B ,C ,F ,D ,D ,C ,C ,B ,D ,D ,C 
Kelley,Veloz,PF,D-Cavs,D-RBSL,24,80,249,D+,D ,C ,F-,C ,F+,D+,C-,C ,F ,D ,C ,C-,F+,B ,A ,B-,D ,D ,C ,F ,C ,F ,D ,D ,D ,F ,D ,C 
Charles,Luck,C,D-Kings,D-RBSL,30,82,283,C-,D+,C-,F-,C-,F+,D-,C+,C ,F ,D-,C-,B-,D ,B-,B+,B ,C ,D ,C ,F ,D ,F ,D ,C ,C ,F ,D ,D 
